isbsg_project_id,project_prf_year_of_project,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,external_eef_organisation_type_banking_insurance_stock,external_eef_organisation_type_banking,external_eef_organisation_type_communications,external_eef_organisation_type_education_institution,external_eef_organisation_type_financial_banking_insurance_stock,external_eef_organisation_type_financial_property_and_business_services,external_eef_organisation_type_government,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_transport_and_storage,external_eef_organisation_type_wholesale_and_retail_trade,external_eef_industry_sector_Banking,external_eef_industry_sector_Financial,project_prf_application_group_Business_Application,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_Enhancement,project_prf_development_type_New_Development,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_Missing,functional_size_group_L_1000_2999,functional_size_group_M_100_999,functional_size_group_S_100,functional_size_group_XL_3000_8999,functional_size_group_XXL_9000_17999,project_prf_relative_size_L,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_Missing,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_lean,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_architecture_Client_server,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,external_eef_data_quality_rating_A,external_eef_data_quality_rating_B,external_eef_data_quality_rating_D,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_client_server_Don_t_Know,tech_tf_client_server_Missing,tech_tf_client_server_Yes,tech_tf_dbms_used_Missing,tech_tf_dbms_used_Yes
26013,2014,business application,ASP,313.90555,881.806,787.1828,4.8173637,5.30227,74.81307,12.173327,7.1621046,1.194583,3,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11600,2014,financial transaction process/accounting; workflow support & management,Visual Basic,181.19498,4256.2866,4628.7563,15.119086,21.71916,29.6656,2.0097477,6.5248437,2.6556811,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29502,2014,surveillance and security,COBOL,3914.3093,29642.404,26912.244,2.9858162,4.04149,232.05548,10.293367,8.523613,7.427505,4,2,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16682,2014,surveillance and security,COBOL,320.76456,5548.2856,5652.2065,28.149673,31.26534,91.379166,6.6312814,7.22231,2.232129,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27084,2014,financial transaction process/accounting,Oracle,75.34496,711.91473,655.8464,12.941308,12.843165,41.932724,,2.733987,2.0329938,5,1,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14513,2014,financial transaction process/accounting,.Net,797.4731,6391.4443,5742.9873,4.448334,3.9794946,21.454977,2.488594,12.738218,1.151787,6,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20995,2014,workflow support & management,Missing,251.19225,2548.096,2630.2554,12.297655,15.415455,38.521168,2.4413347,8.677274,3.225628,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29863,2014,financial transaction process/accounting,Java,4.4642477,63.37471,65.19685,7.009494,8.239176,3.722675,,5.0141106,1.1548016,3,2,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18083,2014,financial transaction process/accounting,Java,1261.8784,9139.669,9291.373,4.3177876,4.500656,79.18669,4.371557,12.430506,1.9332807,7,2,0,1,0,1,0,0,1,1,1,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32060,2014,online analysis and reporting,iOS,117.27961,542.9511,581.5569,2.6890001,3.3920672,29.801022,1.0531886,14.197579,3.6620185,14,2,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15561,2014,financial transaction process/accounting,"Shell, C",26.05095,464.70264,509.7113,11.101299,9.864956,6.5982637,2.8238094,4.322087,1.486824,2,2,0,0,1,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
25247,2014,financial transaction process/accounting,Java,10.016984,755.6169,864.12164,24.391668,31.742825,2.6122017,2.7391589,10.085964,2.4873888,10,2,0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29959,2014,mobile application,iOS,30.7655,242.57387,346.92032,2.795039,3.4679909,28.2027,,3.0895703,1.6861694,2,2,0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
14438,2014,financial transaction process/accounting,COBOL,781.6773,6101.4014,5241.741,4.397079,4.9302588,34.804398,,8.981373,10.126079,13,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19464,2014,financial transaction process/accounting,"Shell, C",116.34649,6023.1895,5109.666,67.127174,69.2075,24.91339,0.43955913,6.295349,3.7551196,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13695,2014,financial transaction process/accounting,iOS,884.99396,10499.521,10294.443,17.096397,23.50723,98.419014,3.3560443,8.841935,4.2438464,16,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
12844,2014,financial transaction process/accounting,COBOL,849.81195,22932.117,21683.129,41.818768,45.591434,38.907104,2.7454062,10.2406225,12.219124,3,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11957,2014,surveillance and security,Java,62.94894,1688.1049,1683.9487,21.113832,23.032845,3.468592,2.0309885,25.795227,1.160099,2,0,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12108,2014,financial transaction process/accounting,iOS,16.211697,4020.6084,3934.7454,82.34838,97.086426,10.253758,0.7046277,3.998384,14.046696,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29502,2014,financial transaction process/accounting,iOS,3.0242226,15.6429,16.575745,26.2474,27.978209,0.34340322,2.920238,11.115207,1.1537789,7,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
22908,2014,financial transaction process/accounting,Java,275.43954,4448.1416,4379.3203,19.583677,19.596422,31.569729,5.4162726,15.813067,3.960181,3,0,0,1,0,0,0,0,0,1,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23643,2014,financial transaction process/accounting,COBOL,758.7166,12224.587,11370.485,30.23873,31.024788,101.78987,10.392685,5.822812,4.433615,3,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17216,2014,business application,Java,45.143707,555.5614,578.97766,8.209478,10.899681,7.1984,1.2982426,6.053365,1.4047545,12,0,0,1,0,0,0,0,1,1,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32107,2014,financial transaction process/accounting,HLL/WB,523.0364,9071.885,8137.169,14.09157,15.026966,54.798904,10.005529,10.223621,12.887344,6,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
32529,2014,surveillance and security,Proprietary Agile Platform,463.9753,10209.786,8937.585,37.339066,37.382923,67.84282,,4.166883,4.2250686,2,0,0,0,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26196,2014,financial transaction process/accounting,iOS,64.73192,1088.4993,1453.0537,10.833164,12.540505,12.921393,2.8596747,6.025557,3.533572,8,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11957,2014,management or performance reporting,COBOL,283.4217,5874.288,5919.816,28.607561,32.012184,70.33067,,2.1604548,7.395609,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32148,2014,online analysis and reporting,COBOL,226.26558,1114.9161,1081.5067,16.059282,14.7290125,149.45407,2.221901,1.5692818,8.965295,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11225,2014,financial transaction process/accounting,COBOL,23.337389,3797.1658,3891.726,56.962936,57.763985,3.7562099,,2.9300475,6.1734037,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16089,2014,financial transaction process/accounting,COBOL,92.78751,933.4591,915.51776,9.956582,9.866682,10.641287,1.9216092,15.280015,2.6797974,4,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27333,2014,financial transaction process/accounting,COBOL,773.9148,3439.0374,3068.4966,6.1629605,6.7540016,216.0335,10.524673,4.9146166,5.231186,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28831,2014,surveillance and security,Java,328.10504,2852.7195,3307.8992,5.7668495,6.977419,9.921448,3.3270204,28.848017,1.2338259,3,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11225,2014,financial transaction process/accounting,COBOL,4.056065,23.0168,29.559114,5.9270706,9.833442,1.4971128,3.1964278,2.7326806,1.0395461,12,0,0,1,1,0,0,0,1,0,0,1,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29653,2014,financial transaction process/accounting,COBOL,168.85292,6318.3374,5859.704,32.489506,32.186737,28.166924,7.752821,3.7992754,3.261498,7,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25715,2014,financial transaction process/accounting,HLL/WB,587.72003,10961.411,10023.551,49.023174,48.757816,30.804659,2.195135,22.647894,3.448771,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12821,2014,financial transaction process/accounting,.Net,53.8064,920.91876,949.34717,13.361203,20.84698,11.893979,0.75142753,2.254252,2.5300145,13,0,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29502,2014,financial transaction process/accounting,Java,53.568592,546.4909,712.1665,14.030169,19.98871,6.2945848,,18.576988,1.05983,16,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27084,2014,financial transaction process/accounting,SAPIENS,1295.1687,22244.342,19329.396,59.02847,60.690414,124.39636,4.8653784,11.022322,11.045767,5,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18391,2014,financial transaction process/accounting,COBOL,384.18674,10957.959,10570.396,61.442364,64.68582,23.010952,1.2771626,18.855093,4.6959105,15,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32291,2014,financial transaction process/accounting,COBOL,6.263649,11.121005,10.909044,1.9783373,2.2510972,0.7332539,0.7267074,9.682989,1.5995823,3,0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25715,2014,online analysis and reporting,COBOL,204.50151,7129.8926,7005.9873,74.03399,75.40651,5.797202,0.53929466,14.974018,2.6287856,15,0,0,1,1,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
28015,2014,financial transaction process/accounting,Java,280.4648,10059.737,8921.815,50.89433,44.793205,16.6481,5.5054727,20.150785,2.833482,12,1,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21539,2014,financial transaction process/accounting,ABAP,301.35684,4798.3076,5261.773,15.859093,19.112818,8.282742,,26.767534,2.271506,13,1,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22192,2014,financial transaction process/accounting,ASP,224.28275,1869.447,2347.6172,9.988922,13.534066,38.387703,5.4141655,4.3029485,5.2632246,3,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27063,2014,electronic data interchange,iOS,432.93506,9838.486,8170.316,75.45147,69.45331,55.40835,5.453738,15.379823,10.005566,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28831,2014,financial transaction process/accounting,FOCUS,2093.7085,10051.426,8511.837,1.6441033,1.5834451,64.24272,5.99537,34.240887,4.086162,5,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27084,2014,financial transaction process/accounting,AppBuilder,60.619465,109.807274,82.68113,8.731437,8.507742,30.987972,6.720432,2.2751224,3.4036918,3,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
29816,2014,financial transaction process/accounting,iOS,256.55582,756.5727,578.0604,3.7151694,3.4205005,26.296284,9.451576,6.703384,3.2125673,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29737,2014,financial transaction process/accounting; workflow support & management,.Net,140.98572,175.74635,136.89714,1.7179387,1.8830773,53.589203,1.3118693,3.7842216,1.8580776,3,1,0,1,0,0,0,0,1,1,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15364,2014,cards and payments,C#,720.2289,4681.7695,5059.9365,1.9659036,3.4740613,84.41946,6.8869305,4.3448744,1.8045532,5,0,0,1,0,0,0,1,0,0,1,0,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
28650,2014,financial transaction process/accounting; workflow support & management,Java,1427.6826,5101.4673,4576.5938,2.6775706,2.4869833,134.44377,4.2738276,10.560857,4.9086413,2,2,0,1,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21154,2014,business application,Java,20.472086,102.57454,107.303375,5.749694,5.896553,3.5676405,,5.356964,1.0176629,9,2,0,1,0,0,0,0,0,1,1,1,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19627,2014,financial transaction process/accounting,C++,459.43933,4096.2393,4014.9001,19.433449,23.756931,35.753487,5.07094,8.205539,4.105153,5,1,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11705,2014,financial transaction process/accounting,ASP,113.835075,1101.4059,979.85187,4.722117,5.98396,48.696934,12.798271,8.044038,4.0966864,13,5,0,1,0,0,0,0,0,1,0,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30611,2014,surveillance and security,COBOL,529.464,13136.801,11607.621,22.912525,25.092058,160.19984,,4.8096232,8.85076,2,2,0,1,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26764,2014,electronic data interchange,COBOL,5.946667,204.27818,256.2864,14.125402,13.7980795,1.2950103,2.490884,4.2676096,2.1543221,3,2,0,1,0,1,0,0,0,0,1,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
