isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,people_prf_ba_team_experience_less_than_1_yr,people_prf_ba_team_experience_1_to_3_yr,people_prf_ba_team_experience_great_than_3_yr,people_prf_it_experience_less_than_3_yr,people_prf_it_experience_3_to_9_yr,people_prf_it_experience_great_than_9_yr,people_prf_project_manage_experience,people_prf_project_manage_changes,people_prf_personnel_changes,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_multifunctional_teams,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_spiral,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_client_roles_business_logic_or_rule_processing,tech_tf_client_roles_data_entry_and_validation,tech_tf_client_roles_data_retrieval_and_presentation,tech_tf_client_roles_missing,tech_tf_client_roles_run_a_computer_human_interface,tech_tf_client_roles_security,tech_tf_client_roles_web_public_interface,tech_tf_client_roles_web_html_browser,tech_tf_server_roles_database_server,tech_tf_server_roles_file_print_server,tech_tf_server_roles_ftp_server,tech_tf_server_roles_html_web_server,tech_tf_server_roles_mail_server,tech_tf_server_roles_messaging_server,tech_tf_server_roles_missing,tech_tf_server_roles_multi_user_legacy_application,tech_tf_server_roles_object_component_server,tech_tf_server_roles_security_authentication,external_eef_industry_sector_Service_Industry,project_prf_application_group_Business_Application,project_prf_application_group_Mathematically_Intensive_Application,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_Enhancement,project_prf_development_type_New_Development,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_2GL,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_Missing,functional_size_group_L_1000_2999,functional_size_group_M_100_999,functional_size_group_S_100,project_prf_relative_size_L,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XS,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_Missing,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Client_server,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Don_t_Know,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_Missing,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes,external_eef_data_quality_rating_A,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C
16792,2006,"art , events , ticketing",customer billing,SQL,458.98254,9183.659,4419.337,18.093142,6.103786,27.967777,94.817795,2.7210824,5.2762003,17.877314,7,2,1.1052728,,6.0,1.4614091,4.0,2.6988144,30.320297,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12301,2012,community services; government,complex process control; workflow support & management,Assembler,66.929184,1090.015,1950.1198,14.241082,24.256119,8.016299,5.104909,,13.546869,3.5898438,17,2,1.0369352,1.0,4.0,,1.0,,12.575173,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
31862,2009,transport & storage,financial transaction process/accounting,RPG,220.63675,898.9547,3967.7693,0.9018872,2.916399,9.991853,151.97208,8.994042,2.0683856,3.974381,16,0,1.2886999,5.0,5.0,0.005277588,5.0,1.1362008,33.0069,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
10426,2007,community services,financial transaction process/accounting,Proprietary Agile Platform,195.1927,6259.2,4839.3843,22.037895,28.586697,5.2558,38.38528,4.9360514,3.836748,14.073358,14,4,1.0269283,1.0,16.0,0.62849134,1.0,5.8721213,10.5917015,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17833,2006,"agriculture, forestry, fishing, hunting; transport & storage",online analysis and reporting,APPS,698.79407,17468.693,12627.271,56.991035,39.460445,,6.0586123,0.7302807,32.071457,21.305502,11,7,,2.0,13.0,0.000103908926,3.0,7.7063656,32.71442,0.0,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
19858,2005,airport,missing,APPS,543.74023,10213.668,8247.255,20.918257,13.214915,31.843369,11.097775,0.99713904,17.32839,12.432919,6,2,1.27914,3.0,7.0,0.001327776,5.0,6.096267,10.273239,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
27771,2002,community services; government,security controls,APPS,349.68997,13525.846,23844.453,23.721052,31.615145,4.659995,5.5139937,2.8174357,24.34244,11.646428,3,2,4.7564006,1.0,,0.13665622,,5.4180517,,1.0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
17161,2011,food processing,geographic or spatial information system,JavaScript,62.980038,744.60706,146.36716,7.298156,3.07041,54.7166,9.680403,7.422424,4.0237236,3.38325,15,4,1.0005367,5.0,5.0,,3.0,0.8972842,2.1342607,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
11278,2008,transport & storage; wholesale & retail trade,financial transaction process/accounting,.Net,261.21463,2226.2039,3432.9954,19.88694,18.209831,9.0708,5.1000013,2.8218005,15.20649,8.102675,12,2,1.0151956,1.0,7.0,0.38663614,4.0,0.86014277,26.955856,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False
25611,2007,transport & storage,auditing management,Assembler,34.19815,3423.974,2973.923,20.573822,25.80058,34.67452,5.550209,,1.7831804,3.7063966,8,2,1.0738182,,4.0,0.39227527,1.0,,5.3402076,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
22301,2002,transport & storage,distribution,SQL,528.49445,16945.29,12105.199,28.390512,15.176067,88.88726,57.55518,1.4004437,3.5846853,22.714718,8,2,3.2905478,4.0,8.0,0.38601318,3.0,11.150296,19.893194,,4.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
32308,2008,surveillance & security,workflow support & management,RPG,342.6228,9504.747,6270.4,16.460434,10.32648,22.940256,12.245589,1.584917,6.471767,14.953535,15,2,1.965373,3.0,6.0,0.033717733,3.0,3.3591177,12.841274,0.0,2.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
26702,2008,transport & storage,geographic or spatial information system,PL/I,245.28688,16208.589,9763.666,39.336914,30.645086,28.032887,47.11661,1.237989,15.059097,19.783646,17,4,1.9976201,3.0,8.0,0.32960492,2.0,5.2987237,24.227684,2.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
23909,2011,car rental,electronic data interchange; logistic or supply planning & control; stock control & order processing,Java,429.4326,10629.64,16674.754,15.762307,13.015703,13.918692,45.893803,3.56777,10.37159,15.139799,17,7,1.7719474,6.0,3.0,0.007024803,1.0,,7.315062,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
27771,2008,community services,"job, case, incident, project management; workflow support & management",Proprietary Agile Platform,153.61194,392.99216,558.8287,3.4907212,4.6197047,,5.5830474,4.930406,8.728158,8.838252,11,4,1.2239171,1.0,2.0,,2.0,3.5734103,,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
25420,2003,food processing,catalogue/register of things or events; electronic data interchange; financial transaction process/accounting,APPS,199.27663,11738.027,8397.154,22.871296,10.851293,70.99117,7.8617463,2.009213,4.510924,7.5195003,2,2,,,3.0,1.9709556,2.0,4.316106,2.8529048,,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
21167,2010,"art , events , ticketing",logistic or supply planning & control,Java,484.92422,4646.714,3301.4417,5.7455807,2.8600984,,34.56774,2.5950048,13.1318035,14.508398,16,7,,3.0,5.0,0.024996178,2.0,5.108596,0.8556393,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
16624,2011,food processing,customer billing/relationship management,Assembler,207.51898,81.13964,81.038284,0.40212703,0.60019416,,70.035866,5.2151103,2.0990286,3.1812468,14,0,,1.0,4.0,3.328128,2.0,5.4649105,11.270709,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
10393,2006,transport & storage,catalogue/register of things or events; workflow support & management,Assembler,327.5122,20353.41,21995.096,55.47523,49.991356,27.935331,8.260806,0.7073099,30.354486,24.030281,14,3,1.8833495,1.0,9.0,0.039941326,,3.1342459,,0.0,3.0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
20566,2006,community services,missing,C++,1120.926,10977.309,10107.914,15.227942,7.9566326,30.436918,43.51161,1.137259,22.989897,23.726213,13,2,2.5143812,2.0,3.0,,5.0,8.99591,32.23875,0.0,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28026,2011,post,"document management; job, case, incident, project management",Missing,112.882484,91.771515,87.68336,0.70018476,0.91986626,91.44027,130.32616,6.8555174,2.189429,3.0663488,15,7,1.1268809,6.0,8.0,8.255602,,1.6202701,1.9140927,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
24820,2007,community services,"customer billing; document management; financial transaction process/accounting; online analysis and reporting; reservation system (eg. airline, hotel); stock control & order processing; workflow support & management",PL/I,659.19977,2624.1545,208.97337,14.465372,8.405336,6.2772017,88.05931,7.72323,13.516904,7.72861,10,0,1.1550883,3.0,8.0,0.00017162388,3.0,2.771384,34.02963,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
21167,2013,transport & storage,electronic data interchange,Proprietary Agile Platform,113.253944,175.4495,180.25151,4.5382,7.7964544,16.384022,5.100002,2.826695,17.675852,5.5289636,16,7,1.0020566,,5.0,0.00050142134,,,26.568928,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21796,2009,surveillance & security,complex process control; workflow support & management,RPG,263.39078,2804.987,7013.5605,7.915273,24.077248,26.62092,46.901115,2.9243002,4.390808,18.306475,15,0,1.0246364,5.0,9.0,0.8208472,2.0,6.1538486,10.846999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
13178,2011,air traffic management,airport management,Java,165.98555,11066.747,11326.544,45.356377,49.43029,25.569647,5.127818,1.0812411,14.233968,19.399292,16,4,,3.0,5.0,0.2841592,,7.2528567,1.3715222,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
25737,2009,air traffic management,"job, case, incident, project management; workflow support & management",APPS,327.97638,3193.3745,1726.2358,7.4820924,2.7820058,19.53717,6.6513925,2.6841083,11.242017,6.426454,11,0,1.0012369,1.0,,0.8015486,,,5.2627025,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30367,2005,post/mail services,financial transaction process/accounting,RPG,40.74968,1111.0592,2049.0613,4.8656454,13.921582,19.191746,24.604073,3.969472,1.8037208,3.4995904,9,0,1.006658,2.0,5.0,0.21616687,1.0,2.7338343,21.841696,,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
24820,2008,community services,"document management; job, case, incident, project management",APPS,80.16804,5406.313,8354.087,19.160652,40.40131,17.784082,7.391152,3.5469146,7.6192408,6.435423,17,4,1.3863165,2.0,4.0,0.39990762,3.0,3.1219125,28.126457,0.0,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
19858,2010,community services,auditing management,Java,95.95384,3841.2366,2154.5618,22.426435,22.773497,37.73115,5.1022463,0.79408514,25.409323,8.855858,17,4,1.0543156,,7.0,0.25147206,,6.1405993,26.5817,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
11647,2015,community services,air traffic management,Java,27.770386,81.169754,81.00135,0.5741702,0.6318383,47.160187,15.741745,4.1458087,3.6835384,3.0454714,17,2,1.0011393,4.0,4.0,1.0910548,4.0,4.129689,28.428736,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False
27771,2006,community services; invoice-handling,electronic data interchange,PL/I,646.6069,23702.514,24331.982,50.729794,42.71268,36.50654,105.80848,1.4015236,7.2382913,25.90786,16,2,3.900083,4.0,9.0,0.50215,,8.552269,11.795078,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
10393,2007,air traffic management,airport management,RPG,72.25074,1204.7992,253.67984,3.3374317,0.95463675,10.324902,82.03953,2.4961772,1.9430658,5.77717,13,0,1.271688,1.0,6.0,0.05493084,1.0,6.8315988,20.412766,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
10426,2009,transport & storage,financial transaction process/accounting,Java,308.42334,1232.6129,923.46014,6.2872887,3.2836308,74.282776,9.926362,1.4925283,8.816677,6.1589026,7,0,1.0004297,2.0,2.0,0.33561265,,3.738448,,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
11647,2013,community services; municipality,missing,Proprietary Agile Platform,145.48276,203.3244,185.20712,2.4371476,6.2560554,27.4307,9.674233,4.0176377,4.437377,4.1774073,17,7,1.00062,1.0,,0.20657744,3.0,2.4245498,32.39853,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25611,2008,transport & storage,workflow support & management,RPG,107.191185,2238.0596,2432.1792,7.183947,6.8297176,25.63637,169.45612,6.8946157,1.5080665,6.2402234,16,4,,5.0,5.0,0.18255611,2.0,4.189217,21.115295,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
29462,2010,surveillance & security,catalogue/register of things or events; workflow support & management,APPS,89.45207,1949.0349,686.9387,5.9369173,3.9489784,16.621561,33.64626,0.7554743,2.3058095,21.663755,16,2,1.0161839,5.0,8.0,2.241514,2.0,,27.959326,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,True,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
17161,2011,community services; government,airport weather observation systems; meteorological  events detection,Java,28.648796,81.63748,122.35185,1.0383373,10.989108,36.875607,5.420738,,3.8351161,3.0791452,8,2,1.0005906,2.0,4.0,0.63139635,2.0,1.1952405,16.53622,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False
27610,2003,"art , events , ticketing",missing,RPG,766.0945,843.1709,2613.1567,1.1242249,1.4266906,24.487417,37.227715,3.1813529,7.040812,8.815769,2,2,1.2458258,3.0,6.0,0.4808728,6.0,6.025181,13.2215395,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
25611,2010,transport & storage,missing,Assembler,147.16473,5682.2324,14876.93,18.391367,29.234287,6.9395385,5.365066,4.007751,12.37736,11.478652,10,4,1.9547465,1.0,7.0,0.0002776119,3.0,4.230467,25.792185,2.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
22347,2006,post,online analysis and reporting,ABAP,231.32306,7869.7944,8493.129,8.706256,6.500103,28.742174,126.31571,7.7019305,2.7715697,5.29248,15,2,,3.0,5.0,10.50397,1.0,1.8905916,10.161086,0.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False
15011,2009,community services,"document management; job, case, incident, project management",Java,865.662,24598.602,25724.258,32.57059,16.695522,27.88106,44.25819,1.2796333,22.247185,21.593428,17,4,3.2514603,3.0,,0.28947634,2.0,9.528058,,0.0,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
11966,2013,"agriculture, forestry, fishing, hunting; transport & storage",stock control & order processing,ABAP,26.87367,82.01416,81.527855,0.67182964,5.6451035,50.855762,5.121365,5.3627515,2.1069565,3.05548,17,7,2.6212597,1.0,5.0,0.02565497,3.0,7.1786747,0.751291,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
