isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_joint_application_development_jad,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_multifunctional_teams,process_pmf_development_methodologies_rapid_application_development_rad,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_timeboxing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,external_eef_industry_sector_government,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxs,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_stand_alone_1,tech_tf_client_server_don_t_know,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_no,tech_tf_dbms_used_yes,project_prf_cost_currency_canada_dollar,project_prf_cost_currency_european_euro,project_prf_cost_currency_missing,project_prf_cost_currency_new_zealand_dollar,project_prf_cost_currency_united_kingdom_pound_sterling,project_prf_cost_currency_united_states_dollar,project_prf_currency_multiple_missing,project_prf_currency_multiple_no,project_prf_currency_multiple_yes_10_000,project_prf_case_tool_used_don_t_know,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes
21822,2007,government,catalogue/register of things or events; customer billing/relationship management; document management; electronic data interchange; geographic or spatial information system; mathematical modelling (finance or eng.),C#,960,9261,9261,9.6,9.6,17.7,137.1,8.1,7.0,15-20,17.0,15,3,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
21837,2014,government,business application,.Net,51,1102,1102,21.6,21.6,0.0,72.9,4.1,0.7,Missing,7.0,3,0,90300.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
21846,2009,government; public administration,customer billing/relationship management,ABAP,381,22460,22460,59.0,59.0,23.6,31.8,1.0,12.0,31-40,32.0,15,6,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
21858,2012,government,business application,PHP,432,1897,1897,4.4,4.4,0.0,24.5,4.9,17.6,05-Aug,5.0,2,0,199185.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
21913,1993,public administration,transaction/production system,COBOL,185,39035,39035,13.3,13.1,0.0,20.6,4.1,11.0,Missing,7.0,5,7,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
21978,2006,government; public administration (revenue),missing,C++,116,1328,1328,11.4,11.4,0.0,89.2,29.7,1.3,03-Apr,3.0,4,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22020,2005,government,management of licences and permits,COOL:Gen,252,5490,5490,21.8,21.8,23.8,8.7,4.1,29.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22052,2007,government,online analysis and reporting,Datastage,331,4172,4172,12.6,12.6,0.0,10.0,1.1,33.0,Sep-14,9.0,14,3,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22072,2008,government,missing,C#,307,2815,2815,9.2,9.2,0.0,43.9,4.1,7.0,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22126,2010,government,business application,Oracle,25,190,190,7.6,7.6,0.0,11.4,4.1,2.2,Missing,7.0,2,0,12160.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22161,2008,government,financial transaction process/accounting,PL/I,455,9301,9301,20.4,20.4,46.2,32.5,2.0,14.0,15-20,16.0,14,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22225,2008,government,management of licences and permits,Java,128,4099,4099,32.0,32.0,23.4,5.4,4.1,23.9,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22239,2008,defence; government,reporting,COBOL,12,324,324,27.0,27.0,166.7,1.1,4.1,10.8,Missing,7.0,2,0,8443.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22241,2006,government,management of licences and permits,COOL:Gen,73,340,340,4.7,4.7,13.7,6.1,4.1,12.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22290,2008,defence; government,reporting,COBOL,15,226,226,15.1,15.1,133.3,1.4,4.1,10.8,Missing,7.0,2,0,13948.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22325,2007,government; public administration (revenue),document management,Java,192,2264,2264,11.8,11.8,0.0,20.6,4.1,10.0,05-Aug,5.0,4,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22404,2012,government; real estate & property,data warehouse system,Java,86,9487,12563,110.3,146.1,46.5,12.3,0.7,7.0,15-20,17.0,16,7,198992.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
22423,2005,government; public administration,software development tool,Java,185,1227,1227,13.3,13.1,0.0,20.6,4.1,2.1,05-Aug,5.0,1,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22475,2007,government,management of licences and permits,COOL:Gen,69,1575,1575,22.8,22.8,72.5,5.8,4.1,12.0,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22552,2007,government; public administration (revenue),online analysis and reporting; workflow support & management,Java,1300,7489,7489,5.8,5.8,0.0,20.6,4.1,10.0,05-Aug,7.0,5,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22648,1993,public administration,missing,COBOL,4181,126133,126133,30.2,30.2,15.5,278.7,4.1,15.0,Missing,7.0,5,6,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22727,2005,government,management of licences and permits,COOL:Gen,339,3622,3622,10.7,10.7,53.1,28.3,4.1,12.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22734,2007,government,online analysis and reporting,Datastage,117,846,846,7.2,7.2,8.5,11.7,3.9,10.0,03-Apr,3.0,13,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22797,2005,government,catalogue/register of things or events; electronic data interchange; online analysis and reporting,C#,254,1550,1550,6.1,6.1,7.9,50.8,7.3,5.0,05-Aug,7.0,15,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22897,2005,public administration,missing,Java,194,1279,1279,6.6,6.6,0.0,19.4,4.1,10.0,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22903,2007,defence; government,financial transaction process/accounting,COBOL,890,9611,9611,10.8,10.8,0.0,41.2,4.1,21.6,Missing,7.0,2,0,704040.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22980,2007,government; municipal services,catalogue/register of things or events; customer billing/relationship management; document management; electronic data interchange; geographic or spatial information system; mathematical modelling (finance or eng.),C#,2550,34947,34947,13.7,13.7,16.5,141.7,10.1,18.0,Sep-14,14.0,15,3,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23001,2008,defence; government,financial transaction process/accounting,COBOL,19,237,237,12.5,12.5,0.0,1.5,4.1,13.0,Missing,7.0,2,0,14688.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23007,2006,government,"document management; financial transaction process/accounting; image, video or sound processing",COBOL,250,5971,5971,23.9,23.9,8.0,20.8,1.4,12.0,15-20,15.0,13,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23080,2007,government,management of licences and permits,COOL:Gen,1659,2531,2531,1.5,1.5,0.6,110.6,4.1,15.0,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23130,2007,government,case management,C#,393,19163,19163,48.8,48.8,28.0,19.7,2.0,20.0,Sep-14,10.0,15,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23138,2006,government,management of licences and permits,COOL:Gen,32,812,812,25.4,25.4,0.0,3.6,4.1,9.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23160,2005,public administration,missing,Java,141,888,888,6.3,6.3,0.0,35.3,4.1,4.0,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23204,2006,government,management of licences and permits,COOL:Gen,56,1138,1138,20.3,20.3,35.7,3.1,4.1,18.0,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23216,2006,"government, public administration (revenue)","electronic data interchange; geographic or spatial information system; image, video or sound processing; job, case, incident, project management; online analysis and reporting",Java,185,2692,2692,13.3,13.1,0.0,20.6,4.1,6.5,05-Aug,5.0,3,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23247,2006,defence; government,financial transaction process/accounting,COBOL,23,468,468,20.3,20.3,0.0,1.1,4.1,21.6,Missing,7.0,2,0,12760.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23318,1992,government,management information system,COBOL,267,2042,2400,13.3,9.0,0.0,44.5,4.1,6.0,Missing,7.0,5,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23336,2014,government,business application,Mendix,517,1130,1130,2.2,2.2,0.0,156.7,4.1,3.3,Missing,7.0,2,0,72320.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23346,2005,public administration,missing,Java,115,1507,1507,13.1,13.1,0.0,14.4,4.1,8.0,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23365,2010,government,business application,Oracle,171,1388,1388,8.1,8.1,0.0,31.7,4.1,5.4,Missing,7.0,2,0,88800.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23366,1993,public administration,missing,C,422,2727,2727,6.5,6.5,0.0,38.4,7.7,11.0,05-Aug,5.0,2,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23397,2006,government,personal productivity (e.g. spreadsheet),ABAP,825,6433,6433,7.8,7.8,0.0,63.5,5.8,13.0,Sep-14,11.0,14,3,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23441,2006,public administration,missing,NATURAL,433,7980,7980,18.4,18.4,0.0,14.2,4.1,30.4,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23549,2006,government; public administration,geographic or spatial information system,Java,185,16028,16028,13.3,13.1,0.0,20.6,4.1,5.7,15-20,20.0,1,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23629,2007,government,catalogue/register of things or events,ASP.Net,304,9420,9420,31.0,31.0,0.0,33.8,4.1,9.0,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23701,2011,government,business application,PHP,187,215,215,1.1,1.1,0.0,60.3,15.1,3.1,03-Apr,4.0,2,0,22601.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23742,1993,government,management information system,COBOL,146,2042,4744,13.3,32.5,0.0,20.6,4.1,10.0,Missing,7.0,5,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23776,2007,defence; government,financial transaction process/accounting,COBOL,232,2923,2923,12.6,12.6,0.0,10.7,4.1,21.6,Missing,7.0,2,0,157582.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23883,2008,government,missing,PL/I,617,21103,21103,34.2,34.2,27.6,28.0,1.3,22.0,21-30,21.0,12,3,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
24007,2007,defence; government,financial transaction process/accounting,COBOL,46,500,500,10.9,10.9,0.0,2.1,4.1,21.6,Missing,7.0,2,0,31094.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24033,2007,defence; government,financial transaction process/accounting,COBOL,461,6356,6356,13.8,13.8,2.2,21.3,4.1,21.6,Missing,7.0,2,0,361697.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24050,2008,defence; government,financial transaction process/accounting,COBOL,35,387,387,11.1,11.1,0.0,3.3,4.1,10.7,Missing,7.0,2,0,27471.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24083,2006,government,"document management; financial transaction process/accounting; image, video or sound processing",COBOL,126,12341,12341,97.9,97.9,0.0,7.5,0.8,16.8,Sep-14,10.0,16,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
24139,2009,government,business application,Oracle,123,550,550,4.5,4.5,0.0,55.9,4.1,2.2,Missing,7.0,2,0,35200.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24204,2005,government; public administration,"job, case, incident, project management",Java,185,2901,2901,13.3,13.1,0.0,20.6,4.1,4.2,03-Apr,4.0,2,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
24227,2005,government,management of licences and permits,COOL:Gen,262,12657,12657,48.3,48.3,15.3,17.5,4.1,15.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24309,2006,government,"document management; financial transaction process/accounting; image, video or sound processing",Visual Basic,467,29246,29246,62.6,62.6,79.2,13.3,0.4,35.0,31-40,35.0,14,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
24331,2006,public administration,missing,Java,3207,21505,21505,6.7,6.7,0.0,66.8,4.1,48.0,Missing,7.0,4,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24386,2007,defence; government,reporting,COBOL,46,1020,1020,22.2,22.2,21.7,2.1,4.1,21.6,Missing,7.0,2,0,35904.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24419,2006,government,management of licences and permits,COOL:Gen,112,845,845,7.5,7.5,0.0,14.0,4.1,8.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24422,2007,defence; government,financial transaction process/accounting,COBOL,29,446,446,15.4,15.4,0.0,1.3,4.1,21.6,Missing,7.0,2,0,22552.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
