isbsg_project_id,project_prf_year_of_project,project_prf_application_type,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_joint_application_development_jad,process_pmf_development_methodologies_multifunctional_teams,external_eef_industry_sector_medical_and_health_care,external_eef_organisation_type_biotech,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_occupational_health_and_safety,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xs,project_prf_relative_size_xxs,project_prf_cost_currency_european_euro,project_prf_cost_currency_missing,project_prf_cost_currency_united_states_dollar,project_prf_currency_multiple_missing,project_prf_currency_multiple_no
22617,2011,not recorded,27,934,934,34.6,34.6,3.4,0.1,8.0,21-30,23,2,0,48005,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
22631,2013,not recorded,60,17999,17999,300.0,300.0,5.0,0.0,12.0,101+,149,2,0,799714,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
22701,2011,not recorded,18,5440,5440,302.2,302.2,1.3,0.0,14.0,101+,101,2,0,358175,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
22885,2008,engineering software,24,6254,6254,107.3,107.3,2.1,0.1,5.2,Missing,36,2,0,119674,1,0,0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
22887,2013,not recorded,7,1070,1070,152.9,152.9,0.6,0.0,11.0,15-20,16,2,0,33110,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
22909,2011,not recorded,42,12028,12028,286.4,286.4,3.5,0.0,12.0,101+,101,2,0,488260,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
22913,2012,not recorded,4,1484,1484,371.0,371.0,0.4,0.0,9.0,21-30,23,2,0,56204,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
22922,2011,not recorded,27,11374,11374,421.3,421.3,1.7,0.1,16.0,21-30,30,2,0,562113,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
23018,2012,not recorded,70,1993,1993,28.5,28.5,7.8,0.3,9.0,21-30,24,2,0,106370,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
23020,2013,not recorded,7,2345,2345,335.0,335.0,0.6,0.0,11.0,21-30,23,2,0,120107,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
23036,2013,not recorded,928,17344,17344,18.7,18.7,25.1,0.5,37.0,41-50,49,2,0,1017307,1,0,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
23047,2012,not recorded,20,545,545,27.3,27.3,1.5,0.2,13.0,05-Aug,8,2,0,25494,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
23061,2012,not recorded,102,4238,4238,41.5,41.5,7.3,0.3,14.0,21-30,22,2,0,214802,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
23076,2012,not recorded,92,4752,4752,51.7,51.7,9.2,0.2,10.0,41-50,41,2,0,183792,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
23078,2010,not recorded,31,1783,1783,57.5,57.5,3.1,0.2,10.0,15-20,16,2,0,107164,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
23090,2012,not recorded,4,269,269,67.3,67.3,0.4,0.0,11.0,Sep-14,13,2,0,13170,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
23102,2011,not recorded,14,4852,4852,346.6,346.6,1.6,0.0,9.0,31-40,37,2,0,188769,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
23107,2012,not recorded,136,18897,18897,138.9,138.9,5.7,0.1,24.0,101+,112,2,0,890797,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
23115,2012,not recorded,102,9253,9253,90.7,90.7,4.3,0.0,24.0,81-90,89,2,0,412425,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
23122,2011,not recorded,67,6021,6021,89.9,89.9,3.4,0.1,20.0,61-70,62,2,0,336769,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
23197,2013,not recorded,106,7879,7879,74.3,74.3,6.6,0.2,16.0,21-30,27,2,0,421355,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
23286,2012,not recorded,6,1264,1264,210.7,210.7,1.0,0.0,6.0,21-30,27,2,0,71308,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
23306,2013,not recorded,12,33795,33795,2816.3,2816.3,0.5,0.0,24.0,101+,115,2,0,1801573,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
23467,2012,not recorded,7,682,682,97.4,97.4,0.5,0.0,14.0,15-20,19,2,0,31172,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
23472,2012,not recorded,3,1105,1105,368.3,368.3,0.2,0.0,14.0,31-40,34,2,0,67642,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
23494,2011,not recorded,100,9436,9436,94.4,94.4,5.0,0.1,20.0,91-100,96,2,0,466721,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
23538,2013,not recorded,30,3535,3535,117.8,117.8,2.0,0.0,15.0,61-70,70,2,0,170711,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
23550,2013,not recorded,13,1483,1483,114.1,114.1,2.6,0.1,5.0,31-40,36,2,0,93285,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
23740,2011,not recorded,179,8060,8060,45.0,45.0,35.8,0.6,5.0,61-70,63,2,0,267175,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
23741,2012,not recorded,16,5242,5242,327.6,327.6,1.3,0.0,12.0,61-70,69,2,0,319159,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
23763,2011,not recorded,16,2633,2633,164.6,164.6,1.8,0.1,9.0,21-30,28,2,0,104320,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
23784,2013,not recorded,19,3933,3933,207.0,207.0,0.8,0.0,24.0,41-50,42,2,0,172317,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
23972,2012,not recorded,6,168,168,28.0,28.0,1.0,0.1,6.0,Sep-14,12,2,0,10614,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
23995,2011,not recorded,7,1543,1543,220.4,220.4,1.4,0.0,5.0,21-30,29,2,0,59010,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
24015,2013,not recorded,6,363,363,60.5,60.5,0.6,0.0,10.0,15-20,15,2,0,15703,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
24044,2012,not recorded,17,876,876,51.5,51.5,1.9,0.2,9.0,05-Aug,8,2,0,25731,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
24121,2013,not recorded,21,3189,3189,151.9,151.9,1.5,0.0,14.0,41-50,47,2,0,146379,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
24160,2013,not recorded,33,2066,2066,62.6,62.6,3.7,0.1,9.0,41-50,46,2,0,118665,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
24168,2013,not recorded,36,3346,3346,92.9,92.9,2.1,0.0,17.0,41-50,45,2,0,126440,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
24226,2007,missing,24,1344,1344,107.3,107.3,2.1,0.1,16.0,03-Apr,3,2,0,119674,1,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
24278,2013,not recorded,364,9520,9520,26.2,26.2,30.3,0.7,12.0,41-50,46,2,0,469902,1,0,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
24410,2012,not recorded,16,1187,1187,74.2,74.2,1.2,0.0,13.0,21-30,29,2,0,74698,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
24414,2013,not recorded,32,702,702,21.9,21.9,4.0,0.2,8.0,21-30,24,2,0,34339,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
24515,2012,not recorded,12,247,247,20.6,20.6,1.3,0.1,9.0,Sep-14,12,2,0,12947,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
24543,2010,not recorded,54,11656,11656,215.9,215.9,4.2,0.0,13.0,91-100,98,2,0,468403,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
24544,2011,not recorded,7,262,262,37.4,37.4,1.4,0.1,5.0,15-20,18,2,0,15389,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
24615,2012,not recorded,8,244,244,30.5,30.5,1.6,0.1,5.0,21-30,21,2,0,13934,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
24733,2013,not recorded,7,405,405,57.9,57.9,1.2,0.1,6.0,Sep-14,10,2,0,21153,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
24871,2012,not recorded,9,593,593,65.9,65.9,1.5,0.2,6.0,Sep-14,9,2,0,22489,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
24889,2013,not recorded,7,241,241,34.4,34.4,2.3,0.4,3.0,05-Aug,6,2,0,12231,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
24890,2012,not recorded,31,2681,2681,86.5,86.5,2.4,0.0,13.0,51-60,59,2,0,116785,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
24902,2012,not recorded,7,1421,1421,203.0,203.0,0.5,0.0,13.0,21-30,21,2,0,77001,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
24945,2012,not recorded,26,2194,2194,84.4,84.4,1.4,0.0,18.0,31-40,38,2,0,101689,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
24955,2012,not recorded,8,816,816,102.0,102.0,0.5,0.0,16.0,31-40,35,2,0,56553,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
25014,2013,not recorded,38,4618,4618,121.5,121.5,2.5,0.0,15.0,71-80,71,2,0,209023,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
25041,2012,not recorded,241,19880,19880,82.5,82.5,17.2,0.1,14.0,101+,130,2,0,1173574,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
25052,2013,not recorded,8,1749,1749,218.6,218.6,0.8,0.0,10.0,21-30,21,2,0,105246,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
25053,2012,not recorded,54,7529,7529,139.4,139.4,2.3,0.0,24.0,41-50,48,2,0,362667,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
25108,2012,not recorded,10,1141,1141,114.1,114.1,1.0,0.0,10.0,31-40,34,2,0,56000,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
25164,2013,not recorded,4,288,288,72.0,72.0,0.7,0.0,6.0,15-20,16,2,0,14652,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
25185,2013,not recorded,5,1048,1048,209.6,209.6,0.7,0.0,7.0,15-20,20,2,0,41201,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
25232,2012,not recorded,7,973,973,139.0,139.0,1.2,0.0,6.0,21-30,25,2,0,31889,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
25240,2010,not recorded,111,16083,16083,144.9,144.9,11.1,0.1,10.0,91-100,91,2,0,719765,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
25346,2013,not recorded,13,527,527,40.5,40.5,1.2,0.1,11.0,Sep-14,11,2,0,24993,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
25461,2012,not recorded,17,1317,1317,77.5,77.5,1.2,0.0,14.0,21-30,28,2,0,52054,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
25463,2011,not recorded,164,13916,13916,84.9,84.9,9.6,0.1,17.0,101+,146,2,0,659782,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
25505,2013,not recorded,44,471,471,10.7,10.7,4.0,0.4,11.0,Sep-14,10,2,0,22389,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
25533,2013,not recorded,4,221,221,55.3,55.3,0.4,0.0,10.0,21-30,21,2,0,13609,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
25539,2011,not recorded,70,7032,7032,100.5,100.5,4.1,0.1,17.0,81-90,81,2,0,407812,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
25802,2012,not recorded,15,3420,3420,228.0,228.0,0.6,0.0,24.0,61-70,69,2,0,200694,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
25971,2013,not recorded,5,1551,1551,310.2,310.2,0.5,0.0,11.0,61-70,62,2,0,68172,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
26067,2012,not recorded,134,10580,10580,79.0,79.0,6.7,0.1,20.0,101+,111,2,0,579615,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
26085,2012,not recorded,5,970,970,194.0,194.0,0.6,0.1,9.0,Sep-14,10,2,0,29717,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
26105,2011,not recorded,57,3746,3746,65.7,65.7,6.3,0.1,9.0,51-60,57,2,0,208661,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26137,2012,not recorded,91,3667,3667,40.3,40.3,11.4,0.2,8.0,61-70,67,2,0,180476,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26149,2012,not recorded,4,598,598,149.5,149.5,0.6,0.0,7.0,21-30,26,2,0,26133,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
26214,2012,not recorded,21,1385,1385,66.0,66.0,2.6,0.2,8.0,15-20,17,2,0,43913,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26277,2013,not recorded,13,7465,7465,574.2,574.2,1.1,0.0,12.0,71-80,72,2,0,369338,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26290,2012,not recorded,35,8581,8581,245.2,245.2,3.5,0.1,10.0,51-60,53,2,0,406373,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26322,2012,not recorded,80,2053,2053,25.7,25.7,8.9,0.4,9.0,21-30,21,2,0,133695,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26433,2011,not recorded,39,3719,3719,95.4,95.4,2.4,0.1,16.0,31-40,36,2,0,131818,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26434,2012,not recorded,18,5632,5632,312.9,312.9,2.3,0.0,8.0,61-70,70,2,0,356347,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26453,2012,not recorded,10,7824,7824,782.4,782.4,0.3,0.0,30.0,41-50,41,2,0,377600,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26473,2011,not recorded,30,4895,4895,163.2,163.2,2.3,0.0,13.0,51-60,59,2,0,219199,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26514,2012,not recorded,39,2469,2469,63.3,63.3,4.9,0.2,8.0,21-30,23,2,0,112279,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26586,2013,not recorded,35,7529,7529,215.1,215.1,2.5,0.0,14.0,81-90,82,2,0,503415,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26604,2011,not recorded,23,4747,4747,206.4,206.4,1.4,0.0,16.0,81-90,85,2,0,284508,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26627,2010,not recorded,20,9843,9843,492.2,492.2,1.8,0.0,11.0,91-100,100,2,0,523946,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26677,2013,not recorded,12,1861,1861,155.1,155.1,0.9,0.0,14.0,41-50,45,2,0,127252,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26725,2012,not recorded,61,3141,3141,51.5,51.5,5.5,0.3,11.0,15-20,17,2,0,104292,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26736,2013,not recorded,10,3754,3754,375.4,375.4,0.9,0.0,11.0,51-60,57,2,0,147117,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26738,2011,not recorded,28,7015,7015,250.5,250.5,2.3,0.0,12.0,61-70,64,2,0,357546,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26769,2012,not recorded,23,1919,1919,83.4,83.4,2.1,0.1,11.0,21-30,25,2,0,41351,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26807,2013,not recorded,83,5146,5146,62.0,62.0,6.4,0.1,13.0,51-60,51,2,0,254028,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26834,2012,not recorded,21,6702,6702,319.1,319.1,0.9,0.0,23.0,51-60,55,2,0,263276,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
26840,2010,not recorded,68,6323,6323,93.0,93.0,6.8,0.1,10.0,91-100,93,2,0,226805,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
26875,2011,not recorded,161,9865,9865,61.3,61.3,8.1,0.1,20.0,101+,131,2,0,467092,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
26925,2012,not recorded,7,771,771,110.1,110.1,0.6,0.0,11.0,21-30,26,2,0,28633,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
26962,2012,not recorded,157,13464,13464,85.8,85.8,12.1,0.1,13.0,81-90,81,2,0,635687,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
27044,2012,not recorded,93,11548,11548,124.2,124.2,6.2,0.0,15.0,101+,128,2,0,528011,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
27122,2013,not recorded,14,1205,1205,86.1,86.1,1.4,0.0,10.0,31-40,35,2,0,45403,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
27185,2012,not recorded,21,1229,1229,58.5,58.5,1.1,0.0,19.0,31-40,34,2,0,64099,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
27208,2013,not recorded,12,4956,4956,413.0,413.0,0.5,0.0,22.0,31-40,34,2,0,167987,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
27218,2012,not recorded,26,1086,1086,41.8,41.8,4.3,0.3,6.0,Sep-14,14,2,0,54156,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
27245,2012,not recorded,36,2020,2020,56.1,56.1,12.0,0.9,3.0,Sep-14,13,2,0,60174,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
27281,2010,analysis management,144,117,117,0.8,0.8,48.0,0.1,3.0,Missing,36,5,0,119674,1,0,0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
27356,2011,not recorded,27,5922,5922,219.3,219.3,2.3,0.1,12.0,31-40,36,2,0,200599,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
27393,2013,not recorded,8,785,785,98.1,98.1,0.8,0.0,10.0,15-20,20,2,0,36752,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
27429,2012,not recorded,14,1784,1784,127.4,127.4,0.9,0.0,15.0,31-40,39,2,0,110373,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
27477,2011,not recorded,8,2214,2214,276.8,276.8,0.7,0.0,11.0,41-50,47,2,0,87382,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
27508,2013,not recorded,94,1939,1939,20.6,20.6,5.2,0.3,18.0,15-20,20,2,0,121092,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
27515,2011,not recorded,7,1179,1179,168.4,168.4,0.5,0.0,14.0,31-40,33,2,0,68015,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
27611,2011,not recorded,7,2009,2009,287.0,287.0,0.6,0.0,12.0,31-40,39,2,0,117723,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
27635,2011,not recorded,34,4500,4500,132.4,132.4,2.3,0.0,15.0,71-80,76,2,0,290552,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
27694,2012,not recorded,33,1679,1679,50.9,50.9,2.4,0.1,14.0,15-20,17,2,0,93698,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
27743,2011,not recorded,12,8062,8062,671.8,671.8,0.8,0.0,15.0,71-80,75,2,0,409069,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
27745,2011,not recorded,50,20092,20092,401.8,401.8,2.6,0.0,19.0,101+,135,2,0,1030071,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
27768,2012,not recorded,13,4065,4065,312.7,312.7,0.5,0.0,24.0,41-50,49,2,0,178196,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
27876,2013,not recorded,130,5944,5944,45.7,45.7,8.7,0.2,15.0,51-60,55,2,0,245859,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
27936,2012,not recorded,39,6220,6220,159.5,159.5,2.3,0.1,17.0,41-50,45,2,0,242807,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
27965,2012,not recorded,90,3044,3044,33.8,33.8,9.0,0.3,10.0,21-30,29,2,0,131231,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
27984,2011,not recorded,22,2397,2397,109.0,109.0,1.8,0.1,12.0,21-30,27,2,0,160002,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
28111,2012,not recorded,80,4497,4497,56.2,56.2,5.7,0.1,14.0,31-40,39,2,0,187699,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
28179,2012,not recorded,134,20972,20972,156.5,156.5,12.2,0.1,11.0,101+,112,2,0,1064006,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
28196,2012,not recorded,7,511,511,73.0,73.0,0.8,0.0,9.0,15-20,20,2,0,20559,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
28242,2012,not recorded,64,10383,10383,162.2,162.2,2.6,0.0,25.0,101+,123,2,0,662131,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
28248,2012,not recorded,5,1965,1965,393.0,393.0,0.7,0.0,7.0,21-30,25,2,0,98296,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
28342,2012,not recorded,4,422,422,105.5,105.5,0.4,0.0,11.0,15-20,19,2,0,14414,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
28370,2013,not recorded,4,620,620,155.0,155.0,0.6,0.0,7.0,Sep-14,14,2,0,20489,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
28374,2012,not recorded,107,7220,7220,67.5,67.5,7.1,0.2,15.0,31-40,40,2,0,255480,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
28375,2007,catalogue/register of things or events,733,15492,15492,21.1,21.1,61.1,0.1,12.0,Missing,36,3,0,119674,1,0,0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
28415,2013,not recorded,43,20150,20150,468.6,468.6,2.9,0.0,15.0,101+,127,2,0,1026766,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
28437,2012,not recorded,4,630,630,157.5,157.5,0.6,0.1,7.0,05-Aug,7,2,0,23477,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
28560,2012,not recorded,8,3356,3356,419.5,419.5,0.4,0.0,21.0,41-50,47,2,0,176124,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
28694,2012,not recorded,15,580,580,38.7,38.7,3.0,0.3,5.0,Sep-14,12,2,0,26500,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
28695,2013,not recorded,118,38225,38225,323.9,323.9,5.4,0.1,22.0,71-80,73,2,0,1710055,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
28708,2013,not recorded,12,275,275,22.9,22.9,1.5,0.1,8.0,21-30,21,2,0,15603,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
28725,2012,not recorded,300,20950,20950,69.8,69.8,14.3,0.1,21.0,101+,109,2,0,1162668,1,0,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
28752,2011,not recorded,44,11048,11048,251.1,251.1,3.1,0.0,14.0,101+,121,2,0,505251,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
28770,2012,not recorded,7,518,518,74.0,74.0,1.4,0.1,5.0,Sep-14,11,2,0,24560,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
28793,2011,not recorded,18,5776,5776,320.9,320.9,0.9,0.0,20.0,81-90,82,2,0,323066,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
28817,2012,not recorded,49,1297,1297,26.5,26.5,8.2,0.4,6.0,21-30,21,2,0,86574,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
28830,2012,not recorded,7,1265,1265,180.7,180.7,0.7,0.0,10.0,31-40,31,2,0,52065,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
