age,income,category,status,score,region_code
67,38743.727,A,active,42.35569,3.0
67,47415.297,B,inactive,47.94094,2.0
67,50339.535,D,pending,44.102413,4.0
56,53767.64,D,active,69.310104,5.0
57,48811.93,D,active,47.24337,4.0
68,49941.85,D,active,52.03587,4.0
67,44386.836,D,active,59.97615,2.0
66,47685.844,C,pending,57.10623,2.0
67,58359.508,A,pending,52.472458,2.0
50,52454.395,D,active,64.44914,3.0
70,48359.77,C,active,57.88883,2.0
68,48291.88,A,active,47.954895,2.0
64,42629.27,A,active,70.986565,1.0
62,48889.043,C,active,58.143044,4.0
68,47701.965,B,active,54.045654,2.0
64,48065.21,C,active,49.827488,4.0
69,55494.28,D,pending,64.00737,4.0
65,53265.625,C,pending,67.18196,3.0
72,56822.664,D,pending,62.383263,3.0
68,49678.992,D,active,61.0548,2.0
71,55339.22,D,pending,50.58447,4.0
69,47373.51,C,pending,45.22703,4.0
68,50442.297,B,active,42.63789,2.0
61,48813.473,A,pending,32.080578,4.0
67,51307.26,D,active,52.222836,4.0
70,49277.867,B,active,50.31398,3.0
67,44736.055,C,active,67.23183,4.0
63,54157.543,D,active,55.953125,3.0
52,49694.902,C,pending,70.31839,2.0
65,53488.25,A,active,68.945694,2.0
66,41714.824,C,active,65.4824,3.0
63,48456.375,A,active,63.89793,2.0
73,49973.05,C,inactive,61.086193,2.0
57,50355.703,A,active,63.79606,2.0
71,46560.598,D,active,44.044052,4.0
61,51476.17,D,active,52.96566,2.0
55,44744.766,D,active,64.10679,5.0
66,43209.582,A,active,34.04269,2.0
68,54936.137,B,active,41.10235,2.0
69,45121.72,A,active,63.64687,4.0
74,54486.418,D,active,49.193874,2.0
71,52527.742,B,pending,74.215034,3.0
52,44037.45,C,active,54.57224,4.0
67,48211.395,A,active,50.11544,2.0
68,52023.387,A,active,62.91717,2.0
63,49302.406,D,active,52.888195,2.0
65,57296.01,A,pending,40.37329,5.0
64,51376.293,D,active,60.663055,3.0
69,40451.566,C,active,49.625496,2.0
58,41964.316,A,active,37.492535,4.0
62,53189.15,D,active,31.5636,3.0
63,48867.773,D,pending,37.865288,4.0
62,56971.527,C,pending,61.966824,4.0
60,45069.21,A,active,57.120934,2.0
45,47840.43,D,pending,55.06932,4.0
71,47083.703,D,active,44.781498,2.0
73,53540.97,A,active,56.789726,4.0
63,52520.33,D,active,64.48571,2.0
60,49072.645,D,inactive,65.67711,4.0
70,50890.18,A,active,39.044575,1.0
65,55519.438,B,active,59.793396,3.0
67,48393.402,D,active,66.52305,5.0
63,45627.184,D,active,39.11705,2.0
65,44038.145,D,active,62.812405,3.0
63,51680.277,C,active,66.83462,4.0
62,48680.03,B,active,53.789642,2.0
62,56476.426,A,active,40.8429,2.0
67,56061.414,C,active,53.81943,5.0
60,45116.1,D,pending,44.869186,5.0
63,48743.496,B,inactive,51.078167,3.0
72,50478.12,D,active,41.317753,2.0
61,52996.684,C,active,59.00286,4.0
67,39973.53,A,active,60.026077,2.0
71,48969.508,C,active,76.898415,2.0
66,41663.715,D,pending,44.56123,2.0
60,55650.527,D,active,52.042355,2.0
63,52487.203,A,inactive,47.05167,3.0
71,43415.664,C,active,69.70883,4.0
66,44986.516,D,pending,50.19808,4.0
62,51396.84,D,active,56.096985,4.0
70,40662.53,B,active,58.966427,4.0
65,46885.637,D,active,47.287987,4.0
49,51176.31,C,pending,61.06188,2.0
69,45487.684,A,active,62.930996,2.0
63,52901.06,A,active,51.876377,4.0
47,48595.22,A,pending,61.587227,2.0
62,50813.305,C,active,53.33423,4.0
57,56677.246,C,active,65.658424,2.0
61,41538.62,A,active,47.89193,2.0
55,53082.22,B,active,56.022633,2.0
71,51903.797,A,active,54.479145,3.0
67,48159.594,C,pending,55.892742,4.0
59,52991.098,D,active,54.219345,4.0
71,51070.77,D,active,52.751328,3.0
70,45467.316,B,active,54.59083,2.0
69,45716.133,D,active,53.15205,4.0
70,58622.895,D,active,34.409607,3.0
63,54068.168,D,active,65.775635,3.0
56,39837.17,B,inactive,57.418938,4.0
66,48989.637,C,active,65.74753,3.0
62,44060.31,A,pending,55.51745,2.0
73,55989.16,C,active,60.406235,3.0
58,55878.156,C,active,61.018703,3.0
69,49921.766,D,active,60.64896,4.0
57,52540.535,D,pending,51.758747,4.0
58,53748.88,C,active,71.62948,2.0
68,49433.973,D,active,65.68772,3.0
57,47870.676,B,active,59.464104,4.0
58,56044.617,D,inactive,45.837345,4.0
65,51479.934,C,active,62.80816,2.0
61,48903.02,D,active,62.02887,3.0
56,56303.9,B,active,46.726837,3.0
59,52117.445,B,pending,65.145164,5.0
63,53109.477,A,pending,41.110996,2.0
49,48451.043,C,pending,50.503128,3.0
63,42701.258,D,active,47.89895,2.0
51,48293.99,C,pending,61.355427,4.0
68,55422.727,D,pending,53.73384,2.0
68,52704.164,A,active,45.262383,5.0
70,45066.95,A,pending,66.06631,2.0
68,43825.91,A,pending,55.73194,2.0
63,42057.125,A,active,57.481388,4.0
59,49956.89,B,active,55.292965,2.0
75,53170.85,D,pending,61.982155,3.0
65,48284.297,A,active,54.886566,2.0
62,55774.727,B,active,48.36686,4.0
60,58894.863,D,active,49.405243,4.0
59,47503.02,B,pending,53.215115,4.0
73,44727.914,C,pending,69.40581,2.0
71,59056.195,A,active,57.471645,4.0
54,45177.492,D,active,62.89404,3.0
51,53601.086,C,active,65.62375,3.0
56,42902.062,D,active,64.75041,3.0
64,53988.684,D,pending,40.24295,4.0
66,44754.16,D,active,65.94213,4.0
71,40218.35,B,active,53.069336,2.0
64,46333.934,C,active,56.736404,2.0
63,55247.438,A,pending,59.978794,2.0
52,45906.02,B,inactive,42.944668,3.0
74,48018.832,D,pending,52.92596,4.0
61,47427.016,B,active,64.44963,2.0
64,52145.715,A,active,65.42821,1.0
64,51200.867,D,active,41.199764,4.0
58,52412.297,A,active,51.473476,2.0
69,52668.28,D,active,58.820248,5.0
63,62471.703,D,pending,71.38138,4.0
65,46303.844,A,active,44.30583,2.0
72,46339.86,A,active,56.49264,2.0
55,54562.46,A,active,71.24543,1.0
63,45730.914,D,pending,49.255573,2.0
68,50092.824,D,active,57.919147,4.0
56,58174.06,D,active,43.918495,4.0
66,43170.12,D,pending,72.84986,2.0
48,46237.812,D,active,58.674816,2.0
59,44414.656,D,pending,55.498497,4.0
57,48159.566,C,pending,49.71767,4.0
63,45914.688,B,active,56.058586,5.0
59,50864.25,C,pending,49.492073,4.0
62,49499.438,C,pending,47.63644,4.0
62,43927.723,C,active,64.94464,3.0
61,48959.777,A,active,47.19375,4.0
66,43657.15,D,active,58.070442,3.0
69,38320.49,A,active,53.517017,2.0
71,49178.656,C,pending,68.51543,4.0
63,42832.375,A,pending,44.60034,4.0
66,48263.453,D,active,66.36595,2.0
69,50191.66,D,active,53.445717,3.0
64,48268.35,C,pending,70.14745,4.0
71,48139.812,C,pending,74.15173,3.0
64,42048.51,D,pending,48.85165,4.0
69,52388.03,C,active,65.22986,4.0
59,53505.484,A,active,51.31878,2.0
60,45663.89,D,pending,57.471214,4.0
66,43431.715,D,active,55.25646,4.0
52,51516.418,A,active,59.216564,4.0
68,56024.06,C,inactive,55.555042,3.0
62,44496.984,C,active,52.086605,2.0
55,44620.13,C,active,61.72132,2.0
59,52785.45,C,active,62.173534,5.0
59,57477.15,C,active,54.693954,4.0
67,53619.105,D,active,52.277386,4.0
63,41428.24,D,active,47.251537,5.0
64,40096.31,D,active,55.134563,2.0
64,51221.03,B,active,42.8012,4.0
66,50563.824,A,active,57.364296,3.0
76,54383.766,D,pending,63.96367,2.0
47,52493.375,C,pending,60.747528,4.0
65,55297.523,A,pending,60.315826,3.0
65,42865.11,C,active,64.37646,1.0
62,48494.32,D,pending,65.3835,4.0
49,44483.55,D,active,60.033913,3.0
66,57053.52,D,active,39.134155,3.0
59,47054.027,D,active,58.42381,3.0
69,42587.91,A,active,46.15536,2.0
72,40073.617,B,active,41.36433,2.0
55,50962.746,B,active,51.637108,3.0
72,49053.7,D,active,69.33761,5.0
53,52843.207,C,active,62.69487,2.0
58,46325.473,C,active,70.790085,2.0
73,45966.543,B,active,51.23545,2.0
65,53775.395,D,active,57.471996,4.0
66,46425.418,D,pending,59.607224,3.0
71,51277.137,A,active,56.577698,4.0
61,43343.03,D,active,63.008087,2.0
65,50312.484,D,pending,55.291985,4.0
60,47810.496,C,active,72.91733,2.0
65,50758.17,D,active,47.931423,2.0
61,47373.82,D,active,64.66068,2.0
67,38621.816,C,active,63.49443,2.0
63,44389.05,B,active,57.942814,3.0
65,46314.07,C,active,58.37795,3.0
59,49476.51,C,active,69.38563,3.0
65,50585.062,D,active,55.912567,3.0
63,53348.047,D,active,60.792866,2.0
69,45588.273,D,pending,46.72763,2.0
43,57633.863,D,pending,74.69075,5.0
52,48119.848,D,active,68.50443,2.0
61,49957.723,C,active,66.71462,2.0
69,44838.7,B,inactive,47.9753,4.0
56,39716.2,D,active,62.498047,4.0
72,49291.42,A,active,50.084415,2.0
69,55366.855,B,active,50.262657,2.0
74,39638.625,B,inactive,37.5536,2.0
61,49527.21,A,active,55.915718,2.0
54,45966.996,A,active,58.52419,4.0
63,43248.434,D,pending,46.19938,3.0
58,51747.105,A,active,47.97997,2.0
69,44683.59,A,active,61.475494,4.0
69,62973.83,C,active,72.46969,2.0
68,44293.21,A,active,41.929543,4.0
64,49487.746,A,active,64.38328,2.0
72,58079.37,A,pending,65.63493,2.0
64,54153.14,D,active,63.904915,4.0
57,61581.785,D,pending,60.15074,2.0
56,49979.57,A,active,62.297966,2.0
66,55276.863,D,active,59.597004,2.0
71,45022.9,B,active,47.19735,2.0
64,50681.258,A,active,49.076744,4.0
68,48653.99,D,active,48.587982,4.0
62,52767.543,D,active,39.1054,2.0
54,55691.22,A,active,46.64055,4.0
71,50532.97,A,pending,31.739555,4.0
71,48860.168,A,active,40.42346,2.0
68,50833.496,A,active,56.046623,5.0
71,42783.17,D,active,70.05402,5.0
37,43541.04,D,pending,65.00116,5.0
66,50451.133,A,active,55.79058,3.0
62,47994.566,C,active,54.81688,4.0
72,51004.67,B,pending,43.831757,2.0
56,53079.44,C,active,59.399,3.0
66,52727.754,C,active,63.89508,3.0
72,47367.14,D,active,55.940838,2.0
63,48381.816,B,active,58.72104,2.0
68,43464.64,D,active,62.98425,5.0
60,59999.867,C,active,57.9893,4.0
61,47724.19,D,active,31.391993,2.0
66,41853.11,A,active,50.08174,2.0
71,52727.086,D,pending,66.406456,4.0
67,41704.69,D,pending,39.629704,2.0
52,53547.824,A,active,41.190277,2.0
63,58216.605,C,active,60.312645,4.0
69,52505.914,D,active,70.83004,3.0
64,53787.105,A,active,45.476494,2.0
53,53820.973,D,active,53.051353,4.0
71,50429.184,D,active,37.773167,4.0
71,48869.793,C,pending,65.394226,4.0
66,44916.76,D,active,60.71888,2.0
61,58017.39,D,active,61.342793,2.0
65,42679.195,B,active,60.800243,3.0
57,44814.742,D,pending,59.131493,2.0
68,56248.484,D,active,60.009544,4.0
59,58827.387,D,active,49.08761,4.0
66,51511.348,D,active,46.288937,3.0
67,50575.59,D,pending,54.12315,3.0
64,46117.074,D,active,44.212254,4.0
54,47381.3,D,pending,53.262886,2.0
61,52155.645,D,active,52.89593,5.0
66,44800.465,D,inactive,59.825172,3.0
66,42852.797,A,pending,68.2626,3.0
69,49833.633,C,inactive,63.55924,2.0
60,45798.547,C,active,58.76598,3.0
65,49523.527,D,pending,57.187576,4.0
56,46120.566,D,pending,58.31091,4.0
70,53768.508,D,active,38.318985,2.0
58,52767.203,D,pending,56.150055,4.0
67,47639.453,C,active,69.79082,3.0
55,53449.086,B,active,58.682156,3.0
57,52570.98,C,pending,58.278046,5.0
63,53281.402,C,active,63.761345,4.0
59,48008.51,C,inactive,60.11986,4.0
64,55512.023,A,active,48.958443,4.0
49,59917.723,D,pending,51.338406,5.0
65,50947.09,A,active,51.733006,3.0
70,54106.395,A,active,48.867184,2.0
73,40531.906,D,active,62.465717,2.0
61,43125.74,B,active,43.784595,2.0
71,53326.95,C,active,45.39471,4.0
69,51074.617,D,active,57.95578,3.0
65,49932.3,D,active,54.55656,3.0
58,45737.71,A,pending,38.977192,3.0
58,51062.84,D,pending,72.00588,4.0
59,43728.57,A,active,55.23437,4.0
72,49071.207,C,active,61.580334,2.0
68,45261.344,C,inactive,59.966595,3.0
70,41239.0,A,active,71.98549,2.0
71,52273.723,D,active,68.297104,3.0
66,38513.26,D,active,43.0848,3.0
65,48184.957,D,active,41.258274,2.0
61,52385.137,C,pending,68.21392,4.0
65,54139.66,D,active,50.20631,2.0
66,42294.188,D,active,46.52837,5.0
62,47185.3,D,active,59.316113,3.0
60,54968.723,A,active,40.63274,2.0
51,45368.023,C,pending,41.17743,5.0
55,48606.51,C,active,62.10071,4.0
61,44182.15,C,active,64.24387,2.0
69,46229.887,A,pending,47.141983,4.0
58,57536.434,B,inactive,49.298992,4.0
71,52797.496,B,active,39.642467,5.0
65,51095.082,B,pending,65.73053,4.0
53,52313.34,A,active,49.125317,2.0
63,47959.438,C,pending,65.38357,4.0
57,46971.387,C,active,63.208836,4.0
59,42201.52,D,pending,58.85988,5.0
74,38970.484,A,active,42.316044,4.0
73,48536.496,D,pending,64.677475,4.0
63,50228.242,D,active,49.156174,1.0
72,43194.906,C,pending,70.3435,4.0
66,48318.18,D,active,71.37806,5.0
66,57077.934,D,pending,47.06262,4.0
48,52978.938,A,active,46.44688,4.0
53,53096.18,A,active,48.631283,4.0
55,51647.348,A,active,69.95903,3.0
69,41718.297,A,active,47.517838,2.0
68,50145.527,C,pending,62.95401,4.0
71,41777.37,D,pending,57.491104,4.0
52,52377.754,D,active,56.787205,5.0
71,44863.574,D,active,39.94068,2.0
63,54710.094,D,active,57.02784,3.0
55,44091.73,A,pending,68.98718,3.0
68,55909.566,C,active,56.071896,2.0
67,57185.36,D,active,44.022453,5.0
67,45261.832,C,pending,73.52114,4.0
69,40311.977,A,active,39.112198,2.0
68,41695.95,C,pending,59.983856,2.0
60,55509.35,D,active,56.112812,4.0
69,43963.902,A,active,57.929802,4.0
63,57519.184,A,active,55.80545,3.0
50,40364.703,C,pending,49.655834,4.0
66,42027.88,D,active,49.145527,1.0
70,50980.906,D,active,48.72388,4.0
68,49735.367,C,active,62.41728,3.0
69,44055.535,A,active,47.53297,2.0
59,51114.605,D,active,51.359455,3.0
60,52020.61,D,active,71.08623,4.0
71,50743.547,B,active,54.211643,3.0
66,54293.707,A,active,67.409134,4.0
61,45569.516,C,active,56.56301,4.0
61,49005.9,C,active,66.356575,4.0
67,53944.402,D,pending,42.281883,5.0
68,50299.96,D,active,56.563828,4.0
64,56170.105,D,active,60.75638,2.0
58,43233.86,B,pending,50.573563,5.0
55,42049.55,D,pending,57.258396,2.0
64,39760.773,D,active,50.369816,4.0
64,47706.98,D,active,62.546055,3.0
62,52975.418,B,active,59.58875,4.0
68,53882.74,B,active,51.604965,2.0
66,46565.258,D,inactive,53.698315,2.0
46,50130.04,C,active,54.31487,4.0
68,46165.133,A,active,53.400455,4.0
54,50695.926,C,active,58.29959,4.0
62,48560.082,A,active,65.47019,2.0
67,42750.465,D,active,64.45247,2.0
61,49990.895,D,active,43.637344,2.0
47,43177.496,B,active,55.08177,2.0
69,49466.996,C,pending,42.57419,5.0
62,47600.492,B,inactive,65.81418,2.0
70,42640.56,D,active,55.667732,4.0
53,56016.445,D,inactive,55.3776,3.0
68,47638.816,D,active,37.506866,4.0
71,48604.473,D,active,46.01512,2.0
68,46205.895,A,active,51.93917,2.0
65,53001.605,C,active,53.593296,4.0
50,47799.094,C,active,59.390648,2.0
58,40343.582,D,active,64.724884,2.0
62,45071.062,D,pending,56.34242,2.0
59,52512.023,D,pending,52.290455,3.0
60,57909.53,C,pending,56.410618,1.0
62,48721.562,B,active,42.384396,2.0
55,51623.875,C,active,59.029354,3.0
59,47487.914,A,active,42.85717,4.0
68,52828.863,C,active,55.65452,3.0
59,52091.492,C,pending,67.429985,2.0
65,55512.887,A,active,51.470364,2.0
70,55017.508,B,active,73.55096,3.0
69,54953.01,C,active,56.92557,1.0
65,48148.36,A,active,64.88598,4.0
70,45915.5,A,active,55.22376,3.0
46,51421.836,A,active,58.116623,4.0
57,55204.39,A,active,53.997086,4.0
66,44402.887,A,pending,55.453976,2.0
65,45127.414,A,active,41.57206,4.0
68,49787.03,A,active,61.570614,2.0
58,47735.426,B,active,42.41833,2.0
67,44061.023,B,inactive,42.599983,2.0
68,45203.61,D,active,46.860783,3.0
55,47020.688,C,active,55.920223,3.0
59,46330.906,C,active,60.626522,4.0
66,44066.785,D,active,54.98092,5.0
68,41327.855,A,active,56.996593,2.0
61,57670.78,D,active,56.37062,4.0
68,49990.715,B,active,35.763462,2.0
67,53107.97,B,active,34.7753,3.0
44,48253.977,C,active,49.38697,3.0
67,54578.664,D,active,44.516785,4.0
53,48544.754,B,active,47.525303,3.0
57,50484.88,C,active,49.430477,2.0
73,45006.277,D,active,46.6048,4.0
60,51443.188,C,active,70.33546,4.0
62,60333.504,D,pending,44.14337,4.0
65,46740.297,C,active,54.86663,5.0
67,54601.277,B,active,35.162067,3.0
59,41772.23,C,pending,59.075325,4.0
68,44121.133,D,active,67.994385,2.0
73,39929.85,A,active,45.662464,2.0
68,53169.258,D,pending,65.16265,2.0
62,45783.25,C,active,52.40856,4.0
74,48054.176,D,pending,56.40013,2.0
51,53091.11,D,active,65.7951,2.0
70,42702.832,A,active,49.184986,4.0
69,50382.164,B,inactive,58.88245,5.0
62,43650.16,D,pending,50.176147,2.0
63,45810.332,A,active,56.498657,2.0
57,49320.867,C,active,54.66406,2.0
59,48906.547,D,active,63.22535,3.0
67,48077.3,D,inactive,50.870655,2.0
62,49291.574,A,active,43.49971,3.0
61,51673.016,A,pending,49.293114,3.0
74,45510.492,D,active,68.37768,4.0
68,43744.617,D,pending,47.025475,3.0
59,51178.832,A,active,54.411533,4.0
62,45539.918,D,active,44.506737,4.0
64,45774.176,D,active,68.90729,5.0
67,56278.914,C,active,62.21279,2.0
59,53531.957,C,active,60.775818,2.0
67,51187.082,D,pending,48.65876,4.0
66,46798.996,A,active,48.58825,4.0
60,54017.273,D,pending,58.762535,2.0
47,52346.63,A,active,62.39815,4.0
63,46586.723,B,pending,51.77158,4.0
69,45404.754,A,active,54.07848,5.0
69,51136.383,C,active,65.40197,4.0
72,41643.047,C,inactive,69.95829,2.0
61,52148.402,D,inactive,53.758865,4.0
67,51268.75,A,active,40.54746,2.0
46,54544.004,A,active,65.87884,4.0
65,48767.215,C,active,55.304314,2.0
62,51885.406,B,active,58.618015,4.0
74,48470.598,D,active,58.410824,2.0
66,56558.07,A,active,71.449844,2.0
67,39716.555,C,active,60.829994,3.0
62,43502.242,D,active,54.238308,4.0
54,55044.785,D,active,59.345264,3.0
72,50028.19,C,active,72.33668,3.0
56,49070.496,D,active,48.0446,2.0
61,55764.848,D,pending,56.459694,2.0
60,48394.938,C,active,54.897297,4.0
69,42238.547,D,pending,51.62183,2.0
61,52965.32,D,active,50.66002,2.0
65,40786.73,A,pending,41.800842,2.0
55,55558.676,D,active,38.51511,3.0
63,54349.01,D,pending,48.271225,2.0
62,44254.5,A,active,45.091137,3.0
61,56340.86,D,active,58.53986,4.0
64,47085.465,C,pending,72.02137,2.0
70,45288.594,D,inactive,50.740623,4.0
61,51836.35,A,active,60.636356,2.0
54,52359.867,A,inactive,56.2266,4.0
63,50713.543,D,pending,47.208557,4.0
64,40656.105,D,active,44.72624,2.0
65,47689.215,D,pending,70.33882,4.0
55,46248.84,D,active,59.325996,2.0
66,53047.59,D,pending,69.62141,4.0
56,46492.125,C,active,49.912952,4.0
62,58985.867,A,active,66.69687,3.0
71,55958.223,C,active,71.28667,3.0
66,40473.332,D,pending,57.52721,2.0
68,43712.875,D,pending,61.383904,4.0
63,48943.965,D,active,72.25276,4.0
65,41388.938,D,pending,53.121864,2.0
66,50017.28,A,active,51.488453,4.0
53,46573.34,C,active,60.765354,2.0
74,53566.207,A,active,65.341835,4.0
54,47777.168,D,active,53.861877,4.0
67,47200.5,D,pending,48.12248,4.0
71,40977.504,A,inactive,43.222183,4.0
70,45264.707,A,active,60.389328,4.0
59,50238.89,D,pending,67.664925,2.0
63,43372.07,A,pending,68.908195,1.0
65,45682.152,D,active,63.36415,3.0
60,47664.29,A,pending,56.92138,4.0
71,51651.047,D,active,53.306313,3.0
65,46692.41,C,active,59.542976,2.0
63,53102.414,D,active,48.680252,2.0
66,51364.082,C,active,67.700714,3.0
64,52769.16,A,active,48.178356,4.0
59,55178.54,A,active,53.37672,2.0
61,51370.11,A,active,57.238876,4.0
67,49555.082,D,active,67.91442,3.0
62,52093.043,A,active,46.20566,4.0
56,52586.375,B,inactive,49.09163,2.0
65,46048.062,C,active,55.694527,2.0
70,41975.37,C,active,53.752728,4.0
64,43417.75,D,pending,61.812996,3.0
60,42032.77,D,active,57.218582,4.0
52,48566.68,D,active,36.258144,4.0
66,41588.992,C,active,73.03535,2.0
59,43135.5,D,pending,60.02855,2.0
52,45334.12,C,active,53.143784,5.0
58,49748.29,A,pending,50.48911,4.0
61,58850.477,D,active,56.058594,3.0
57,44081.695,A,pending,63.633495,2.0
55,51764.707,D,pending,53.87256,5.0
66,45902.082,C,pending,58.756615,3.0
61,47029.3,C,pending,57.342014,3.0
47,49518.96,D,active,50.716236,5.0
71,47181.64,D,pending,54.036068,2.0
65,53489.082,C,active,58.774136,1.0
47,41851.562,D,pending,49.114532,4.0
63,53559.63,B,active,47.991016,4.0
62,50391.24,A,active,59.43072,4.0
57,52440.89,D,inactive,36.610916,3.0
63,39643.152,D,pending,66.260155,5.0
58,48515.277,B,active,58.101574,4.0
62,48232.57,B,pending,44.699505,2.0
65,56669.574,D,active,66.72896,3.0
61,42097.61,C,pending,64.11073,2.0
63,46588.883,A,active,51.389885,2.0
68,47598.39,A,pending,62.42115,4.0
66,56037.53,C,active,71.63334,2.0
66,51649.79,C,active,71.25003,3.0
67,56229.133,A,active,57.822575,4.0
62,58698.49,A,pending,65.53937,4.0
61,40842.62,D,pending,58.213844,4.0
64,52365.184,A,active,63.45327,2.0
71,40440.89,C,pending,64.14808,4.0
67,42195.082,A,active,61.005337,4.0
71,47257.375,D,active,68.36115,2.0
60,52451.094,D,pending,59.550262,2.0
65,51445.87,A,active,47.64572,2.0
67,58256.875,A,active,55.650555,3.0
68,44270.332,D,active,53.336803,4.0
64,42799.83,D,pending,58.827015,2.0
67,41381.574,A,pending,44.37885,2.0
56,49344.0,A,inactive,44.56492,2.0
65,46719.43,B,active,58.932243,4.0
65,49647.758,D,active,62.113342,5.0
72,53934.6,C,active,71.99385,3.0
63,56206.168,A,active,67.66301,2.0
61,52123.234,B,active,60.484615,2.0
69,45189.984,C,pending,64.428246,2.0
52,44446.258,C,active,56.178913,2.0
62,57759.402,D,active,63.74219,3.0
71,52090.336,A,active,48.222507,2.0
71,49205.848,A,active,62.463367,3.0
69,48645.48,B,pending,44.54037,2.0
67,59602.363,C,active,51.28236,5.0
65,41938.266,D,active,51.194073,2.0
62,44340.035,D,active,61.182182,3.0
59,47352.766,A,pending,53.764477,4.0
66,46847.543,D,active,63.10671,2.0
60,57167.203,A,pending,61.149746,4.0
65,60168.773,B,pending,45.670635,5.0
54,49339.0,D,active,58.83628,3.0
72,48392.33,B,active,30.903719,2.0
60,44207.45,A,pending,54.398155,4.0
66,57241.695,A,active,36.215908,2.0
61,55991.312,B,active,63.882614,4.0
69,43793.2,A,active,60.09869,4.0
68,48230.914,D,active,56.3934,2.0
57,46425.637,D,inactive,51.035267,4.0
61,44289.23,D,active,64.44898,4.0
60,56232.098,D,pending,48.42558,4.0
64,49185.395,D,active,61.359028,4.0
64,51881.457,A,pending,52.324825,4.0
53,52182.78,A,pending,60.968754,4.0
60,49550.96,A,active,33.61406,2.0
56,41738.094,B,active,38.75227,5.0
65,52019.324,D,pending,41.954865,2.0
69,54502.734,A,pending,38.882233,2.0
63,49131.29,C,active,66.0978,3.0
72,48725.12,D,pending,56.033306,2.0
66,49169.434,A,active,50.645687,3.0
61,42819.637,A,active,32.20177,3.0
68,44553.324,D,pending,36.716656,4.0
52,41215.152,C,active,53.556446,3.0
68,57391.473,A,pending,42.158413,2.0
70,48435.094,D,pending,57.744003,4.0
70,54610.004,D,active,68.43411,4.0
61,42004.75,B,active,58.63316,4.0
71,50935.637,D,inactive,63.378147,2.0
61,42246.95,C,active,56.04751,4.0
63,48521.4,D,pending,65.07276,4.0
61,47546.605,D,pending,56.15767,5.0
66,49646.93,B,active,65.48083,4.0
69,52928.156,C,active,59.227818,4.0
68,45227.816,A,active,53.570793,2.0
66,46629.78,C,active,70.30132,4.0
69,39267.63,D,active,56.325684,5.0
66,46071.168,D,active,58.100704,3.0
60,49367.133,C,active,59.728233,2.0
51,44457.77,B,active,60.45363,4.0
66,50695.863,D,active,67.72476,4.0
37,46335.44,D,active,59.0621,4.0
56,43219.965,D,active,53.770844,4.0
73,60592.215,A,active,45.073326,3.0
65,45035.676,D,active,51.05548,4.0
50,50162.617,B,active,50.166878,2.0
59,51185.203,D,active,47.333244,2.0
70,50486.844,C,active,62.620895,2.0
69,54773.008,A,active,49.653996,2.0
57,49092.547,A,active,61.545635,4.0
70,41465.387,A,pending,57.955647,2.0
68,46381.62,A,active,63.492443,4.0
73,51381.527,B,inactive,52.62667,2.0
