project_id,development_type,application_type,team_size,effort_hours,duration_months,complexity,technology_stack,quality_rating,budget_category
1014,New Development,Mobile,13,45.22789,1.3258281,Medium,JavaScript,2.8812401,Medium
1871,Maintenance,Mobile,9,88.521866,1.3602091,High,Python,3.8543642,Medium
1154,New Development,Web,12,643.5387,1.4275559,Low,JavaScript,6.025492,Small
1442,New Development,Web,11,144.50946,1.0922766,Medium,JavaScript,9.4728,Large
1908,New Development,Desktop,13,96.89261,1.0624975,High,JavaScript,4.976346,Small
1202,New Development,Enterprise,7,104.96856,1.5377752,Low,Java,7.617059,Small
1539,New Development,Mobile,1,112.06716,1.0663275,Medium,.NET,7.582517,Medium
1851,Maintenance,Mobile,8,277.10382,4.762021,Low,C#,6.0694857,Medium
1168,New Development,Desktop,0,318.33035,2.7719789,High,C#,7.4012485,Medium
1663,New Development,Mobile,11,215.60236,1.2187659,Medium,.NET,4.1159406,Small
1167,Enhancement,Desktop,7,299.44623,1.3973612,High,C#,6.2462673,Small
1870,Enhancement,Enterprise,8,21.385832,1.037637,Low,JavaScript,1.321222,Small
1971,Enhancement,Desktop,12,55.215004,1.2987508,High,JavaScript,1.5380961,Large
1548,New Development,Mobile,8,96.000336,1.1060526,Low,Python,2.1495123,Medium
1388,Maintenance,Desktop,12,135.45221,1.1703316,Low,C#,7.155608,Small
850,New Development,Desktop,7,87.11323,1.5818152,Low,Java,9.804993,Small
833,Maintenance,Mobile,3,199.61665,2.334635,Low,.NET,7.5010285,Medium
1637,New Development,Web,10,102.73095,1.3112106,Medium,Python,4.145045,Medium
1736,New Development,Mobile,8,43.67482,1.3392282,Medium,C#,2.1668632,Large
1387,Maintenance,Mobile,9,71.42428,2.0376756,Low,.NET,3.087718,Medium
1160,New Development,Enterprise,13,104.248405,2.3956282,Low,C#,1.2312495,Small
1807,Maintenance,Desktop,14,31.21665,1.1455305,High,Python,1.230828,Small
177,New Development,Desktop,13,74.24156,1.2786111,Medium,JavaScript,3.645163,Small
1541,New Development,Desktop,8,91.29365,1.2407068,Low,Python,7.873197,Small
1688,New Development,Desktop,1,163.16408,1.4210241,Medium,Python,2.0941994,Large
1410,New Development,Mobile,12,289.98538,1.5780545,Medium,.NET,4.4942546,Large
1485,Enhancement,Enterprise,11,1170.8041,1.4394616,High,Python,4.4756327,Medium
369,New Development,Mobile,-9,331.74808,1.2811842,High,Python,7.3160753,Medium
1568,New Development,Mobile,5,108.87002,1.0453267,Medium,JavaScript,3.75046,Large
1874,Maintenance,Mobile,13,84.96268,1.2460114,High,JavaScript,3.436289,Small
1226,New Development,Desktop,9,223.05115,1.1344166,Medium,Python,3.6367016,Large
1260,New Development,Web,7,186.21872,1.6913517,Low,Java,8.647834,Large
835,New Development,Web,12,76.49302,1.4766037,Medium,JavaScript,3.9734924,Small
1580,Maintenance,Desktop,5,256.04544,1.5782821,High,C#,3.0677192,Small
-1490,New Development,Mobile,6,47.06387,1.3633167,Low,JavaScript,4.847649,Small
1555,New Development,Mobile,12,176.86273,5.7362294,Low,.NET,6.060669,Large
107,Maintenance,Web,12,144.77655,1.0163097,High,JavaScript,9.203298,Small
1030,Maintenance,Mobile,10,105.55022,1.4640746,Medium,Python,4.4187593,Medium
1259,New Development,Mobile,1,502.54593,1.8857123,High,Java,4.6370144,Medium
1504,New Development,Mobile,-2,61.361984,1.2880722,Medium,C#,9.555083,Medium
1459,New Development,Web,4,97.040985,1.5225343,High,Python,1.4541746,Small
488,Enhancement,Desktop,13,255.4697,1.2854694,Low,C#,2.4453752,Small
1952,New Development,Web,7,183.74371,1.2668835,Medium,JavaScript,1.5188406,Large
1445,Enhancement,Desktop,13,119.79689,1.6533287,Medium,Python,5.2141113,Medium
1678,Maintenance,Desktop,9,207.98738,1.4162737,Low,Java,4.5485406,Small
1976,New Development,Desktop,9,73.90919,1.1416214,Low,Java,9.462708,Small
1688,Enhancement,Mobile,11,374.20914,2.1881645,Medium,.NET,8.9854,Small
1522,Enhancement,Web,10,624.88214,1.5605276,Low,C#,5.2018404,Large
818,New Development,Mobile,7,123.52623,1.1626716,Medium,.NET,1.426412,Small
1707,New Development,Web,5,83.71429,1.6705191,High,Java,3.787091,Small
1688,New Development,Mobile,11,109.139084,2.037913,Medium,.NET,5.9889154,Small
1486,Maintenance,Web,10,140.84541,5.206253,Medium,.NET,6.786987,Small
898,Enhancement,Enterprise,7,49.240143,1.1532894,High,Python,8.323258,Small
737,Enhancement,Desktop,10,597.7579,1.9928141,High,.NET,2.050507,Small
1546,Enhancement,Mobile,12,107.08152,1.1060725,Medium,.NET,1.7442874,Small
-561,Enhancement,Desktop,12,45.23382,1.0330845,Low,JavaScript,7.4842176,Small
1951,New Development,Desktop,10,1249.696,5.5788527,High,.NET,2.688954,Medium
1702,New Development,Web,7,200.5208,2.0955713,Low,Java,9.524735,Large
-569,Maintenance,Web,1,127.86888,1.3874744,Low,.NET,1.4864995,Large
1339,New Development,Desktop,8,361.62433,1.5483942,Medium,Python,3.589248,Large
1531,New Development,Web,8,125.99333,1.1557537,Low,Java,6.716648,Large
1548,New Development,Desktop,12,298.48077,1.3168616,Low,JavaScript,2.936656,Small
1875,New Development,Desktop,4,189.00633,1.2534636,High,.NET,4.1210938,Small
1293,Enhancement,Enterprise,1,149.75626,1.3171586,Low,Python,7.9878454,Medium
1277,New Development,Mobile,1,213.82771,1.2186075,High,JavaScript,5.814561,Large
1798,New Development,Enterprise,11,63.69851,1.2229027,Low,Java,8.008823,Large
1903,New Development,Web,9,36.80769,1.0919104,Low,Python,3.9575944,Large
1249,New Development,Mobile,12,141.35782,1.0130438,Medium,JavaScript,7.0287476,Small
990,New Development,Mobile,10,35.30013,1.2222693,Medium,JavaScript,3.540677,Small
-1382,Maintenance,Mobile,2,176.21974,6.5230937,Medium,C#,7.276043,Large
1689,New Development,Desktop,13,45.908466,1.1435908,High,Python,1.6529729,Medium
1317,New Development,Mobile,10,145.02583,1.5205153,Medium,.NET,5.7574625,Medium
473,New Development,Enterprise,10,114.27707,1.8132291,Low,C#,9.512532,Small
1664,Maintenance,Web,8,147.69672,1.5701175,Low,Python,2.3796206,Small
791,New Development,Enterprise,10,26.153849,1.4952294,Low,Java,1.7851179,Large
956,Enhancement,Mobile,11,172.87817,1.473239,Medium,Python,8.259169,Medium
1615,New Development,Desktop,3,129.97195,1.1881356,Medium,Java,7.842483,Large
1803,New Development,Enterprise,-1,138.68102,1.1783577,Low,C#,9.713306,Small
1772,New Development,Mobile,10,145.13268,1.0826372,Medium,C#,5.9906607,Large
1949,New Development,Mobile,7,507.4702,1.2989981,Low,JavaScript,2.4666092,Large
1221,New Development,Mobile,12,327.25308,1.64266,Low,Java,3.7036307,Small
1533,Enhancement,Desktop,9,142.28175,1.5762632,Low,C#,6.1047907,Medium
1294,Maintenance,Mobile,11,311.63535,1.2890817,Low,Python,8.134651,Small
1653,New Development,Enterprise,9,16.040113,1.0534024,Low,Python,5.047435,Small
1775,Maintenance,Desktop,9,22.297888,1.7181716,High,C#,6.590699,Small
543,New Development,Enterprise,13,27.596123,1.5123407,Medium,JavaScript,5.36001,Medium
1243,Enhancement,Mobile,11,885.1762,2.0515509,Low,C#,2.5885942,Medium
1730,New Development,Mobile,6,103.01585,1.1087941,Low,Python,8.939351,Small
897,Maintenance,Desktop,-3,67.05195,1.2765229,Low,.NET,7.4177485,Large
1339,Maintenance,Mobile,11,41.083076,1.391344,Low,JavaScript,3.9027145,Small
1069,New Development,Enterprise,11,89.05802,1.1489844,Low,JavaScript,7.0019536,Small
1337,New Development,Web,5,87.44758,1.1183146,Low,.NET,4.6717525,Medium
1785,New Development,Mobile,13,60.829784,2.2608457,Low,.NET,7.194024,Large
748,New Development,Web,11,135.19106,2.6384034,High,.NET,3.7626543,Medium
1622,New Development,Mobile,3,40.143322,1.5947106,Low,JavaScript,2.5086422,Medium
1627,New Development,Desktop,4,183.14622,1.2450316,Medium,C#,7.600376,Medium
850,New Development,Enterprise,11,457.28934,4.4153605,Low,.NET,3.0188987,Medium
1615,Enhancement,Desktop,9,163.8684,1.1809012,Medium,C#,1.3203123,Small
1302,Maintenance,Desktop,8,71.313484,1.19825,Low,C#,8.926059,Medium
-828,Maintenance,Desktop,3,67.888824,4.8195405,Low,.NET,8.208119,Small
479,New Development,Web,12,340.95963,2.9003286,Low,Java,6.229629,Small
1876,New Development,Desktop,11,82.3096,1.0531253,Low,JavaScript,9.729819,Medium
-490,New Development,Web,-7,118.50695,1.9586507,Medium,C#,3.5547557,Medium
926,Enhancement,Enterprise,11,114.99128,1.4952096,Medium,Python,2.1414526,Large
1781,Enhancement,Desktop,4,68.42893,1.372669,Low,JavaScript,4.5054736,Medium
-729,Maintenance,Mobile,13,905.19,1.9372641,Low,Java,4.9350214,Large
1071,Enhancement,Desktop,7,69.87913,1.208691,Low,C#,5.5735126,Large
1797,New Development,Mobile,11,29.754591,1.6512603,Low,JavaScript,2.1189346,Medium
1357,New Development,Mobile,4,96.35645,1.236095,Medium,Python,9.309202,Medium
1808,New Development,Enterprise,12,71.92086,1.1342384,High,C#,9.119403,Large
1991,Enhancement,Desktop,14,31.42834,1.0947111,Medium,C#,6.535899,Large
1192,New Development,Mobile,5,86.03498,1.419797,Medium,JavaScript,9.051029,Medium
-161,New Development,Desktop,11,179.88577,1.3496691,Low,Python,2.705514,Medium
1933,New Development,Mobile,11,77.01532,1.1846224,Low,C#,7.956025,Small
1458,New Development,Mobile,7,222.3033,1.3183362,Low,Python,1.7540315,Large
-382,New Development,Desktop,8,94.98342,1.450427,Low,Python,4.47687,Medium
808,New Development,Web,12,42.49172,1.0336982,Low,C#,3.2289321,Medium
-494,Enhancement,Desktop,5,503.35904,1.5432677,Low,C#,5.321834,Small
1781,New Development,Desktop,10,382.50073,1.6371673,High,Java,4.1866937,Small
1908,New Development,Desktop,13,36.825497,1.2688925,High,Java,7.090655,Medium
1054,Maintenance,Web,10,135.82416,1.1407405,Low,Java,2.7337053,Large
1837,New Development,Enterprise,-5,70.02949,1.0341336,High,C#,6.0421915,Medium
1881,New Development,Web,4,65.79366,3.5017395,High,.NET,1.503779,Medium
1913,New Development,Mobile,5,394.02112,1.0164285,High,.NET,1.1781545,Small
1903,New Development,Mobile,3,79.77721,1.4895586,Low,.NET,4.4502354,Large
1617,Enhancement,Desktop,12,631.43665,1.2646567,Low,C#,3.9801571,Small
1266,Maintenance,Mobile,6,748.89606,2.229572,Low,.NET,6.984632,Medium
460,New Development,Web,12,63.524406,1.5820726,Low,Java,8.059504,Small
1525,New Development,Mobile,8,786.7474,1.309459,Medium,JavaScript,7.701733,Large
1902,Maintenance,Desktop,9,470.22827,1.8335767,Low,C#,6.869827,Large
1311,New Development,Mobile,10,128.64047,1.1736568,Low,JavaScript,6.491162,Small
1489,New Development,Desktop,12,134.34627,1.2330072,Medium,Python,3.5647633,Large
1679,New Development,Desktop,3,77.957054,1.1907483,High,Java,7.2472486,Medium
1002,New Development,Desktop,13,49.999863,2.2045434,Low,.NET,4.3308973,Small
-373,New Development,Enterprise,4,132.98312,1.4348794,High,C#,7.435467,Large
750,Maintenance,Desktop,10,46.978798,1.4418072,Medium,C#,8.382416,Large
1871,New Development,Enterprise,11,144.13356,1.0613989,Low,Python,8.229709,Small
403,New Development,Enterprise,5,571.71185,3.327845,High,.NET,8.487172,Large
1867,Maintenance,Desktop,2,81.58352,2.2751858,High,JavaScript,4.748836,Small
1906,Maintenance,Mobile,11,26.672197,1.0396163,Low,Java,8.528395,Medium
753,New Development,Mobile,11,46.456493,1.3772017,Medium,.NET,2.2200456,Small
1540,Maintenance,Enterprise,11,596.5233,1.4648168,High,.NET,7.2843127,Large
563,New Development,Mobile,1,305.81876,1.6310512,Low,.NET,6.4294605,Medium
1111,Maintenance,Web,-6,64.381065,1.2839453,High,Java,8.25391,Small
1814,New Development,Enterprise,4,59.58931,1.2592531,Low,C#,5.6715655,Small
1815,New Development,Desktop,9,209.36635,1.4139974,Medium,.NET,1.6851381,Small
1179,Enhancement,Web,14,24.622543,1.0741953,Low,Java,1.6708347,Large
1861,Enhancement,Enterprise,13,484.48087,3.42889,Medium,Python,4.4403744,Medium
1437,New Development,Mobile,11,868.82056,1.3187717,High,Java,7.152175,Large
-128,New Development,Enterprise,-1,30.37186,1.061389,Medium,Python,2.1590006,Medium
983,New Development,Enterprise,13,30.773481,1.6285572,Low,.NET,8.663157,Large
1937,Enhancement,Desktop,13,415.15472,1.2107297,Low,.NET,1.6277561,Medium
809,Enhancement,Web,10,483.77258,1.4064068,Low,Java,6.819133,Small
1499,New Development,Desktop,1,863.5678,3.0350323,High,JavaScript,7.781041,Small
1750,New Development,Desktop,9,114.10099,1.3128831,Medium,C#,2.7975938,Medium
1812,New Development,Desktop,7,234.23323,2.0350728,Medium,Python,1.9307027,Small
1814,Enhancement,Desktop,13,171.20045,1.2423002,Low,Python,4.2375507,Large
1859,Enhancement,Mobile,12,95.199066,1.1550808,Low,Python,6.7698994,Medium
1479,Enhancement,Web,12,176.61542,1.6995758,High,JavaScript,3.0141604,Small
1291,New Development,Mobile,-1,173.53699,1.1104864,High,C#,6.4490585,Large
1668,New Development,Desktop,12,82.2819,1.3345965,High,JavaScript,2.2620242,Small
887,New Development,Web,11,362.61157,1.5743532,Low,Python,1.9056456,Medium
763,New Development,Desktop,0,68.02138,2.2118866,Low,Java,1.1997074,Medium
9,New Development,Enterprise,12,218.8173,1.7894672,High,JavaScript,6.4929624,Small
1128,Enhancement,Web,11,395.96198,1.1997939,Low,C#,9.670975,Medium
1618,Enhancement,Web,13,175.34329,3.640095,Low,Java,6.9644227,Large
1547,New Development,Mobile,6,114.75783,1.184464,Medium,.NET,3.123073,Small
1457,New Development,Mobile,2,87.390205,1.8118633,High,JavaScript,7.5898347,Small
1090,Maintenance,Mobile,-5,133.86353,1.542664,Medium,Java,9.496209,Medium
1760,New Development,Mobile,1,42.3651,1.5732943,Medium,Java,2.4909306,Medium
1669,New Development,Web,-2,146.84995,1.1617215,Medium,Python,1.3934497,Small
1671,New Development,Mobile,11,137.84413,1.1281123,Low,JavaScript,4.1635575,Small
1584,New Development,Mobile,3,142.73085,2.3374457,Medium,JavaScript,2.6589944,Small
-486,New Development,Mobile,9,23.039799,1.2258519,Medium,Java,7.370415,Medium
1139,Enhancement,Enterprise,11,46.31009,1.6123762,Low,JavaScript,2.638274,Small
1829,Maintenance,Mobile,10,333.17847,1.6303387,Low,C#,1.6607296,Small
1297,New Development,Enterprise,6,14.771941,1.3070046,Low,Java,5.1235394,Large
1747,New Development,Mobile,-1,370.55103,1.2825598,Medium,C#,4.713487,Small
-968,New Development,Web,12,59.47654,1.2220317,Medium,.NET,2.8218005,Medium
1598,Maintenance,Desktop,12,173.01666,1.0875063,High,Java,9.330267,Large
1917,New Development,Web,10,67.98972,1.2298403,Low,C#,9.827685,Large
221,New Development,Web,6,144.9091,1.396322,Low,C#,2.813595,Large
1530,Enhancement,Desktop,8,303.7335,1.1387908,Medium,JavaScript,1.3644181,Large
-542,Maintenance,Web,-1,88.2528,4.1142244,Medium,.NET,4.3544383,Large
1833,New Development,Enterprise,11,76.69482,1.111961,High,JavaScript,2.277202,Small
1556,New Development,Desktop,7,364.4911,1.7813025,High,JavaScript,8.560254,Large
1021,New Development,Web,4,865.6551,1.0463856,Low,Python,7.2051554,Medium
1914,New Development,Desktop,7,16.833466,1.3707094,Low,JavaScript,2.7840636,Small
1504,New Development,Web,6,116.66899,4.847746,Medium,JavaScript,1.6996537,Large
1797,New Development,Desktop,7,137.16751,1.4702402,Medium,C#,4.538175,Small
1445,Enhancement,Desktop,12,628.9043,1.397084,Low,JavaScript,8.6593685,Large
1399,New Development,Desktop,-1,69.72283,1.5904353,Low,C#,1.5626385,Medium
1496,Enhancement,Web,8,235.30554,1.4847091,Low,C#,2.5047712,Small
339,New Development,Mobile,0,305.2094,1.3658006,Medium,JavaScript,7.592945,Small
1920,New Development,Desktop,-8,380.63904,1.0551937,Medium,C#,6.743049,Small
1545,New Development,Desktop,12,80.67146,1.166363,Medium,C#,9.80929,Small
1534,New Development,Web,12,624.3064,1.6025785,Low,Python,5.6708555,Large
1930,New Development,Mobile,5,232.88197,1.8052326,Medium,C#,1.9847323,Medium
1594,Enhancement,Desktop,13,50.621086,1.6083581,Medium,Java,4.810177,Small
1455,New Development,Mobile,6,486.394,2.6659162,Medium,C#,8.499712,Small
1062,Maintenance,Mobile,1,36.382328,1.1607714,Low,Java,3.207913,Medium
1774,Maintenance,Desktop,12,165.36014,1.1798521,Medium,Python,1.9801103,Large
1552,New Development,Enterprise,9,46.1439,1.1197497,Medium,Java,6.8507395,Large
787,New Development,Mobile,0,225.59146,1.7030197,Medium,Python,2.5959527,Small
251,Enhancement,Desktop,11,24.45042,1.101619,Medium,C#,6.3719935,Large
1436,New Development,Desktop,11,138.90062,2.0118454,Medium,C#,3.879362,Large
1798,Enhancement,Web,12,173.12152,1.4701413,Low,JavaScript,9.648115,Large
1398,New Development,Enterprise,10,3091.1453,1.5330544,Medium,JavaScript,6.592512,Small
1879,New Development,Web,12,29.625992,1.0245339,Medium,Java,1.4647641,Medium
898,New Development,Mobile,11,25.677046,1.1388403,Medium,C#,4.894764,Medium
1616,New Development,Desktop,11,50.40346,1.4832444,Low,JavaScript,2.3795364,Small
1297,New Development,Desktop,-3,426.25174,3.0137644,Medium,Python,5.4479613,Medium
1721,Maintenance,Desktop,12,1425.3766,1.1730334,High,JavaScript,7.7664466,Small
1071,New Development,Web,13,48.423054,1.2357683,High,Java,6.5305543,Small
1791,New Development,Mobile,1,249.42165,1.3774095,Low,JavaScript,5.8532753,Small
-533,Enhancement,Web,12,246.78835,2.2653089,Low,.NET,2.9538982,Small
1114,New Development,Web,12,246.47774,2.4211123,High,C#,8.004532,Large
1577,New Development,Desktop,-3,55.693783,1.1502017,High,.NET,1.5520555,Large
1915,New Development,Desktop,10,75.67197,1.097591,Low,Python,8.804655,Large
290,New Development,Mobile,11,98.41798,1.5777873,Low,JavaScript,2.3831887,Large
1930,Enhancement,Desktop,12,385.76117,1.2533745,Medium,.NET,1.7056268,Small
1047,Enhancement,Desktop,11,143.36197,1.5366963,Low,Python,3.065857,Large
899,New Development,Web,10,76.93816,1.350154,High,JavaScript,5.2383537,Small
962,New Development,Mobile,13,51.861565,1.1157514,Low,C#,8.493401,Large
1897,New Development,Mobile,7,70.94352,1.0562824,Medium,.NET,8.742608,Small
1179,Enhancement,Desktop,12,87.09542,2.5037494,Low,.NET,5.1155734,Small
1660,Enhancement,Web,12,72.569786,2.0700872,Low,JavaScript,9.528975,Small
1818,New Development,Web,8,191.42001,1.3869796,Medium,Java,8.472029,Large
1799,Enhancement,Desktop,13,176.88054,1.1391472,Low,C#,4.2302914,Medium
1148,Enhancement,Desktop,11,264.6872,1.806143,Low,JavaScript,8.568001,Large
1853,New Development,Enterprise,7,32.35029,1.3619113,Medium,C#,6.1109495,Large
1848,Enhancement,Desktop,7,329.31262,1.151241,High,Python,7.1813474,Medium
1156,New Development,Desktop,-3,602.41113,2.812476,Low,JavaScript,1.9619048,Large
1386,Enhancement,Enterprise,13,1212.1553,6.309138,Medium,C#,3.5980303,Large
1376,New Development,Enterprise,12,278.41553,1.2633207,Low,JavaScript,8.205195,Small
1336,New Development,Desktop,-3,181.37552,1.5198325,Medium,JavaScript,2.4936059,Small
1152,New Development,Desktop,12,66.94314,1.4517632,Low,JavaScript,9.272354,Small
1337,New Development,Enterprise,9,593.12634,1.219043,Medium,C#,2.4486184,Large
1464,New Development,Enterprise,8,285.54776,1.7913178,Medium,JavaScript,4.0963697,Large
1954,New Development,Web,11,157.81242,1.1238667,High,C#,8.159413,Large
925,New Development,Mobile,8,240.64731,1.2044256,Low,JavaScript,9.096208,Small
1633,New Development,Web,10,144.53914,2.349688,Medium,Java,4.032514,Medium
893,New Development,Mobile,5,41.59549,1.1070621,High,.NET,4.6026983,Medium
1752,New Development,Enterprise,13,363.62256,1.2753055,Low,Python,6.0759144,Small
742,Enhancement,Desktop,12,95.18522,2.5693347,Low,JavaScript,6.094121,Large
1028,Maintenance,Mobile,12,102.28383,3.2591226,Low,Java,4.0429764,Small
1915,New Development,Desktop,10,68.96905,1.2111454,High,.NET,4.119229,Large
795,New Development,Desktop,8,57.822575,1.2934957,Low,Python,2.5012946,Large
1696,New Development,Mobile,11,121.569565,1.1274196,Low,JavaScript,1.6531168,Medium
1872,New Development,Web,11,33.99832,1.3456312,Low,C#,8.779753,Medium
1948,New Development,Web,12,31.545069,1.0619235,Medium,Java,1.4191566,Large
1816,New Development,Mobile,6,46.013325,1.7413001,Low,C#,4.7157927,Small
1721,Enhancement,Mobile,9,1439.8884,4.189479,Medium,.NET,2.2944174,Medium
1090,Maintenance,Web,11,75.42268,1.7086213,Low,JavaScript,5.3727326,Small
1767,Maintenance,Enterprise,-5,88.788956,1.0370531,High,Java,7.5571165,Large
1555,Enhancement,Desktop,13,241.5099,1.4258041,Medium,C#,8.581639,Medium
603,New Development,Desktop,10,163.84268,1.2893292,Low,JavaScript,3.4118686,Small
1452,Enhancement,Mobile,13,253.07184,1.1721426,Medium,JavaScript,2.991301,Small
828,New Development,Desktop,4,58.095596,1.3588631,High,C#,8.571673,Small
1959,New Development,Mobile,10,21.813173,1.1136434,Medium,JavaScript,4.3562627,Medium
921,Enhancement,Web,13,112.199715,1.4580079,Low,JavaScript,2.2412372,Small
1003,Enhancement,Enterprise,11,161.25291,2.9713671,High,Python,4.8471537,Medium
1837,New Development,Web,7,79.90778,1.5208914,High,Python,7.036335,Medium
1888,Enhancement,Web,7,120.50714,1.1209372,Low,Java,6.4397697,Medium
1896,New Development,Mobile,10,51.04645,1.3502431,Low,.NET,1.6445732,Medium
51,New Development,Enterprise,6,82.93874,1.2279797,Medium,Python,7.4937153,Small
787,New Development,Mobile,13,182.02841,1.3764198,Medium,C#,3.3577006,Medium
-15,Maintenance,Enterprise,5,37.85626,1.6524973,High,C#,3.8055859,Large
1681,New Development,Web,13,340.50656,1.5721264,Medium,C#,6.031168,Large
597,New Development,Desktop,8,189.82738,1.6346239,Medium,C#,2.1774936,Small
1827,New Development,Desktop,7,40.48559,1.1711826,Low,C#,4.7628946,Large
387,New Development,Enterprise,11,49.954357,1.2430028,Low,C#,7.3745484,Large
180,New Development,Web,-1,75.16153,1.5748085,Medium,JavaScript,7.6342087,Medium
881,Enhancement,Mobile,9,70.102684,1.2631822,Low,C#,4.95745,Large
382,New Development,Mobile,11,141.02148,1.0450497,High,.NET,9.551282,Medium
1497,Maintenance,Enterprise,13,267.13452,1.1938956,Low,Java,4.776161,Small
529,New Development,Web,5,215.12952,1.0292051,Medium,JavaScript,7.233604,Small
-802,New Development,Mobile,13,40.604298,1.2231005,Low,JavaScript,9.332187,Medium
1639,Maintenance,Desktop,1,251.30907,2.337139,High,.NET,7.727469,Large
1864,New Development,Desktop,11,527.8955,1.270862,Low,JavaScript,9.7054405,Large
954,Maintenance,Desktop,10,469.95328,1.2048017,Low,Java,5.467092,Medium
1946,Maintenance,Mobile,10,240.38615,1.7282168,High,.NET,5.4806657,Medium
1522,New Development,Desktop,11,62.001015,1.370848,High,.NET,7.420794,Small
-1015,New Development,Enterprise,11,73.37699,1.2270494,Low,Java,9.071222,Large
1847,Maintenance,Desktop,9,43.091183,2.4017742,Medium,C#,2.013955,Large
1090,New Development,Mobile,9,309.05746,1.5626158,Low,C#,3.8742423,Medium
1195,New Development,Mobile,-3,340.94775,1.8385844,Medium,.NET,3.4371321,Small
1888,New Development,Desktop,-2,63.575848,1.0253849,Medium,C#,8.241369,Large
404,Maintenance,Desktop,-1,77.577194,1.4472601,Medium,JavaScript,6.138883,Medium
1548,New Development,Web,8,469.95523,1.7416267,Low,Java,7.6111827,Medium
1240,Maintenance,Enterprise,11,209.93217,1.1909167,Low,Python,6.437081,Medium
538,Maintenance,Web,9,100.135254,2.6289523,Medium,Python,2.2607014,Small
1887,New Development,Desktop,11,350.78452,1.6925194,Low,C#,3.4827967,Large
1845,Enhancement,Desktop,10,57.49811,1.0868828,Medium,JavaScript,5.1622105,Large
1888,New Development,Enterprise,12,148.51578,1.525335,Medium,Java,9.480728,Small
1425,New Development,Web,5,59.793087,1.0933949,Medium,JavaScript,8.889169,Small
1849,Enhancement,Mobile,13,86.767,1.1966963,Low,C#,7.1400013,Large
1844,New Development,Enterprise,12,153.60431,1.1452435,Medium,Java,5.589438,Large
1557,New Development,Enterprise,13,22.416594,1.0565792,Low,JavaScript,8.544917,Small
1852,New Development,Mobile,7,20.687447,1.1161176,Low,C#,6.621054,Small
1897,Maintenance,Mobile,-4,39.8703,1.7710495,Medium,C#,1.6089119,Medium
1797,New Development,Mobile,13,367.64468,2.8771803,High,JavaScript,6.14366,Small
1593,Enhancement,Mobile,7,53.030815,1.0889809,Medium,Java,8.87586,Medium
1873,Enhancement,Mobile,14,453.09903,2.4333742,Low,Python,7.2874174,Small
1914,Enhancement,Mobile,12,48.304348,1.3222059,Low,JavaScript,5.209679,Medium
1192,New Development,Mobile,-1,185.81314,2.1088228,Medium,JavaScript,8.876775,Medium
315,Enhancement,Mobile,9,236.09692,1.0884366,Low,.NET,2.796858,Large
1468,Maintenance,Desktop,8,127.98561,1.2755035,Medium,C#,6.007103,Medium
703,New Development,Enterprise,4,25.68496,1.0611119,Medium,Java,1.4437121,Medium
1204,Maintenance,Mobile,10,25.752226,1.0544119,Medium,.NET,4.8087444,Large
1914,New Development,Mobile,12,23.809408,1.3286288,Medium,Python,2.8031433,Large
557,New Development,Enterprise,6,94.672806,1.0675546,Medium,C#,4.201851,Small
1342,Enhancement,Desktop,6,209.4534,1.4844717,Medium,.NET,2.9882874,Medium
840,New Development,Desktop,9,374.77695,2.837079,Medium,JavaScript,1.3677007,Large
1568,New Development,Desktop,10,470.70508,1.0346086,High,.NET,1.9682739,Small
1852,Maintenance,Desktop,8,146.1852,2.2392411,Medium,C#,1.8950971,Large
1009,New Development,Enterprise,-2,378.59927,2.6875603,Low,Java,5.407585,Small
1387,New Development,Desktop,10,81.87632,1.095681,Medium,C#,2.3141353,Small
1927,Enhancement,Enterprise,13,116.25945,1.1349015,Medium,Python,6.199291,Large
381,Enhancement,Desktop,11,62.60444,1.1803569,Medium,Python,3.610376,Small
1369,New Development,Desktop,10,103.38581,1.152864,Low,JavaScript,9.47077,Small
1898,Enhancement,Mobile,10,146.83015,2.298631,Medium,.NET,1.2440841,Medium
-920,Maintenance,Web,7,74.78365,1.072404,Low,Python,2.4523723,Small
1038,New Development,Desktop,10,525.0347,1.3159511,High,JavaScript,6.519271,Large
1458,New Development,Web,13,363.93317,1.696013,Low,C#,6.5558987,Small
1843,New Development,Desktop,10,1110.9745,3.2047503,High,JavaScript,8.247409,Large
1812,New Development,Enterprise,8,80.7229,1.8383864,High,.NET,9.350773,Small
1690,New Development,Desktop,10,586.97144,1.5306001,Medium,Java,2.5684414,Large
1345,New Development,Web,12,84.50961,1.4835018,Low,.NET,4.101787,Large
1842,New Development,Mobile,6,110.57345,2.358605,Medium,JavaScript,3.388735,Small
1204,New Development,Mobile,3,74.562065,1.6409974,Low,Python,3.8650265,Medium
1635,Enhancement,Mobile,10,663.1094,1.4038138,Medium,Python,2.7891326,Small
1848,New Development,Web,2,97.35358,1.5527884,High,C#,5.093969,Small
-308,New Development,Web,10,330.6461,5.084613,Low,Java,8.522559,Medium
1081,Maintenance,Desktop,13,1954.943,1.0575392,Medium,Java,8.422517,Small
1943,New Development,Web,10,40.869408,1.0416056,Medium,JavaScript,2.6019974,Medium
830,New Development,Web,3,140.76231,5.902474,High,JavaScript,1.4362429,Small
1413,New Development,Web,13,31.56881,1.1155733,Low,Python,4.437456,Large
1633,Enhancement,Desktop,14,301.53943,1.6430163,Low,.NET,4.9775953,Small
