isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
29834,2008,Utilities,"electricity, gas, water",complex process control; software for machine control,Script Language,144.0,2410.0,2410.0,16.7,16.7,0.8500000000000001,16.0,4.0,9.0,3-4,4.0,14,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10559,2009,Manufacturing,manufacturing,after sales parts documentation,C++,115.0,1927.5,1414.0,11.0,12.3,173.9,14.4,4.8,8.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
11623,2010,Manufacturing,manufacturing,after sales parts documentation,Java,333.0,1927.5,5661.0,11.0,17.0,0.0,24.1,4.8,13.8,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
31600,2010,Manufacturing,manufacturing,after sales parts documentation,Java,205.0,1927.5,3557.0,11.0,17.4,0.0,6.8,4.8,30.2,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
18541,2010,Manufacturing,manufacturing,cost tools computing,Java,209.0,1927.5,3192.0,11.0,15.3,19.1,12.8,4.8,16.3,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10518,2009,Manufacturing,manufacturing,cars documentation,Java,328.0,1927.5,3355.0,11.0,10.2,3.0,19.3,4.8,17.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
24785,2009,Manufacturing,manufacturing,cars documentation,Java,106.0,1927.5,2002.0,11.0,18.9,160.4,9.6,4.8,11.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
26552,2010,Manufacturing,manufacturing,cars documentation,Java,72.0,1927.5,1043.0,11.0,14.5,0.0,9.4,4.8,7.7,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
11245,2010,Manufacturing,manufacturing,part management in factory,Java,599.0,1927.5,10960.0,11.0,18.3,1.7,45.0,4.8,13.3,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
32558,2000,Missing,missing,micro marketing,NCR teradata scripting,98.0,1769.0,1769.0,18.1,18.1,0.8500000000000001,11.0,7.3,8.9,1,1.5,2,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
11175,2007,Government,government,"job, case, incident, project management; online analysis and reporting",Visual Basic,161.0,1146.0,1146.0,7.1,7.1,31.1,32.2,8.1,5.0,3-4,4.0,14,2,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
24692,2005,Communication,telecommunication,web-based app. j2ee,Java,174.0,11673.0,11367.0,11.0,11.3,0.8500000000000001,28.6,4.8,15.2,41-50,46.0,0,0,0,0,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
31907,2010,Manufacturing,manufacturing,services selling,Java,119.0,1927.5,2747.0,11.0,23.1,0.0,25.3,4.8,4.7,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
15330,2004,Medical & Health Care,medical and health care,document management; logistic or supply planning & control,C#,966.0,7228.0,7228.0,7.5,7.5,0.8500000000000001,64.4,3.8,15.0,15-20,17.0,11,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
17422,2006,Government,government,catalogue/register of things or events; customer relationship management,Oracle,725.0,20160.0,21168.0,27.8,29.2,0.8500000000000001,362.5,4.9,2.0,71-80,74.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
28576,2006,Government,government,catalogue/register of things or events; customer relationship management,Oracle,1165.0,20828.0,21854.0,17.9,18.8,0.8500000000000001,582.5,7.9,2.0,71-80,74.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
25271,2006,Government,government,catalogue/register of things or events; customer relationship management,Oracle,1095.0,21665.0,22444.0,19.8,20.5,0.8500000000000001,547.5,7.4,2.0,71-80,74.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
20671,2010,Manufacturing,manufacturing,rules documentation,PHP,134.0,1927.5,1964.0,11.0,14.7,7.5,12.4,4.8,10.8,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
29659,2000,Electronics & Computers,computers & software,defect tracking system,JavaScript,174.0,378.0,458.0,11.0,11.3,0.8500000000000001,28.6,4.8,2.0,5-8,7.0,3,3,0,0,0,0,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
13615,2014,Education,education institution,university admission application portal,Java,70.0,564.0,564.0,8.1,8.1,0.8500000000000001,14.0,2.0,5.0,5-8,7.0,16,5,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
14897,2013,Communication,telecommunications,data warehouse system,Shell,325.0,1326.0,1326.0,4.1,4.1,0.8500000000000001,130.0,4.8,2.5,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
11814,2015,Communication,telecommunications,data warehouse system,Shell,142.0,1882.0,1882.0,13.3,13.3,0.8500000000000001,30.2,4.8,4.7,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
14979,2010,Manufacturing,manufacturing,it management,Java,427.0,1927.5,5620.0,11.0,13.2,2.3,60.1,4.8,7.1,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
20657,2009,Manufacturing,manufacturing,it management,PHP,512.0,1927.5,3664.0,11.0,7.2,3.9,32.0,4.8,16.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
21017,2010,Manufacturing,manufacturing,it management,PHP,292.0,1927.5,1182.0,11.0,4.0,0.0,41.1,4.8,7.1,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
12143,2009,Manufacturing,manufacturing,customer billing,Java,433.0,1927.5,4198.0,11.0,9.7,0.0,49.8,4.8,8.7,Missing,7.0,10,5,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
18088,2011,Insurance,insurance,workplace savings,Java,337.0,8332.0,8332.0,24.7,24.7,0.0,48.1,2.4,7.0,15-20,20.0,15,4,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
18751,2010,Manufacturing,manufacturing,parts reporting is,SQL,81.0,1927.5,589.0,11.0,7.3,0.0,14.5,4.8,5.6,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
15214,1999,Communication,communications,mixed,C,103.0,1786.0,1786.0,17.3,17.3,0.8500000000000001,20.6,4.1,5.0,5-8,5.0,4,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23684,1998,Communication,telecommunication,mixed,Visual Basic,174.0,1513.0,1823.0,11.0,11.3,0.8500000000000001,28.6,4.8,7.0,Missing,7.0,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
13116,1999,Communication,communications,mixed,SQL,106.0,1837.0,1837.0,17.3,17.3,0.8500000000000001,53.0,8.8,2.0,5-8,6.0,4,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
19792,2010,Manufacturing,manufacturing,process documentation,Java,390.0,1927.5,5032.0,11.0,12.9,25.6,43.3,4.8,9.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
21822,2007,Government,government,catalogue/register of things or events; customer billing/relationship management; document management; electronic data interchange; geographic or spatial information system; mathematical modelling (finance or eng.),C#,960.0,9261.0,9261.0,9.6,9.6,17.7,137.1,8.1,7.0,15-20,17.0,15,3,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30964,2009,Manufacturing,manufacturing,parts database for conception,Java,311.0,1927.5,4053.0,11.0,13.0,16.1,33.8,4.8,9.2,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
17573,2002,Missing,local,ordering & provisioning system,C,281.0,6564.0,6564.0,23.4,23.4,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
18383,2002,Missing,local,ordering & provisioning system,C,224.0,3500.0,3500.0,15.6,15.6,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
32238,2002,Missing,local,ordering & provisioning system,C,56.0,475.0,475.0,8.5,8.5,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
24368,2010,Manufacturing,manufacturing,process of factory management,Visual Basic,215.0,1927.5,4420.0,11.0,20.6,0.0,27.2,4.8,7.9,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
29881,2009,Manufacturing,manufacturing,process of factory management,Visual Basic,26.0,1927.5,397.0,11.0,15.3,0.0,6.5,4.8,4.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
30762,2010,Manufacturing,manufacturing,process of factory management,C++,60.0,1927.5,1176.0,11.0,19.6,0.0,8.0,4.8,7.5,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31072,1997,Electronics & Computers,computers & software,taxation,DELPHI,74.0,865.0,865.0,11.7,11.7,0.8500000000000001,37.0,12.3,2.0,3-4,3.0,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20513,1994,Government,public administration,decision support system; management information system; office information system,Missing,1569.0,1927.5,8584.0,11.0,5.5,0.8500000000000001,112.1,14.0,14.0,5-8,8.0,4,9,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
29917,2010,Manufacturing,manufacturing,parts selling website,Java,29.0,1927.5,1192.0,11.0,41.1,34.5,4.0,4.8,7.2,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
13091,2010,Manufacturing,manufacturing,parts selling website,Java,127.0,1927.5,4022.0,11.0,31.7,0.0,12.7,4.8,10.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
26854,1999,Electronics & Computers,information technology services provider,web-based application,Missing,426.0,10123.0,10123.0,23.8,23.8,112.7,106.5,4.1,4.0,21-30,26.0,2,9,0,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
18686,2000,Electronics & Computers,information technology services provider,web-based application,SQL,340.0,828.0,1708.0,2.4,5.0,2.9,113.3,22.7,3.0,5-8,5.0,2,7,0,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
13482,2009,Manufacturing,manufacturing,factory's process management,COBOL,79.0,1927.5,875.0,11.0,11.1,0.0,24.7,4.8,3.2,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
13824,2010,Manufacturing,manufacturing,factory's process management,Visual Basic,78.0,1927.5,855.0,11.0,11.0,0.0,21.1,4.8,3.7,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
31727,2010,Manufacturing,manufacturing,factory's process management,Java,103.0,1927.5,992.0,11.0,9.6,29.1,10.8,4.8,9.5,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10178,2005,Medical & Health Care,medical and health care,catalogue/register of things or events; complex process control; document management; online analysis and reporting; workflow support & management,Java,826.0,2503.0,2503.0,3.0,3.0,0.8500000000000001,18.8,4.7,44.0,3-4,4.0,14,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
11496,2010,Manufacturing,manufacturing,management of registration number,Java,79.0,1927.5,2286.0,11.0,28.9,0.0,14.1,4.8,5.6,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
17877,2015,Insurance,insurance,insurance quotation,BRE,100.0,4368.0,4368.0,43.7,43.7,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
14621,2008,Service Industry,food processing,customer billing; financial transaction process/accounting,C++,23.0,248.0,248.0,10.8,10.8,173.9,15.3,5.1,1.5,3-4,3.0,15,2,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
14816,2011,Manufacturing,manufacturing,follow up of car failure,Java,316.0,1927.5,4523.0,11.0,14.3,6.3,26.3,4.8,12.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
16150,2011,Manufacturing,manufacturing,follow up of car failure,Java,1188.0,1927.5,24639.0,11.0,20.7,15.2,69.9,4.8,17.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
24466,2010,Manufacturing,manufacturing,follow up of car failure,Visual Basic,119.0,1927.5,4186.0,11.0,35.2,0.0,12.0,4.8,9.9,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
26118,2007,Government,government,"job, case, incident, project management; online analysis and reporting; personal productivity (e.g. spreadsheet)",Visual Basic,186.0,953.0,953.0,5.1,5.1,16.1,31.0,6.2,6.0,5-8,5.0,15,3,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
25495,2007,Government,government,"job, case, incident, project management; online analysis and reporting; personal productivity (e.g. spreadsheet)",Visual Basic,144.0,1246.0,1246.0,8.7,8.7,27.8,24.0,4.8,6.0,5-8,5.0,13,2,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
28331,2000,Medical & Health Care,medical and health care,strategic planning,Visual Basic,564.0,1835.0,1835.0,3.3,3.3,0.8500000000000001,94.0,4.8,6.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
28142,2001,Manufacturing,aerospace / automotive,strategic planning,COBOL,2716.0,17560.0,17560.0,6.5,6.5,0.8500000000000001,319.5,4.8,8.5,Missing,7.0,3,0,0,0,0,0,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
30733,2010,Manufacturing,manufacturing,product order management,ABAP,747.0,1927.5,9760.0,11.0,13.1,0.0,33.8,4.8,22.1,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
28824,2009,Insurance,insurance,customer billing; e-commerce,Java,153.0,6217.0,7643.0,40.6,50.0,6.5,10.2,0.2,15.0,61-70,61.0,16,6,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
10349,1999,Government,government,military,DELPHI,1286.0,19344.0,19344.0,15.0,15.0,0.8500000000000001,63.7,10.6,20.2,5-8,6.0,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11509,2012,Communication,telecommunications,embedded software - simple device control; online analysis and reporting; telecom & network management,C++,204.0,7805.0,7805.0,38.3,38.3,0.0,29.1,3.6,7.0,5-8,8.0,6,2,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
21239,2010,Manufacturing,manufacturing,accounting of stock,PL/I,83.0,1927.5,904.0,11.0,10.9,0.0,5.5,4.8,15.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
31242,2010,Manufacturing,manufacturing,suppliers follow up,Java,43.0,1927.5,680.0,11.0,15.8,0.0,7.2,4.8,6.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
17883,2010,Manufacturing,manufacturing,marketing management,Java,90.0,1927.5,642.0,11.0,7.1,0.0,6.0,4.8,14.9,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
22627,2010,Manufacturing,manufacturing,marketing management,Java,66.0,1927.5,870.0,11.0,13.2,0.0,11.0,4.8,6.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
22660,2010,Manufacturing,manufacturing,marketing management,Java,126.0,1927.5,567.0,11.0,4.5,0.0,20.7,4.8,6.1,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
