isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,process_pmf_docs,tech_tf_tools_used,project_prf_max_team_size,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Mathematically_Intensive_Application,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_POC,project_prf_development_type_Re_development,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes,project_prf_team_size_group_Missing
16089,1994,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,508.866,6135,4368,25.656942,21.35144,77.737595,3.2884805,3,0,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
13304,2003,Banking,"financial, property & business services",transaction/production system,PL/I,5.1726155,121,127,11.130811,14.515734,1.791952,12.295463,4,3,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
19052,1998,Banking,"financial, property & business services",business application,Missing,102.280365,3621,7738,26.772337,31.156189,3.6339564,20.798998,5,9,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
29742,2003,Banking,banking,missing,Missing,104.04471,897,934,22.702902,23.510754,28.25806,3.3138847,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
18398,1999,Banking,banking,missing,C#,200.35542,2771,6872,16.894888,21.729252,8.86365,11.422547,5,4,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
23445,1996,Banking,banking,missing,Missing,224.62735,1680,1292,6.281395,7.65379,33.709053,7.222574,7,3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
18767,2005,Banking,"financial, property & business services",client server; financial transaction process/accounting,Lotus Notes,519.8417,6551,9400,47.04016,53.553528,41.07835,10.187094,4,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
25757,1999,Financial,"financial, property & business services",surveillance and security,.Net,1082.6069,7748,5750,6.68179,4.062985,18.105734,17.455904,4,2,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27705,1995,Financial,finance,office information system,Oracle,112.55979,12579,15287,29.146954,29.503494,20.442623,2.6415277,1,0,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
29726,2003,Banking,banking,customer billing/relationship management,TELON,912.0104,6989,7342,9.827703,7.7767496,60.404064,12.420697,5,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25885,2004,Banking,banking,office information system,Visual Basic,654.639,2794,2964,4.492555,5.703915,119.96971,3.5628195,2,1,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
16143,2000,Banking,banking,missing,Missing,314.92606,5863,8147,16.586607,25.028477,74.13652,3.5972328,4,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
32486,2000,Financial,"financial, property & business services",management information system,C,55.446487,1031,1714,10.703652,20.767939,10.565767,2.7951453,3,0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31320,2003,Financial,"financial (banking, insurance, stock)",transaction/production system,PL/SQL,115.20629,231,150,11.173029,13.490853,11.911159,4.9188776,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11600,2009,Financial,"financial, property & business services",data warehouse; financial transaction process/accounting,MAPPER,448.21967,1594,1296,10.04203,9.481551,11.763968,10.416344,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26911,2002,Financial,"financial, property & business services",business application,COBOL,362.19022,184,339,0.75600815,0.74224216,34.44174,5.700435,9,2,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
11462,2002,Financial,"financial, property & business services",office information system,PowerBuilder,279.41812,969,657,3.25491,2.3248549,12.75098,18.25621,4,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False
19339,2001,Banking,"financial, property & business services",management information system,NATURAL,282.13846,921,792,5.90248,7.0979466,46.925247,7.219645,2,6,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16779,2003,Banking,"financial, property & business services",client server; financial transaction process/accounting,.Net,547.87683,4281,6217,42.849644,39.535275,49.630302,14.066866,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False
10925,2002,Financial,finance,transaction/production system,NATURAL,3.5683255,9,6,6.907436,6.017723,2.5777125,0.8110418,1,0,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
15824,1997,Banking,"financial, property & business services",missing,Missing,162.86292,1364,1370,11.479621,10.721445,78.684,2.1443627,4,1,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23610,1994,Banking,"financial, property & business services",client server; financial transaction process/accounting,Visual Basic,20.692694,1429,1042,12.182868,12.766777,2.5025463,8.301997,3,5,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
11538,1997,Financial,finance,data warehouse; financial transaction process/accounting,PL/I,113.46348,179,301,11.260243,8.3254175,17.13312,8.448308,4,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11988,2006,Banking,banking,client server; financial transaction process/accounting,Pro*C,17.997059,274,273,38.20573,32.135117,30.672615,3.2572315,3,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
24023,2007,Banking,"financial, property & business services",executive information system,Java,688.69025,6738,7347,19.873722,21.086702,76.21099,5.987416,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20628,1999,Financial,"financial, property & business services",surveillance and security,C++,20.326986,11,8,8.13672,10.20082,4.9461246,3.4887254,4,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
24574,1998,Financial,"banking; financial, property & business services",web-based application,Oracle,35.455273,89,98,5.493043,4.7922683,11.107275,8.534536,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
29790,1999,Financial,"financial, property & business services",surveillance and security,Missing,474.81833,2065,3389,6.9905396,7.9062314,24.942719,22.492016,6,6,,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
20961,2007,Financial,"financial, property & business services",client server; financial transaction process/accounting,Visual FoxPro,47.9455,385,204,6.7184196,5.725782,20.048521,5.1500044,2,0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28650,2011,Financial,"financial, property & business services",management information system,C,15.749611,136,176,17.48206,15.192205,2.7760608,5.0028176,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
28550,2007,Banking,banking,accounting system,"Shell, C",1073.4083,2333,1615,1.8107911,1.8577487,125.69173,9.50123,2,0,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
10581,2009,Banking,banking,client server; financial transaction process/accounting,Missing,18.413734,4064,851,58.103184,44.805733,0.6473732,10.730844,4,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15092,1999,Financial,"financial, property & business services",missing,COBOL,200.13968,845,231,6.9403176,4.0119753,31.184122,8.145521,1,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False
32472,2010,Banking,"financial, property & business services",missing,COBOL,70.16438,1142,1104,38.715897,40.036068,0.89097,32.482727,3,0,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
18144,1999,Banking,"financial, property & business services",missing,Missing,285.98068,3607,2395,10.034666,8.452401,54.59896,10.5250435,2,0,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15416,1998,Banking,banking,client server; financial transaction process/accounting,Missing,395.75583,6153,4564,11.220877,11.32921,110.021835,9.305502,5,4,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
30606,2006,Banking,banking,transaction/production system,C#,523.0414,7649,7286,13.513605,12.414252,74.14315,9.998618,5,5,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
21487,2009,Financial,"financial, property & business services",client server; financial transaction process/accounting,PL/I,11.704418,258,144,10.1158495,8.863796,6.0129747,3.3390105,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18045,2001,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,11.581696,56,37,3.0636094,2.1122127,19.629053,1.9406283,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
18639,2002,Banking,banking,client server; financial transaction process/accounting,PowerBuilder,250.96788,4330,9015,6.77664,9.620667,30.747572,23.325691,5,13,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
20732,2001,Banking,"financial, property & business services",client server; financial transaction process/accounting,EASYTRIEVE,33.92114,1093,1441,15.481202,16.217194,11.136147,16.498112,8,13,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
31540,2000,Financial,"financial, property & business services",missing,.Net,324.70993,2768,1746,21.440678,21.422201,56.162914,6.67909,8,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18398,1999,Financial,"financial, property & business services",business application,Visual FoxPro,128.03557,1775,2857,6.761488,7.76242,51.342724,1.9145058,5,1,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
18103,2003,Banking,banking,office information system,COBOL,591.52313,23764,20134,52.91692,45.137432,15.6497755,22.966799,4,4,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
22097,2009,Banking,banking,client server; financial transaction process/accounting,.Net,36.480637,117,107,24.94234,24.55622,14.848437,1.1672393,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
31972,1993,Banking,banking,surveillance and security,TELON,639.0204,4172,7785,20.343086,18.08478,88.369484,11.503672,3,5,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
16725,1995,Financial,"financial, property & business services",surveillance and security,SQL,680.2146,2020,2770,5.420896,5.762319,171.5144,0.7916252,2,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
10898,2005,Financial,"financial, property & business services",missing,Missing,72.94359,8010,1545,45.09666,28.721178,3.1907597,11.540254,6,0,,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False
27897,1992,Banking,banking,missing,COBOL,1516.2468,21798,30900,3.9008343,6.8387213,162.77988,22.752323,4,4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
13534,1996,Financial,finance,accounting system,Java,292.90997,554,1775,4.7017984,8.995198,39.876495,7.0284925,3,0,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
16682,2001,Financial,"financial, property & business services",office information system,Missing,614.4711,686,134,1.9277827,0.9299304,106.59061,5.1839714,6,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
30963,2005,Banking,"financial, property & business services",client server; financial transaction process/accounting,Missing,34.945534,153,103,22.081312,20.17065,29.20198,7.577998,4,2,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False
20525,2000,Banking,banking,management information system,"Shell, C",59.90602,1467,1729,24.722527,25.980547,9.256975,7.5959873,6,8,,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
30595,2014,Financial,"financial, property & business services",client server; financial transaction process/accounting,Java,141.51422,416,251,4.0037518,3.4459028,2.015338,8.665862,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
13664,2007,Financial,"financial, property & business services",system software,PL/I,2.6137486,11,6,21.372023,21.188908,21.90634,0.35104364,3,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
22338,2011,Banking,banking,data warehouse; financial transaction process/accounting,ASP,60.443954,1127,1223,12.768067,12.459413,26.34102,5.0387483,7,6,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
16185,2001,Banking,"financial, property & business services",web-based application,Java,802.68884,2658,1981,0.96977943,0.9100667,101.12621,2.445036,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15598,1998,Financial,"financial, property & business services",client server; financial transaction process/accounting,PL/I,496.9884,2832,5169,9.036642,7.677904,44.725792,5.4939404,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
29552,1995,Banking,banking,client server; financial transaction process/accounting,COBOL,644.4346,11786,14298,13.590243,12.194968,52.856174,32.958527,4,5,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
28950,2013,Banking,banking,office information system,.Net,658.75256,3887,3201,16.731485,24.097641,69.685,2.4368167,3,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27318,2002,Banking,"financial, property & business services",client server; financial transaction process/accounting,EASYTRIEVE,196.40587,1482,3535,9.468062,13.541739,6.0316863,8.803787,3,5,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
20399,2002,Banking,banking,transaction/production system,C#,212.13681,7049,5029,13.98338,15.8799095,13.707984,6.986237,3,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
26984,2002,Banking,"financial, property & business services",client server; financial transaction process/accounting,C,542.8701,15583,16342,50.018795,45.63308,40.740093,8.347793,1,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False
32564,1998,Financial,"financial, property & business services",missing,C++,458.94345,1357,1301,17.420677,15.30578,61.491566,9.8101425,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
26012,1996,Banking,"financial, property & business services",missing,Visual Basic,160.4936,9164,13376,33.220093,35.69116,27.211544,10.302422,5,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
10733,2000,Banking,"financial, property & business services",data warehouse; financial transaction process/accounting,C#,553.0556,6743,6907,17.827412,14.5768385,54.135754,3.118001,2,2,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
14055,1998,Financial,"financial, property & business services",web-based application,Java,755.48706,6634,8771,1.0185456,1.2696245,69.86464,7.538494,3,3,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
11812,1999,Banking,banking,transaction/production system,C++,213.70653,1095,529,3.6796913,2.6462612,37.018127,6.911212,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
25247,1999,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,735.0058,5895,8429,8.372653,11.257215,178.42738,1.9534016,3,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32275,2004,Banking,banking,missing,COBOL,362.3385,10392,19864,20.334925,27.540003,26.293674,12.081392,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
25296,1996,Financial,"financial, property & business services",management information system,Missing,99.42496,420,380,19.320251,22.17462,14.5490675,3.7216227,9,3,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
14645,2004,Banking,"financial, property & business services",client server; financial transaction process/accounting,AppBuilder,2.3328767,1250,134,55.960533,42.705074,4.289712,1.6536748,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
32627,2005,Banking,banking,accounting system,PL/I,382.14236,2686,7230,26.386972,33.889008,14.208231,28.69668,4,4,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
15957,2002,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,24.387432,120,115,16.43353,14.279243,27.023645,3.2576208,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
13911,1991,Financial,"financial, property & business services",management or performance reporting,Java,354.18668,1023,1965,21.636969,24.286018,51.724854,10.264074,2,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
10523,1994,Financial,"financial, property & business services",accounting system,Oracle,162.17776,161,403,7.1271486,10.302441,82.5929,1.4926436,3,6,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21873,2000,Banking,banking,client server; financial transaction process/accounting,Missing,183.85168,4474,4807,8.395763,7.931997,20.092495,22.007595,5,7,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False
27318,2006,Financial,"financial, property & business services",transaction/production system,RPG,326.4807,908,1922,16.235214,17.726166,108.32293,1.8678864,4,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
19700,2000,Financial,"financial, property & business services",accounting system,C++,38.20697,374,514,2.7873793,4.4612346,15.08018,3.117357,4,0,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False
27547,2002,Banking,banking,surveillance and security,COBOL,11.125677,1327,617,64.11037,64.573975,6.282098,7.4940486,3,0,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
21443,2008,Financial,"financial, property & business services",office information system,SQL,264.7449,6480,6178,48.46293,49.209164,18.67332,4.4578185,0,0,,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27705,2006,Banking,"financial, property & business services",office information system,Java,227.87694,1944,1396,12.318999,10.455932,63.586388,6.5893126,4,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
29499,2000,Financial,"financial, property & business services",automated customer statements,C,562.92865,5996,2543,21.00343,17.22573,247.04663,0.71547306,4,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
32472,2008,Banking,banking,client server; financial transaction process/accounting,Visual Basic,18.577038,253,198,15.45998,16.24685,24.528326,1.9424384,4,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
31830,2006,Banking,banking,client server; financial transaction process/accounting,EASYTRIEVE,447.37332,136,292,17.014093,14.605195,93.14608,0.96511316,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
13534,1995,Financial,finance,business application,COBOL,115.60912,2082,2892,25.050943,23.09846,31.471132,3.0245519,3,1,,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False
