age,income,category,status,score,region_code
58,51214.98,D,pending,58.206398,4.0
62,55577.24,B,pending,53.72712,4.0
67,51349.18,C,pending,48.902687,1.0
72,48671.418,A,inactive,30.624256,1.0
55,58262.426,D,pending,56.083393,5.0
63,54804.36,C,pending,61.180122,4.0
72,55152.625,D,pending,49.047188,3.0
61,52248.656,B,pending,55.891674,1.0
64,60132.977,D,inactive,56.95237,1.0
70,57156.305,B,pending,49.489418,1.0
72,50058.633,D,pending,64.13701,5.0
64,59893.062,C,pending,53.314514,4.0
73,58179.496,A,pending,34.376015,1.0
60,58617.133,D,pending,71.427155,5.0
64,53528.082,D,pending,61.024487,4.0
56,55282.207,D,pending,53.27237,1.0
65,58639.832,D,pending,50.82374,4.0
60,58184.16,B,active,60.033234,1.0
67,55206.3,A,inactive,59.081734,4.0
67,58176.184,C,inactive,44.279926,1.0
62,54861.758,D,inactive,62.421707,3.0
58,60896.43,C,pending,52.875465,3.0
67,61295.96,C,active,53.873997,5.0
57,55851.527,D,pending,59.264492,1.0
65,60181.58,B,pending,54.050987,4.0
59,51293.97,D,pending,49.059048,4.0
62,42308.883,C,pending,62.082035,3.0
71,49416.438,A,inactive,58.14687,1.0
58,57984.63,D,pending,42.035786,1.0
65,48675.93,B,pending,49.92181,1.0
66,58833.984,D,inactive,40.07203,4.0
65,49717.246,D,pending,60.498177,3.0
65,45106.34,C,pending,51.653057,4.0
73,62477.184,D,pending,56.63986,1.0
73,52547.332,D,inactive,32.454884,4.0
55,59541.305,D,pending,45.317177,4.0
56,58270.73,B,pending,54.621593,1.0
66,52674.277,D,active,49.21849,3.0
61,56064.027,C,inactive,62.202873,5.0
64,56791.54,A,pending,58.97424,1.0
47,54484.418,D,active,64.71627,3.0
58,58991.953,D,pending,65.994965,5.0
59,48879.1,B,active,43.014088,1.0
55,58102.47,B,pending,42.199306,1.0
59,54750.24,C,pending,55.417343,1.0
62,59591.645,C,pending,63.943504,5.0
59,49406.695,D,pending,67.61818,1.0
74,65259.164,D,inactive,47.189835,1.0
63,46708.168,D,pending,56.23516,1.0
65,57429.625,D,pending,67.831184,1.0
44,55241.605,C,pending,47.3674,1.0
58,53276.035,C,pending,61.19246,4.0
59,49506.637,D,inactive,66.2378,4.0
70,54423.37,D,pending,72.15091,4.0
62,56874.0,D,pending,42.526134,4.0
61,51895.47,D,pending,42.61901,4.0
63,57833.535,D,pending,61.218124,4.0
66,62220.062,C,active,54.555565,1.0
64,60968.75,C,pending,46.979584,3.0
64,58999.54,D,pending,67.51655,3.0
73,58916.938,D,inactive,56.213913,1.0
65,53051.414,C,pending,51.621258,5.0
63,56114.656,D,pending,56.63712,1.0
54,49797.86,D,pending,59.665176,2.0
62,55083.273,D,pending,59.699715,4.0
65,55878.188,D,inactive,36.33662,4.0
53,48441.84,D,pending,49.682945,3.0
48,41980.125,D,active,38.964607,4.0
68,54903.543,D,pending,56.4644,1.0
67,46868.273,D,inactive,46.306156,4.0
62,59963.727,D,pending,66.42267,1.0
75,62172.18,B,pending,51.773666,1.0
64,59042.57,D,pending,50.715622,3.0
59,57506.953,C,inactive,44.45966,5.0
66,52990.95,C,pending,58.957752,1.0
57,55387.402,D,inactive,53.19878,5.0
75,59365.426,C,pending,68.98829,4.0
64,52413.02,D,pending,60.0853,1.0
53,59754.34,D,pending,57.49276,5.0
70,45317.027,C,pending,45.55918,1.0
69,56913.11,D,pending,52.808342,3.0
71,49757.402,A,inactive,58.572933,1.0
65,55155.637,D,pending,47.734554,4.0
65,49765.176,B,pending,40.041687,4.0
58,48192.07,D,active,58.891613,3.0
72,51474.277,A,pending,72.369774,3.0
68,58493.72,C,inactive,71.66861,3.0
48,52164.113,D,active,56.96399,4.0
53,47639.895,C,pending,57.72504,4.0
59,54011.004,D,pending,50.819035,1.0
62,62679.125,B,inactive,51.877754,1.0
71,56580.383,D,inactive,49.01571,1.0
69,53730.973,B,pending,65.303764,5.0
55,52224.516,C,pending,45.125996,4.0
69,59041.07,D,pending,62.2073,5.0
67,60222.305,C,pending,43.483063,5.0
62,47456.55,B,inactive,50.965557,1.0
61,55243.91,D,inactive,55.999435,1.0
68,56763.88,C,inactive,62.477955,4.0
57,55012.51,D,pending,61.144894,3.0
57,57667.305,C,inactive,62.3597,4.0
68,56707.78,A,pending,38.882504,1.0
66,61135.3,C,pending,62.245983,1.0
69,61360.508,C,pending,59.54486,1.0
63,55442.457,B,pending,48.150322,1.0
68,56220.445,C,pending,69.46765,3.0
61,53269.277,B,active,59.08794,1.0
53,50021.32,D,inactive,57.168022,3.0
54,51295.984,A,inactive,46.355915,5.0
70,47273.81,B,inactive,56.296574,5.0
66,60941.156,C,inactive,59.494465,3.0
70,49067.355,A,pending,53.52692,1.0
69,48311.777,D,pending,66.101105,4.0
53,44556.29,C,inactive,49.583412,5.0
58,51548.4,D,inactive,48.624348,1.0
66,60653.934,C,active,50.690018,4.0
67,49946.8,C,pending,53.97172,4.0
70,56022.09,C,pending,46.820766,1.0
56,55173.566,B,pending,60.38912,1.0
70,60043.598,D,pending,49.861423,4.0
62,54896.21,C,active,40.324947,3.0
68,61467.51,B,pending,57.582592,5.0
74,48885.848,C,inactive,50.285503,5.0
71,54576.89,D,pending,54.962303,3.0
62,56244.76,D,inactive,48.313168,3.0
53,51481.883,D,pending,64.48375,4.0
58,59606.086,D,pending,48.792095,4.0
60,40226.055,D,pending,69.543365,4.0
64,62546.27,D,inactive,39.495296,2.0
50,52723.016,D,pending,48.07252,1.0
65,46556.496,B,inactive,56.184322,4.0
62,62849.336,D,pending,61.538345,5.0
60,52638.97,D,pending,40.701782,1.0
62,54474.324,D,pending,35.53979,4.0
51,58152.984,C,pending,54.190685,3.0
59,58424.87,D,pending,62.200123,4.0
69,59083.69,D,pending,63.774994,1.0
54,47525.215,C,pending,49.616844,4.0
64,53275.547,A,active,52.458813,1.0
61,55530.406,B,active,44.818935,3.0
53,57238.977,A,pending,53.729824,4.0
71,49261.016,D,pending,61.598778,3.0
55,62954.094,D,inactive,56.51286,4.0
58,62262.395,C,pending,53.38439,1.0
66,56332.35,D,pending,61.253872,4.0
62,47325.562,D,pending,52.6869,5.0
66,48508.13,A,pending,59.74504,3.0
64,50793.758,D,pending,65.66952,5.0
53,58745.445,D,pending,60.43981,4.0
50,52610.87,A,pending,59.383022,3.0
61,53777.78,C,pending,58.13514,4.0
62,43774.06,D,pending,52.28668,4.0
71,51298.37,D,inactive,36.324,1.0
71,56144.766,D,active,36.54742,4.0
62,48306.96,D,inactive,53.97956,4.0
69,41897.76,C,active,58.829865,1.0
64,48465.95,A,active,50.23114,1.0
68,57623.047,B,pending,50.739357,1.0
62,47275.97,A,inactive,58.017025,3.0
71,52851.324,D,active,63.88202,1.0
58,60672.105,D,inactive,59.738434,3.0
56,48910.13,D,pending,65.654945,5.0
61,40441.34,A,pending,60.386494,4.0
56,57771.883,D,inactive,44.765724,5.0
64,49122.117,A,pending,35.825966,3.0
63,58183.605,D,active,60.315975,5.0
69,52268.258,D,pending,41.330826,3.0
66,48403.312,C,pending,69.45814,1.0
64,50870.27,C,pending,36.55277,4.0
56,48378.074,A,active,50.332558,2.0
68,58186.797,D,inactive,60.75504,3.0
61,57308.383,B,inactive,45.443356,1.0
69,47749.55,D,pending,60.387024,3.0
60,53225.605,D,inactive,67.671936,2.0
65,48681.05,C,pending,51.531094,4.0
58,52292.543,D,pending,51.31716,4.0
65,60895.71,C,pending,60.704422,1.0
60,59234.883,D,pending,58.491993,1.0
41,51806.426,D,pending,45.196217,4.0
69,45632.742,A,inactive,48.819515,4.0
62,52649.36,C,active,50.72277,1.0
66,52426.973,D,pending,43.695377,1.0
60,56283.434,C,inactive,70.15044,3.0
55,55469.79,C,pending,51.21966,4.0
66,61004.223,D,inactive,50.85829,1.0
64,50115.027,A,pending,54.17333,3.0
65,41189.117,D,inactive,56.266083,4.0
61,58670.87,D,pending,55.307365,3.0
70,49241.64,A,pending,46.471806,1.0
74,57971.63,D,pending,57.175842,1.0
69,55606.68,D,inactive,40.347755,3.0
62,47182.39,D,active,63.151367,1.0
64,52519.31,A,pending,68.34505,1.0
68,55552.957,D,active,45.693745,3.0
65,48809.88,D,pending,54.97528,5.0
57,56392.125,D,pending,40.210125,3.0
51,58344.445,D,inactive,52.350353,1.0
67,61123.977,C,inactive,45.759007,2.0
61,56164.062,C,pending,55.380936,1.0
69,53428.12,A,pending,48.03628,1.0
61,55232.633,C,inactive,57.302975,1.0
69,53978.57,A,pending,44.920307,1.0
54,55865.188,D,active,52.967957,1.0
71,44995.293,D,inactive,51.406307,3.0
68,61668.11,C,inactive,47.10993,4.0
71,60346.082,C,inactive,53.239445,1.0
69,55472.71,A,active,55.399754,1.0
64,59341.242,D,active,64.566345,3.0
57,54688.145,B,inactive,59.726784,1.0
56,52091.9,D,pending,68.27933,3.0
69,52558.152,D,inactive,43.882004,3.0
62,47414.836,D,pending,39.115826,1.0
67,60230.113,C,inactive,71.935745,3.0
68,49315.895,C,active,52.048363,3.0
69,58190.74,B,inactive,50.458443,1.0
49,55388.055,D,pending,63.665558,4.0
68,51113.11,D,pending,65.944984,1.0
50,48885.492,D,inactive,49.7034,3.0
71,53913.703,C,pending,62.17366,3.0
66,55522.344,C,pending,60.220047,4.0
62,49509.64,D,inactive,63.096905,3.0
53,47798.484,D,pending,34.803093,4.0
58,45481.12,D,pending,62.614727,4.0
65,54690.17,D,pending,59.62182,1.0
60,55749.305,D,active,42.002644,3.0
64,56691.203,D,pending,59.068306,1.0
60,48906.066,D,active,47.660084,1.0
65,55210.855,D,inactive,48.170532,4.0
51,52371.1,D,pending,40.056217,5.0
70,52292.184,C,active,44.94079,1.0
72,39204.938,D,pending,63.27039,3.0
63,50430.824,B,pending,52.154133,3.0
62,54813.78,D,inactive,60.222115,1.0
69,62395.93,D,pending,45.245148,5.0
64,57739.508,C,pending,58.268116,3.0
49,48301.805,B,pending,54.886814,2.0
65,59177.32,C,pending,49.733173,1.0
68,58339.34,D,active,66.51217,1.0
47,49830.68,D,active,61.232353,1.0
64,42642.83,C,active,39.662766,4.0
56,41817.38,A,inactive,57.642834,3.0
60,58326.285,D,inactive,55.381863,5.0
48,60386.63,B,inactive,53.046505,3.0
57,59644.23,C,inactive,39.18245,3.0
64,52507.156,D,pending,45.088737,1.0
65,61671.05,D,pending,37.02995,5.0
67,48494.01,C,pending,55.116177,4.0
67,53968.746,D,pending,53.0455,4.0
60,57226.66,D,inactive,44.21252,1.0
75,57429.617,D,pending,57.766163,1.0
68,62058.125,D,inactive,58.07429,1.0
62,62315.113,D,inactive,48.964397,4.0
66,59133.38,C,pending,52.913914,4.0
71,57848.93,A,pending,64.27292,1.0
67,51584.957,C,pending,41.39327,4.0
72,56016.78,D,pending,40.9378,1.0
66,60369.46,D,pending,62.49266,1.0
61,51277.023,A,pending,56.698193,1.0
55,54435.51,C,active,51.797783,1.0
72,48251.285,D,inactive,61.167595,3.0
61,44932.844,D,pending,65.57705,3.0
56,57735.625,D,pending,40.613255,4.0
43,50022.223,D,inactive,52.9216,4.0
58,57694.086,D,pending,62.239017,1.0
54,58221.887,D,inactive,43.412743,3.0
70,43476.668,D,inactive,49.386696,3.0
66,48513.848,D,active,68.212814,1.0
64,48782.61,A,pending,46.310722,1.0
61,53446.36,D,pending,61.44251,4.0
66,58884.22,D,inactive,53.398624,1.0
67,60611.55,D,pending,64.21143,5.0
63,55330.863,D,active,57.248398,1.0
64,50263.656,D,pending,62.885113,1.0
49,57473.527,C,active,49.56159,3.0
70,62857.344,D,pending,62.339314,1.0
69,48606.684,A,pending,71.74447,1.0
64,50922.16,A,pending,49.470097,3.0
68,55472.8,D,inactive,49.11482,4.0
64,55833.562,A,inactive,61.112915,1.0
64,52932.54,C,active,48.24825,1.0
68,56266.414,B,active,55.574383,1.0
72,58203.195,D,pending,72.71986,1.0
67,54206.14,D,pending,56.333298,2.0
63,43949.387,D,active,60.91988,2.0
66,60367.58,D,pending,45.238525,1.0
54,52230.34,C,pending,68.04329,1.0
52,58303.23,D,pending,61.176468,4.0
65,54193.21,A,inactive,61.7544,1.0
66,54128.043,A,pending,48.766285,3.0
71,49850.336,B,pending,52.38003,3.0
52,49568.926,C,pending,52.962982,3.0
52,61816.523,D,pending,67.625404,3.0
61,50464.457,C,pending,53.524982,4.0
63,61516.707,D,active,61.62606,1.0
57,55081.086,D,pending,42.79381,3.0
62,60124.59,D,pending,43.31388,5.0
53,54919.64,D,pending,68.725784,2.0
69,41226.215,C,pending,57.721794,1.0
67,53746.145,D,active,60.01438,4.0
50,54287.87,C,pending,39.78338,3.0
66,55818.97,D,pending,58.017418,1.0
68,56126.34,D,pending,61.045326,3.0
68,61389.887,D,pending,49.5453,1.0
49,58409.31,D,inactive,36.932053,3.0
75,53610.31,C,pending,53.195942,3.0
66,56349.402,D,inactive,47.851883,3.0
66,58850.95,D,inactive,51.600803,1.0
64,57423.33,D,pending,48.396725,3.0
59,63247.195,A,pending,51.025555,2.0
52,59867.234,A,inactive,55.895824,1.0
62,41295.85,A,inactive,65.009514,4.0
65,57650.09,D,pending,52.801533,1.0
70,53277.727,D,pending,60.11186,5.0
69,46839.84,D,pending,39.78319,3.0
57,59725.797,D,pending,52.594734,4.0
71,55609.75,D,inactive,32.323223,4.0
66,50046.86,D,pending,41.185154,3.0
53,50037.902,D,pending,62.66889,3.0
59,43882.457,C,pending,60.065914,4.0
67,58784.87,A,active,52.184696,3.0
62,59473.477,D,pending,56.534107,1.0
63,49551.984,C,inactive,47.621975,4.0
58,55801.664,C,inactive,42.312714,1.0
58,51203.496,D,pending,71.32709,3.0
66,61181.87,C,pending,67.82066,5.0
57,51195.69,C,pending,39.044003,1.0
62,58320.453,C,pending,48.443966,1.0
71,61891.098,D,pending,66.679436,3.0
59,54088.535,A,pending,56.71188,3.0
60,45579.76,A,pending,64.777794,5.0
64,48845.51,D,pending,60.70478,3.0
64,54969.94,D,pending,46.538418,4.0
60,60654.996,C,pending,50.19448,2.0
64,60669.44,C,active,55.768085,1.0
68,54913.695,D,inactive,55.64747,3.0
67,47667.38,D,inactive,52.222816,3.0
74,63794.59,B,pending,34.913097,5.0
55,51099.188,D,inactive,58.123966,2.0
65,59854.668,C,inactive,57.743828,1.0
71,52614.902,D,inactive,61.088413,5.0
70,53205.574,C,inactive,64.954445,1.0
63,49571.457,C,pending,55.278572,1.0
65,60429.434,D,pending,68.3473,1.0
53,53330.453,D,inactive,63.20487,3.0
65,52041.56,D,inactive,54.09231,4.0
68,56321.355,D,pending,62.74268,1.0
55,46663.176,D,inactive,49.692078,4.0
51,48672.55,D,pending,47.403423,4.0
71,59667.49,C,pending,50.61913,2.0
67,49406.94,C,pending,58.708755,1.0
52,53927.62,A,inactive,64.3376,2.0
67,62255.77,D,pending,60.253696,4.0
57,57985.094,C,pending,53.482773,1.0
74,51225.652,A,pending,47.264755,5.0
67,44741.824,D,active,55.131706,3.0
70,50080.73,D,pending,37.770256,3.0
62,55885.0,A,pending,60.728634,4.0
58,56191.7,D,active,55.689842,4.0
66,52124.65,D,pending,49.930874,4.0
59,54196.625,A,pending,51.15379,1.0
71,52188.312,D,active,51.71607,3.0
61,56243.535,C,inactive,39.186012,4.0
62,58019.656,C,pending,67.03087,4.0
61,53642.9,D,pending,51.80929,3.0
70,58138.938,D,inactive,62.0575,5.0
60,50634.246,D,active,68.474556,3.0
65,60384.332,D,pending,58.82313,4.0
59,49548.637,A,pending,61.026924,1.0
68,45519.77,B,pending,48.23443,1.0
70,59474.574,B,inactive,52.158745,5.0
65,49343.426,C,active,52.33604,1.0
71,54738.426,D,pending,55.047173,5.0
66,62811.73,C,inactive,50.153233,1.0
42,54411.297,D,inactive,40.599625,3.0
67,50541.535,C,inactive,48.938606,4.0
51,45129.617,C,pending,54.49819,4.0
73,59204.824,C,pending,55.158714,1.0
54,61411.74,D,inactive,57.540077,1.0
59,53383.996,D,pending,55.45201,1.0
67,51204.45,A,inactive,52.98159,4.0
50,52260.336,A,inactive,39.39218,4.0
73,56180.043,D,inactive,48.24364,4.0
49,50250.42,D,pending,50.710278,3.0
67,59270.074,A,pending,47.14152,5.0
64,45460.574,D,pending,61.96861,4.0
55,44884.215,C,active,44.681885,1.0
70,43889.777,C,inactive,45.5836,1.0
72,56945.688,C,pending,57.4552,3.0
70,60236.207,D,pending,64.99334,1.0
63,57160.703,D,pending,66.60002,5.0
68,53451.19,D,pending,44.558098,4.0
70,43148.53,C,pending,40.21323,1.0
66,62327.473,C,inactive,46.01958,3.0
55,52293.574,D,active,59.27391,2.0
57,53106.715,C,pending,54.72773,4.0
64,58979.586,D,pending,54.70055,1.0
64,44801.008,D,active,49.807793,1.0
70,55600.29,B,pending,62.04979,4.0
73,58432.99,B,inactive,41.27224,5.0
62,49426.805,D,pending,48.92017,3.0
67,61017.883,C,active,45.2384,3.0
64,56563.473,A,pending,54.94953,1.0
74,47100.164,B,active,41.749065,1.0
62,48849.844,D,inactive,66.83929,3.0
62,47140.03,D,pending,61.325935,4.0
55,53030.215,A,pending,55.27321,1.0
62,54152.945,D,pending,54.653763,3.0
71,50706.97,B,inactive,54.0244,4.0
68,62087.86,C,pending,54.098633,3.0
63,48370.0,D,pending,39.202644,2.0
65,51630.69,D,pending,42.18623,4.0
63,53627.535,A,pending,56.42513,2.0
58,43393.01,A,active,47.73848,4.0
63,48659.336,D,inactive,62.546574,1.0
54,54461.89,C,pending,60.19492,2.0
60,57299.992,D,pending,71.217415,3.0
62,55117.445,D,pending,44.62897,5.0
48,55287.777,A,pending,61.434807,3.0
56,54698.344,D,inactive,50.66642,4.0
59,59610.508,D,pending,53.42289,1.0
52,56640.957,C,pending,48.535645,1.0
60,58272.492,D,inactive,56.27922,1.0
55,50770.39,A,active,64.796425,3.0
68,64146.645,D,inactive,55.238537,3.0
67,47195.33,A,inactive,58.88872,3.0
64,49078.875,D,inactive,52.90606,4.0
69,52889.25,D,pending,51.6378,4.0
45,55333.46,A,pending,48.259712,4.0
66,62671.504,C,pending,58.094448,1.0
66,54218.27,D,pending,53.675465,1.0
63,52398.1,D,active,50.868744,3.0
55,57761.508,D,pending,60.449154,3.0
65,60501.137,B,active,47.008762,1.0
58,52805.17,D,pending,61.210175,4.0
67,57923.895,C,pending,54.67282,3.0
66,58368.516,D,pending,62.287933,5.0
61,47949.41,A,pending,55.870884,1.0
73,60395.168,D,inactive,47.595562,5.0
67,58084.098,D,pending,41.76029,5.0
69,52584.484,C,inactive,51.796772,5.0
72,42094.74,C,pending,45.681145,3.0
63,48529.566,B,pending,55.101055,4.0
58,55064.152,D,active,65.434555,1.0
56,57584.125,B,pending,35.5317,4.0
59,50755.293,D,pending,45.61466,1.0
71,63203.43,D,pending,67.081566,1.0
70,48231.12,D,inactive,40.55473,4.0
56,49475.066,A,pending,42.1124,4.0
67,49552.82,C,pending,56.312775,3.0
68,50198.266,D,pending,47.928387,3.0
57,53088.254,D,pending,60.016964,5.0
68,54755.4,D,pending,48.198368,3.0
66,39995.74,D,active,40.044815,4.0
67,49886.453,D,pending,57.939972,1.0
69,49985.414,D,active,53.459003,1.0
66,56496.992,A,pending,54.930233,4.0
60,58349.66,D,inactive,68.71431,3.0
67,53015.848,D,active,50.638943,1.0
72,58222.234,D,pending,48.38745,5.0
66,51597.484,D,pending,53.12076,5.0
66,45114.184,D,pending,57.540012,3.0
68,54324.42,D,pending,71.09117,2.0
53,54181.637,D,pending,44.120094,4.0
67,63664.105,D,inactive,66.38704,4.0
71,53306.9,D,inactive,48.731148,3.0
69,45005.62,A,pending,65.89953,3.0
71,47021.145,A,active,42.66733,1.0
58,63324.316,B,active,61.023624,1.0
61,56280.98,C,pending,69.02412,1.0
57,53509.113,D,inactive,53.0514,5.0
69,57364.113,D,pending,52.462624,3.0
69,55833.82,D,active,53.516426,1.0
68,55108.195,B,pending,31.65386,1.0
62,46695.812,D,pending,59.74244,1.0
58,49776.457,D,active,59.460514,3.0
59,58211.72,D,pending,58.617126,5.0
59,55326.49,D,pending,57.33676,3.0
68,58497.41,C,inactive,53.512318,1.0
67,51380.348,C,pending,54.096504,1.0
51,49582.414,A,pending,62.96876,3.0
68,59739.633,D,pending,56.109013,1.0
69,60354.234,D,inactive,39.64665,1.0
62,49321.49,C,pending,59.11753,4.0
68,62799.43,D,inactive,58.698475,5.0
69,55734.16,D,pending,41.020477,3.0
60,58387.26,D,pending,61.559296,1.0
69,60947.336,D,pending,47.906696,4.0
69,60536.41,C,pending,54.248486,1.0
66,49266.4,B,inactive,61.75694,1.0
76,58077.83,D,inactive,64.4153,1.0
61,56316.156,D,pending,49.002205,4.0
59,55205.703,D,inactive,68.31167,1.0
65,52673.594,D,inactive,46.46347,3.0
69,50287.875,D,pending,55.012596,3.0
65,53321.977,D,pending,64.29042,3.0
67,59738.062,D,inactive,54.054577,1.0
62,48483.484,D,pending,47.21925,3.0
65,55451.395,D,inactive,57.84008,2.0
69,55775.71,C,pending,60.01985,4.0
61,50937.01,C,pending,44.938076,5.0
57,54680.496,C,pending,60.330338,5.0
70,51620.543,C,active,62.282524,1.0
63,51699.2,D,pending,59.710358,1.0
56,57156.707,D,pending,59.6227,3.0
66,57920.7,D,pending,64.60109,1.0
59,42244.055,C,active,56.620953,1.0
61,48878.375,B,pending,44.823883,3.0
54,45736.35,D,pending,57.576557,4.0
67,56270.75,B,pending,67.82255,1.0
75,46881.266,D,pending,62.372875,3.0
63,50521.35,D,pending,52.97893,5.0
55,58064.46,D,pending,57.86989,1.0
59,59883.7,D,pending,55.851788,3.0
64,56112.52,D,pending,49.366177,1.0
65,62828.664,B,pending,32.381508,1.0
68,57799.53,C,pending,71.731476,3.0
60,48776.883,C,inactive,51.25333,4.0
62,59647.793,D,pending,56.46766,5.0
67,52084.05,D,pending,63.019814,1.0
59,53721.89,C,pending,67.591324,1.0
61,60856.79,C,pending,43.941605,5.0
52,50475.434,A,pending,40.865047,1.0
71,49291.105,D,pending,55.887108,4.0
54,59058.11,C,inactive,53.386665,3.0
70,57778.316,D,pending,65.086784,1.0
61,45472.363,C,pending,59.32259,4.0
71,51684.363,D,pending,65.453865,4.0
65,59686.484,C,inactive,47.92862,2.0
70,49225.348,C,pending,54.320408,4.0
67,58079.242,D,pending,55.591686,5.0
58,44605.52,D,inactive,54.23582,3.0
52,54016.59,A,pending,63.62893,4.0
66,52341.17,D,pending,59.825718,5.0
46,54815.18,D,active,54.798256,3.0
61,51007.48,A,pending,48.02831,2.0
58,59465.836,D,pending,59.672123,1.0
31,51809.03,D,inactive,51.812645,5.0
56,52665.31,D,pending,43.674076,1.0
61,57621.168,B,pending,44.81392,1.0
58,53038.305,D,pending,38.032692,1.0
62,47485.93,D,pending,60.630394,5.0
70,62476.547,C,pending,65.94797,3.0
70,59295.305,B,pending,59.592777,5.0
70,59121.266,D,inactive,51.6548,1.0
68,60198.34,A,pending,71.313995,3.0
71,48144.05,A,pending,50.715454,3.0
71,59634.938,B,active,58.928413,1.0
69,41066.855,D,pending,53.73757,4.0
73,50633.46,D,inactive,54.19682,5.0
66,54395.7,A,pending,60.53606,3.0
60,62295.23,D,inactive,64.78076,3.0
63,59337.105,C,pending,44.684975,5.0
66,45919.203,C,pending,43.99327,4.0
69,47489.99,D,pending,73.161964,4.0
67,50732.613,D,pending,70.05151,5.0
68,51549.36,C,pending,46.77499,4.0
65,59799.273,D,pending,66.02895,1.0
59,55824.37,D,pending,61.528767,5.0
59,48767.594,C,inactive,64.414444,3.0
64,57364.355,D,inactive,46.262756,3.0
64,55010.28,C,pending,49.28954,2.0
65,56937.047,D,pending,57.013523,3.0
69,50812.348,C,pending,64.70815,4.0
62,52965.453,D,pending,55.862907,1.0
65,49848.82,C,active,44.346527,1.0
61,58972.55,D,pending,50.318695,3.0
64,57108.734,D,pending,54.54715,5.0
56,55707.023,D,inactive,59.626038,5.0
66,53591.598,B,inactive,62.037975,3.0
55,52407.72,A,pending,48.37165,1.0
72,53727.598,D,pending,58.966286,3.0
74,55423.484,A,pending,40.84286,4.0
72,48630.93,C,pending,43.905655,2.0
54,62388.63,D,pending,47.380215,1.0
70,63115.867,D,pending,45.08727,5.0
61,52159.03,B,pending,44.42892,4.0
67,59821.508,C,inactive,64.958595,5.0
58,49946.277,D,inactive,69.98045,3.0
71,44920.895,B,pending,58.32978,1.0
60,50310.207,D,pending,67.23703,3.0
65,46899.906,D,inactive,64.835556,3.0
71,56084.902,B,inactive,63.634968,1.0
63,52778.19,C,pending,59.60298,4.0
68,57671.7,C,pending,42.80857,4.0
69,49896.258,D,inactive,35.379284,4.0
68,49026.723,D,pending,54.67182,2.0
55,54172.086,C,pending,53.12695,4.0
66,56876.02,D,inactive,61.722244,4.0
63,50080.773,D,pending,65.66774,1.0
57,45808.72,D,inactive,63.096863,5.0
71,60707.062,B,inactive,40.217796,1.0
61,55724.65,D,inactive,52.0429,1.0
60,58227.42,C,pending,59.122868,1.0
55,53964.73,D,pending,57.619827,4.0
56,58548.52,D,pending,45.56125,5.0
62,53808.98,D,inactive,69.01146,3.0
60,60446.293,D,pending,62.987366,3.0
40,56728.668,C,pending,43.245785,2.0
61,57240.383,C,inactive,66.41934,1.0
64,46165.086,A,pending,55.794582,4.0
66,63616.82,D,pending,52.93521,5.0
75,56329.45,D,pending,42.88975,3.0
61,43776.14,A,active,67.400696,5.0
68,57557.984,B,pending,44.626835,1.0
69,58726.434,C,pending,64.25731,3.0
48,58808.08,D,inactive,62.63166,5.0
67,55555.277,D,pending,59.36127,5.0
66,57642.4,C,pending,54.090355,1.0
64,58126.168,C,pending,53.979233,4.0
67,51769.36,C,pending,50.205833,1.0
60,55071.85,D,pending,57.537148,1.0
64,52449.19,D,pending,41.937023,3.0
74,61003.375,D,pending,43.967926,5.0
59,51835.574,C,pending,37.972126,1.0
67,42965.316,D,inactive,64.83531,3.0
58,54285.914,C,pending,41.44035,3.0
64,57381.195,D,pending,51.843105,1.0
59,50516.93,D,pending,46.29073,4.0
63,52870.184,D,inactive,53.46853,4.0
73,53574.625,B,active,63.819176,1.0
60,48239.42,D,active,69.75933,4.0
74,55291.5,D,pending,57.596294,2.0
68,62888.37,D,pending,62.799953,2.0
69,58728.9,A,inactive,63.725048,5.0
59,51867.34,A,inactive,56.088894,3.0
69,46135.684,D,pending,56.974644,5.0
68,45303.945,D,inactive,51.558334,4.0
60,57920.934,D,pending,70.24906,1.0
74,63201.63,B,inactive,69.56278,4.0
66,56385.504,D,pending,59.294254,3.0
70,54487.258,D,active,62.95516,3.0
69,58141.01,D,pending,43.232777,4.0
61,44550.23,D,pending,52.588696,4.0
56,59291.03,C,pending,60.187817,5.0
61,47130.535,C,pending,63.05962,4.0
56,61435.703,A,pending,58.922882,5.0
69,58413.79,D,pending,66.79193,3.0
69,55970.645,D,inactive,62.081295,3.0
64,57040.49,D,inactive,43.462536,3.0
59,52349.38,D,pending,48.949825,1.0
58,58077.7,D,pending,54.959633,3.0
55,54453.145,B,pending,49.253708,4.0
64,51681.754,A,pending,60.392555,3.0
67,54913.133,B,pending,59.48168,3.0
65,60851.457,D,pending,52.074394,3.0
65,58249.63,D,pending,57.35013,1.0
62,60757.89,D,inactive,45.846012,1.0
70,49496.824,A,pending,43.45974,1.0
61,43299.13,B,active,49.063763,1.0
70,54975.992,C,active,57.017864,4.0
73,58285.043,D,inactive,36.840916,1.0
49,53133.445,A,pending,54.400723,5.0
56,49414.62,D,inactive,54.330074,1.0
64,52727.438,B,inactive,56.77049,1.0
69,51088.62,D,pending,45.23588,4.0
67,41501.598,C,active,34.65427,4.0
72,61312.195,B,inactive,41.728336,4.0
70,56574.79,D,pending,57.99575,1.0
72,57324.55,A,pending,31.671997,2.0
69,37494.22,A,active,45.499557,1.0
46,39406.215,A,active,44.59011,4.0
