project_id,development_type,application_type,team_size,effort_hours,duration_months,complexity,technology_stack,quality_rating,budget_category
985,Enhancement,Desktop,12,298.54429311970193,1.0,High,Java,2.230795212520488,Large
986,New Development,Enterprise,7,2141.562605359176,8.262618330818697,Medium,Java,8.316529317501592,Small
987,Enhancement,Web,5,600.941354739456,4.041257229769987,Medium,.NET,7.10687826811683,Small
988,New Development,Desktop,6,357.59235343073516,1.0,Low,JavaScript,9.001674250720477,Small
989,New Development,Mobile,4,232.57629567031233,1.0,Medium,JavaScript,5.044024534918907,Small
990,Maintenance,Mobile,7,326.31944686935907,1.0,Medium,Java,9.045007864499723,Medium
991,Enhancement,Web,12,3402.43154643477,13.98468256782398,Medium,Java,8.79196710120468,Medium
992,Enhancement,Mobile,13,1019.5865854844026,1.1851180250635407,Medium,C#,4.945683991233427,Medium
993,New Development,Desktop,4,193.48072397657438,1.1892932163735412,Medium,.NET,4.430289837636808,Medium
994,Enhancement,Web,9,436.4195820043308,1.0,High,JavaScript,9.39530813473231,Small
995,New Development,Web,10,765.5560432430074,4.7704185571808715,Low,C#,7.436482610845939,Small
996,New Development,Mobile,5,366.04437171596055,2.758771152229733,High,JavaScript,9.354208117942681,Medium
997,Maintenance,Web,10,358.6145291795395,1.5948230631219857,Low,Java,8.172773010062318,Medium
998,New Development,Web,13,342.3110204174983,1.859823182190805,High,.NET,6.483676953622729,Small
999,Maintenance,Web,8,2190.149867719414,10.380029047040841,High,Python,2.042674993033881,Small
1000,New Development,Mobile,4,281.1344917713927,1.8560571138388293,Medium,.NET,3.6233260532118865,Small
1001,New Development,Mobile,8,218.0588481977971,1.5174281075740037,Medium,Python,9.719581663885524,Small
1002,Enhancement,Mobile,2,123.03552401364003,3.2182003470279783,Medium,C#,3.87479888842784,Small
1003,Maintenance,Web,4,447.1280206785064,5.30129829871761,Low,Python,1.839293828068337,Small
1004,Enhancement,Mobile,7,581.3268180321602,5.911022524457187,Medium,Python,7.367980203273878,Medium
1005,Maintenance,Desktop,5,488.33114315716585,1.0,Medium,C#,7.606038290893158,Small
1006,Enhancement,Mobile,8,875.6059418897682,5.893480062259952,High,.NET,3.569119482584357,Small
1007,Enhancement,Enterprise,4,117.02234935830708,1.5972400225776353,High,C#,3.6790478141167338,Large
1008,Maintenance,Web,2,416.63803005125294,1.0,Medium,Java,5.220036869579055,Medium
1009,New Development,Mobile,10,146.18910453848216,1.0,Medium,Java,1.1961005478602997,Large
1010,New Development,Web,7,896.0612869348566,3.726905461929823,Medium,Python,8.103907093250474,Small
1011,New Development,Desktop,9,1343.9355773266996,4.597911043508927,Medium,C#,3.8537990854671302,Medium
1012,Maintenance,Web,4,259.0478373678744,1.0,Medium,C#,8.683867918017798,Small
1013,Maintenance,Web,9,1034.019784372311,6.164863095245597,Medium,C#,8.223673794400304,Medium
1014,New Development,Web,3,238.50807601692367,1.2580053353986829,High,.NET,6.952618298069048,Small
1015,Enhancement,Mobile,13,1511.7249791802453,7.613797599148332,Medium,JavaScript,3.9238738038935983,Small
1016,Maintenance,Web,5,1088.8991856848304,7.297889397191476,Medium,JavaScript,5.64684905495053,Large
1017,New Development,Mobile,4,146.16410864906675,1.0,Medium,JavaScript,5.003463318381631,Medium
1018,Enhancement,Desktop,11,1741.360911097189,10.367538465571592,Medium,.NET,4.049936976238068,Large
1019,Maintenance,Web,2,876.6495139834632,2.90529420072977,Medium,C#,8.633226603728604,Small
1020,New Development,Mobile,14,1471.7164912936378,5.868147889012979,Medium,JavaScript,5.351563671198988,Small
1021,Enhancement,Web,14,546.411110167398,2.7600317826124154,Low,C#,8.494507880174318,Medium
1022,New Development,Desktop,8,6205.780456225589,35.27153414059654,Medium,Python,1.9469662672764185,Medium
1023,Maintenance,Mobile,12,1058.0416479109851,7.861012919874183,Medium,JavaScript,2.269223097403022,Medium
1024,Maintenance,Web,11,1118.7723691578597,7.789908944309638,Medium,Python,9.79588274601679,Large
1025,Maintenance,Web,3,311.5464940782209,1.0,Medium,.NET,6.289916163454807,Small
1026,New Development,Web,5,631.3518585169429,3.4469668803519737,Medium,Java,5.587927061491441,Medium
1027,Maintenance,Enterprise,10,574.943764480447,4.516932330329015,Medium,.NET,5.708404568297005,Small
1028,Maintenance,Mobile,7,887.8717987501736,8.610014595185994,High,.NET,2.9374189662957386,Small
1029,New Development,Mobile,9,1881.774339510236,6.04141631092851,Medium,.NET,7.468335545517757,Medium
1030,Maintenance,Mobile,3,216.6184734970525,2.5450111001123497,High,JavaScript,1.7630256135677893,Medium
1031,New Development,Web,8,424.11712365397256,4.249332782063896,Medium,Python,6.159913417927209,Small
1032,Enhancement,Desktop,7,421.7394731360215,3.012181797198252,Medium,JavaScript,6.136919169273113,Small
1033,New Development,Mobile,14,376.8497621728652,1.0,Medium,Java,9.2276958172016,Medium
1034,New Development,Web,10,326.08698384747356,2.1369521637719555,Low,.NET,5.735645290943743,Medium
1035,New Development,Web,8,250.45522306093275,2.1099212245580024,Low,C#,2.2335642637676156,Small
1036,Enhancement,Web,2,161.287218985784,1.1620052077379222,Medium,Java,6.1547793332334635,Small
1037,New Development,Desktop,9,1675.6096037875789,7.008115079233201,Medium,Python,1.8219487992879912,Small
1038,Enhancement,Enterprise,12,4143.03062581538,19.097462827355056,Medium,Java,2.834144517699295,Large
1039,New Development,Web,11,939.7801618653804,5.611233063354007,Medium,JavaScript,1.2799772576867452,Large
1040,New Development,Desktop,4,509.44719176355215,1.1945044475458833,Medium,C#,5.619642242135485,Medium
1041,Enhancement,Web,3,247.00896482996555,1.0,Low,JavaScript,1.7607935376421513,Large
1042,Enhancement,Enterprise,13,129.2918807376866,1.0,Medium,.NET,5.224549406781962,Medium
1043,New Development,Web,4,81.92645753461306,1.0,Low,.NET,9.396505317917297,Small
1044,Enhancement,Desktop,12,2072.9604394172543,12.442271685375411,Medium,Java,7.477852717173988,Small
1045,Maintenance,Mobile,7,1332.6935630147213,4.271351080121662,Medium,.NET,1.6967050680276374,Large
1046,Enhancement,Mobile,14,2605.1028685671176,10.435783039583194,Medium,.NET,3.017888309879589,Medium
1047,New Development,Desktop,4,216.13450298845274,1.0,Low,Python,7.062961779040908,Large
1048,New Development,Web,11,96.59039913561338,1.0,Low,Python,9.052316749217653,Large
1049,Maintenance,Web,6,173.08738301607465,2.0385555418720696,Medium,JavaScript,1.296267280875584,Medium
1050,New Development,Web,7,235.32425956064586,1.0,Medium,JavaScript,8.312060185485347,Small
1051,Maintenance,Web,9,1089.431950096534,6.8619067847121595,Low,Python,6.056324923044778,Small
1052,Enhancement,Desktop,8,586.9835510045018,5.152932628132122,High,Java,5.914821927667534,Small
1053,Maintenance,Web,12,4199.5207649176255,21.5170201757877,Low,Python,9.620318644780221,Small
1054,Enhancement,Web,9,3150.842015989266,12.039572178906788,Medium,JavaScript,7.728801513370957,Medium
1055,Maintenance,Mobile,4,1376.6542028036256,7.0955198284444885,Low,C#,8.651069812505007,Small
1056,New Development,Enterprise,5,161.33565466376527,1.0,Medium,.NET,4.1859601259020005,Small
1057,Enhancement,Mobile,7,922.7547123603397,2.2097668833903144,Medium,C#,5.989276367455688,Medium
1058,New Development,Web,12,480.48744407030523,3.5613034062826525,Low,C#,6.538651096849937,Small
1059,New Development,Web,8,895.9417928064194,6.0134306988255375,Medium,.NET,3.8942554632621857,Medium
1060,Enhancement,Enterprise,10,360.5149542434559,4.3739596641755245,Medium,Python,6.1322331245265955,Medium
1061,Maintenance,Web,14,3849.797331520057,18.67940574903475,Medium,Java,3.1298984153174243,Medium
1062,Maintenance,Web,2,58.77015550463783,1.0,Low,C#,2.290381039614156,Large
1063,Enhancement,Desktop,14,161.15721714327003,4.136503710577385,Medium,Java,4.365732333495994,Small
1064,New Development,Mobile,9,4440.063376589631,26.39089390518518,Low,JavaScript,7.653606658717933,Small
1065,New Development,Mobile,9,1130.3508434767766,7.812495583740215,Medium,C#,9.245684332664988,Large
1066,Enhancement,Web,7,193.90056424099444,1.0,Medium,JavaScript,5.119426463484093,Medium
1067,New Development,Web,5,445.8993033999234,2.2440068642716184,High,Python,6.785413194478885,Medium
1068,New Development,Enterprise,4,181.27212476768423,1.0,Medium,C#,1.9273341787759044,Small
1069,New Development,Web,12,973.8041293197593,6.280283114209057,Medium,JavaScript,9.140173826970958,Large
1070,New Development,Mobile,4,720.2780259308092,1.9620766063870994,Medium,JavaScript,6.11743792212941,Large
1071,New Development,Mobile,7,861.872870880986,4.9520307170331295,Low,Python,8.023044228626414,Medium
1072,New Development,Mobile,14,1164.683769164702,6.476175491062603,Low,Java,8.149970808292544,Small
1073,New Development,Web,9,729.9965281787655,4.417483692090211,Medium,Java,3.308324737312953,Large
1074,New Development,Web,8,1898.2247509379988,7.446333172948023,Medium,C#,5.762570078636646,Medium
1075,Maintenance,Desktop,12,112.941159160907,1.0591125950577995,Low,Python,9.644317764048797,Medium
1076,New Development,Mobile,2,76.30790788043788,3.920135031928539,Medium,C#,1.80671090338745,Small
1077,New Development,Enterprise,12,363.87336330555473,1.0,Medium,Java,7.14744908226607,Medium
1078,Enhancement,Web,7,1544.9240192199113,8.24409558941448,Medium,Python,9.660376702316547,Small
1079,New Development,Web,8,246.5999683175272,1.0,Low,.NET,3.7051939724861995,Small
1080,Maintenance,Enterprise,13,289.90580293111657,1.9553178483399836,Medium,Python,8.753031292639132,Medium
1081,Enhancement,Mobile,8,894.4308766945891,4.905292995814717,Low,Python,9.402917908674445,Small
1082,New Development,Mobile,10,260.1493914057232,1.533695111612595,Low,.NET,7.723775884553426,Medium
1083,New Development,Web,12,681.8040193194853,4.869749155101717,Medium,JavaScript,3.0819548107626247,Medium
1084,Maintenance,Desktop,12,10473.595328029056,51.80990317203083,Medium,JavaScript,4.006006469439345,Small
1085,Maintenance,Mobile,11,1950.0219626030841,12.102912885842793,Medium,JavaScript,1.3222836497595765,Medium
1086,New Development,Mobile,6,313.60599282431315,1.0,Low,Java,8.483079108208198,Large
1087,Enhancement,Desktop,2,142.96232616833154,3.6013786957388922,Medium,Python,8.646500678599718,Small
1088,New Development,Web,3,479.8715246716056,2.8246677867978076,Low,.NET,6.694392789695734,Medium
1089,Maintenance,Desktop,5,782.7946727374723,3.7706925379055147,Medium,Java,4.172750661374662,Small
1090,New Development,Web,6,522.1323220334506,1.0,Medium,.NET,1.6912992487592848,Medium
1091,Maintenance,Desktop,10,894.8956531327445,2.255080324969656,Medium,Java,7.777518489234185,Small
1092,Enhancement,Enterprise,12,286.57048343658784,2.1345313660322214,High,Java,7.538735742489306,Small
1093,Enhancement,Web,2,29.77588143687927,1.0,Medium,Java,9.21342269565011,Small
1094,Enhancement,Mobile,4,270.4356488419554,3.3422837375238683,Medium,.NET,7.57478818904826,Large
1095,New Development,Web,6,256.9897938466778,1.859820472625557,Medium,C#,8.458254480196016,Medium
1096,New Development,Mobile,4,463.95702607152396,1.0,Low,Java,7.7135915611359955,Medium
1097,New Development,Enterprise,5,638.7697164441757,4.716021793438342,High,JavaScript,6.676184694810848,Small
1098,New Development,Web,4,149.02022801058433,1.0,Medium,Python,4.842697547719084,Medium
1099,Enhancement,Web,5,379.95579164720243,1.8082590199122028,Low,C#,9.1190557777805,Small
1100,New Development,Desktop,14,743.5132832859573,5.806737625512717,Medium,C#,6.858717147167228,Small
1101,New Development,Web,14,7137.21015141596,32.8974512110764,Low,.NET,4.585197897693181,Medium
1102,Maintenance,Mobile,2,308.68329979661706,1.0,High,C#,1.751223656637615,Small
1103,Maintenance,Enterprise,13,286.36542999090597,2.0829862117040467,High,.NET,3.6163437031394388,Small
1104,Maintenance,Desktop,9,4484.138920640484,19.023155990285797,Medium,.NET,5.893540613471483,Medium
1105,Maintenance,Web,5,171.34986230455283,1.0,Low,JavaScript,3.4807183301457507,Large
1106,New Development,Desktop,8,194.82916295241463,2.931065414731942,Low,Java,2.991118131261119,Small
1107,New Development,Mobile,3,1651.9595651225754,8.042339598675085,Low,C#,5.746541626790624,Small
1108,Enhancement,Web,3,273.654806738791,1.0,Low,Java,2.5283831130616115,Small
1109,Enhancement,Desktop,7,1138.2397212070493,6.069393867129593,Medium,Java,8.203690569925932,Large
1110,New Development,Mobile,3,654.9761066504578,2.465113313133707,High,Java,5.359313362083922,Large
1111,Maintenance,Mobile,7,459.65790148526446,1.0,Medium,.NET,6.164764965663852,Medium
1112,New Development,Web,12,546.2427462620993,9.844129880064127,Medium,Java,2.3264494083761367,Large
1113,New Development,Mobile,3,160.7606995832688,1.9534592666790245,Medium,C#,3.9211870206643065,Medium
1114,Enhancement,Web,5,2620.7885996831055,12.537018907763862,High,.NET,4.690807149350376,Large
1115,Enhancement,Web,8,633.1121832329476,4.962171943878531,Low,C#,8.273915474648526,Small
1116,Enhancement,Mobile,9,2699.1756879469194,12.913904957534328,Medium,.NET,7.931435707775373,Small
1117,New Development,Mobile,4,298.9903568274213,1.0,Medium,Python,3.0067972730891324,Medium
1118,Maintenance,Web,14,689.936872520298,4.048576370711009,High,Python,6.54561173446307,Small
1119,New Development,Web,10,247.9668260175855,2.257214290468344,High,Python,3.191107219947978,Medium
1120,New Development,Web,3,462.74565476756413,4.165217475242962,Medium,Python,9.894224401212208,Small
1121,Maintenance,Web,9,3161.3081486169503,18.65387190356953,Low,.NET,9.569114903177836,Medium
1122,Maintenance,Web,9,299.40993565508,3.8720607193007104,Medium,Java,6.069382484685584,Small
1123,Maintenance,Web,14,1509.9750922963892,9.263015689010041,Low,JavaScript,7.290123147047287,Small
1124,Maintenance,Desktop,5,101.93998770678635,2.428234855879303,Medium,JavaScript,8.212873439877805,Large
1125,Enhancement,Mobile,2,92.57439495624268,2.8322719913192294,Medium,Python,7.488985780404135,Large
1126,Enhancement,Mobile,14,1476.6867910897722,8.80308593250339,Medium,Java,7.2984582197417875,Large
1127,New Development,Mobile,2,37.25474975592234,1.0,High,C#,9.626986071545753,Medium
1128,New Development,Web,3,237.7336961583606,2.1839581045185885,Medium,Java,6.368104956765549,Medium
1129,New Development,Enterprise,13,454.3241688781255,5.025575095488279,Medium,C#,6.726724046371501,Medium
1130,New Development,Mobile,10,1181.7632183148023,4.303177745740025,Low,JavaScript,8.643418753943632,Small
1131,Enhancement,Mobile,14,1244.616886050808,5.438974109751077,High,Java,7.029017810725661,Small
1132,New Development,Mobile,3,495.4516864564422,2.3570525486492726,Low,Java,7.596393598157703,Small
1133,New Development,Enterprise,3,146.4131673173374,1.1122739594877697,Low,JavaScript,3.107518175769782,Large
1134,New Development,Desktop,7,115.6940452220925,1.0,Low,Java,4.341402317035638,Small
1135,Enhancement,Web,8,145.9178144096009,1.0,Medium,C#,2.325712111407037,Large
1136,New Development,Mobile,14,133.9499686983481,1.6962544228802328,Low,Java,5.551888981013249,Medium
1137,Maintenance,Mobile,8,1580.2300652258582,3.880601790932668,High,C#,5.101546606122216,Medium
1138,New Development,Mobile,14,18952.944877010894,94.91427807829757,High,Python,9.974465328515112,Small
1139,New Development,Desktop,10,1620.9206709742202,7.339448446779083,High,Java,6.500877875339882,Small
1140,Enhancement,Web,7,2405.169281332761,8.612087271449065,Low,C#,8.07800340874981,Large
1141,Maintenance,Web,9,2932.833267153725,15.792565711886486,High,JavaScript,4.006132036818888,Small
1142,New Development,Enterprise,12,749.5679635475176,4.370423118270456,High,Python,8.483907982085169,Small
1143,Enhancement,Desktop,7,2602.303991220138,13.341378453673459,High,Java,6.53576469838915,Small
1144,Enhancement,Desktop,3,149.99465868888674,1.970943896465858,Medium,C#,7.272930984385946,Small
1145,New Development,Web,2,102.00291574260142,1.1525144260946507,Medium,Java,3.6498770015450894,Small
1146,Maintenance,Web,6,314.3747292256065,1.0,Low,C#,5.937745525260194,Medium
1147,Enhancement,Mobile,10,892.7561030613979,5.909746138061369,High,Java,6.706332760722478,Medium
1148,Enhancement,Mobile,9,1125.5336714425546,7.416143383636108,Low,Python,6.301852082349229,Medium
1149,Maintenance,Mobile,14,577.5139981311672,1.0,Medium,Python,9.236743402821098,Small
1150,Maintenance,Desktop,5,1275.9764952064452,8.140911624425183,High,Java,9.084453980432981,Large
1151,Enhancement,Mobile,6,1161.0332725628298,5.238086606664309,Medium,Java,9.738856520891835,Medium
1152,Maintenance,Web,14,1273.391889395512,7.592601535863389,Low,.NET,7.006852054062905,Small
1153,Enhancement,Mobile,6,4377.78308329343,22.19281917235442,High,Java,9.747227171131161,Small
1154,Enhancement,Desktop,7,2660.3930386381867,12.957917099161454,High,Java,8.492302000287179,Small
1155,Enhancement,Desktop,4,752.5309968275237,4.841075252106857,Low,Python,3.4374892630596334,Medium
1156,Enhancement,Mobile,6,672.3904481351528,2.695683580359922,High,Java,4.846921025961674,Medium
1157,New Development,Enterprise,3,344.10282205994235,3.8810996265425954,Medium,JavaScript,3.1455319797010883,Large
1158,Maintenance,Web,11,1498.5671892941773,9.982298281331735,Medium,Java,1.037774447475087,Small
1159,Maintenance,Mobile,2,130.8180060313999,1.0,Low,.NET,2.6924387783221775,Medium
1160,New Development,Web,12,532.0597131101831,2.3258426268530616,Low,C#,1.036545276581881,Small
1161,Maintenance,Desktop,2,11.644721345459608,1.0,Low,Python,7.47854615215441,Small
1162,New Development,Web,11,1455.462819711676,8.027824612046295,Low,JavaScript,4.829808679490796,Medium
1163,New Development,Web,8,2377.5245268374138,14.507735064933415,High,C#,3.8131725437007242,Small
1164,Enhancement,Desktop,3,75.7967579084434,1.0,Medium,JavaScript,7.855488019856692,Medium
1165,New Development,Web,5,960.5758171583459,1.9662732694440161,High,Python,8.492380971576805,Medium
1166,Maintenance,Desktop,6,267.9485215994849,1.1726912556260323,Medium,.NET,9.77769584784892,Large
1167,Maintenance,Enterprise,8,357.92765877630023,2.1614988839958333,Low,Python,6.77812226207717,Small
1168,Enhancement,Web,3,1167.1255010010773,3.9530412327322235,High,JavaScript,5.153760626860466,Large
1169,New Development,Mobile,7,272.6535961416048,1.7247484113647056,High,JavaScript,3.7473787144669233,Large
1170,New Development,Desktop,2,59.833247183710675,1.0,Medium,Python,3.0008638829280367,Large
1171,Enhancement,Mobile,8,3139.1095113669144,14.801992697562294,Low,Java,2.916333554343411,Medium
1172,Maintenance,Web,10,697.5613606076641,6.027065244205129,Medium,Python,4.682704372478189,Large
1173,Enhancement,Web,6,1683.8988876307758,7.73322821203448,Medium,.NET,9.926077197591368,Medium
1174,New Development,Web,6,127.22828078798312,1.0,High,Python,1.0076832769366293,Small
1175,Enhancement,Web,5,70.68639906621306,1.0,Low,C#,2.7748530750790072,Medium
1176,Enhancement,Web,4,103.62393974941828,2.702701102796558,Low,Java,2.6955368416321646,Medium
1177,Enhancement,Mobile,10,498.5412848002126,2.4066617780725448,Medium,C#,7.454075369790631,Large
1178,New Development,Mobile,6,118.98946504284064,1.0,Medium,Python,4.172362548382557,Medium
1179,Enhancement,Mobile,9,840.4517879235491,5.3605097139027595,Low,Java,5.115347241326385,Small
1180,Enhancement,Mobile,10,1246.0593731517345,7.855768195162485,Medium,C#,2.3376171742291447,Medium
1181,Maintenance,Web,6,197.19215885026875,3.2752837134505763,Medium,C#,4.644973349892529,Large
1182,New Development,Web,11,391.4503396298183,1.8859263909054207,Medium,Java,1.9287983071525243,Small
1183,Enhancement,Web,10,406.00511039746283,2.980375865775488,Medium,Java,5.797389590997248,Small
1184,Maintenance,Web,3,75.51177295979464,1.95834208517098,Medium,JavaScript,1.8814452884457036,Medium
1185,New Development,Desktop,10,57.97162954208881,1.0,High,Java,8.114575430558407,Small
1186,Maintenance,Desktop,12,1156.0828262565667,8.419296802625144,High,Python,6.0994154578644055,Small
1187,Enhancement,Web,5,209.85540710782408,2.3520453565509687,Low,.NET,7.515710863961652,Small
1188,New Development,Web,7,325.441538560366,5.392939192082568,Low,JavaScript,4.766647479874155,Large
1189,New Development,Mobile,7,266.94242009806675,3.17013314961084,High,Java,4.433421639180046,Small
1190,Enhancement,Mobile,7,1270.2509213096591,2.4978354133864107,Medium,.NET,1.8838800014397723,Medium
1191,New Development,Web,3,2736.8583820066265,12.887547635877656,Medium,JavaScript,5.7147004633854035,Medium
1192,Enhancement,Enterprise,8,280.31634618620046,1.0,Medium,Python,5.630519483713828,Large
1193,New Development,Enterprise,14,3663.491761674357,17.039817538727156,Low,.NET,5.212918400046448,Large
1194,Enhancement,Web,7,814.9461592335306,3.3320065375038723,Medium,Java,7.664665282142043,Medium
1195,New Development,Web,12,1003.1382642269541,6.753143371222403,Medium,Java,8.49253960029119,Large
1196,Maintenance,Desktop,2,114.38689652991934,1.0,Medium,Python,7.757107074536573,Small
1197,Maintenance,Enterprise,3,178.1835065088027,3.679334041773793,Low,JavaScript,2.2947916852615946,Medium
1198,Maintenance,Mobile,8,2649.0558789656425,11.908217041977503,High,.NET,6.598535583538973,Medium
1199,Enhancement,Web,2,51.708816928095736,1.0,Medium,Python,1.7229079512058005,Small
1200,New Development,Web,2,122.5724810406352,1.0,Medium,JavaScript,7.2516005869642886,Medium
1201,Enhancement,Desktop,2,731.4828245492062,6.546510273704875,High,C#,4.43655186905014,Small
1202,New Development,Desktop,9,1942.053812747679,12.866942454415799,Medium,C#,2.1924906063965794,Large
1203,New Development,Web,5,131.29071475832527,1.0,Medium,JavaScript,8.75845771278515,Small
1204,New Development,Mobile,5,436.92973237516765,1.0,High,Java,6.526075051350436,Medium
1205,New Development,Mobile,14,2339.347363620961,11.280362530542375,Medium,Java,4.1925247115277475,Small
1206,Enhancement,Mobile,3,469.9388103834752,2.8140035882444434,Medium,C#,1.2765446168544958,Small
1207,Enhancement,Mobile,12,3337.46736059833,15.41761204970848,High,Java,5.835792331032494,Large
1208,New Development,Mobile,12,1137.5260756457615,10.389334430698057,Low,Java,9.309032906376093,Medium
1209,New Development,Desktop,12,1345.1735726882164,10.376550794702304,Low,JavaScript,6.367418494321291,Large
1210,Maintenance,Mobile,2,295.55943624940784,1.0,High,JavaScript,9.744855441575439,Small
1211,New Development,Web,13,6618.3990677775455,30.784387952415912,High,Java,2.2280600644341266,Small
1212,New Development,Mobile,11,756.7329714237461,4.701110547522863,High,JavaScript,6.114745941353531,Medium
1213,New Development,Web,10,677.3545153413761,1.243015856561421,Low,.NET,8.183125432057865,Medium
1214,Enhancement,Mobile,8,187.1464088623961,1.301542363228488,Low,C#,5.7298665801314455,Small
1215,Enhancement,Web,5,96.04671444184277,1.0,Low,.NET,1.8195972038872532,Medium
1216,New Development,Web,13,1451.6674585036137,7.179201640922165,Medium,.NET,6.245974013924959,Small
1217,New Development,Web,7,273.76935194792514,3.4064467200456567,Medium,Java,6.505641152582245,Small
1218,Enhancement,Web,3,228.48916090313608,4.757284563360835,Medium,Java,7.558383236278173,Small
1219,Enhancement,Mobile,8,2603.4932721814084,13.809621416844209,Low,.NET,7.8509036364892655,Medium
1220,New Development,Mobile,3,1151.8355491673422,3.335019155617577,Medium,.NET,7.936954193895465,Medium
1221,Maintenance,Desktop,11,8205.025727050688,41.31289988855692,Medium,Python,6.970999542750694,Medium
1222,New Development,Web,9,2987.809000398976,13.770742882392694,Low,Python,2.9423006777679235,Medium
1223,New Development,Web,9,10437.591349357883,56.17250369027262,High,C#,4.638121802555315,Small
1224,Maintenance,Web,2,199.755752878409,2.3851017999979183,Low,.NET,7.985169753529588,Large
1225,New Development,Web,14,457.8761966293029,3.094419869634981,Medium,JavaScript,9.580842850607318,Large
1226,Enhancement,Mobile,9,347.1504848594833,3.0349642512980495,High,Python,1.710522683529598,Medium
1227,New Development,Web,3,977.9954167513557,4.813250469944874,Medium,Java,5.819830100174753,Small
1228,New Development,Web,7,475.77982186814523,4.883009292456885,Low,.NET,3.812700441918758,Medium
1229,Maintenance,Web,14,1281.4543630389703,5.265493814756347,Medium,JavaScript,3.028545048851468,Medium
1230,New Development,Web,2,121.1467286763894,2.5258088547254363,High,JavaScript,5.552296151677435,Large
1231,Maintenance,Desktop,6,252.14493619999118,4.444730154965639,Low,JavaScript,6.4548040650088305,Large
1232,New Development,Mobile,12,1421.1590174237049,5.477897843418397,Medium,Java,1.0879500827753312,Large
1233,New Development,Web,8,292.1140778637368,2.135883984706612,High,Python,8.02185914981072,Small
1234,New Development,Web,14,1899.0748916645557,10.328481981580873,High,JavaScript,8.378939181335028,Large
1235,Enhancement,Web,11,4022.0120063587983,17.96103052858728,Medium,Python,9.689597421111397,Medium
1236,New Development,Web,2,24.839563661144258,1.0,High,C#,2.6257935990222547,Large
1237,Maintenance,Web,3,67.37181548776445,1.0,High,Java,6.350973061248532,Medium
1238,New Development,Enterprise,8,1268.5294443951725,6.238496894089902,Medium,Python,4.83962836128755,Small
1239,Maintenance,Mobile,7,1767.456097961182,9.675014343639553,Low,Python,4.013450663998156,Medium
1240,New Development,Desktop,4,158.19368982816954,1.0,Low,JavaScript,6.0907010629375415,Small
1241,Maintenance,Desktop,11,96.26195699826049,4.342593789916257,Low,JavaScript,8.041447839011951,Small
1242,Enhancement,Desktop,3,1317.4624968775036,8.63966441810826,High,Java,1.207475051006891,Large
1243,Enhancement,Desktop,11,394.41048554784936,2.877410780059373,Medium,Python,9.72460101309568,Small
1244,Maintenance,Mobile,5,365.4457793010687,1.0,High,.NET,8.288934271351398,Small
1245,Enhancement,Mobile,4,444.0340821145943,2.359833627161543,Medium,JavaScript,7.760383332810206,Small
1246,Enhancement,Web,8,331.4809219645512,3.8605139099358574,Medium,JavaScript,7.843486439624532,Medium
1247,New Development,Desktop,9,302.37166446375244,3.351885933403265,Medium,C#,4.501546386567873,Large
1248,New Development,Desktop,3,82.12402728038134,2.2290168344605843,Low,Java,7.764584957603324,Small
1249,Maintenance,Mobile,11,7396.411179124252,36.37472433779485,High,Python,4.4809318774266185,Small
1250,Enhancement,Mobile,8,2058.2620027043968,9.245521688935334,Medium,Python,9.088361466173138,Large
1251,Enhancement,Desktop,9,1289.879401168613,3.594647071692937,Medium,Python,2.595001449758227,Large
1252,New Development,Web,7,50.74917997039009,1.3108360874298772,Low,JavaScript,3.631126817936363,Small
1253,New Development,Mobile,7,1309.0126060375164,3.508015439728784,High,Java,5.962037884291685,Medium
1254,New Development,Web,11,1948.902813070116,9.713493325723835,High,Python,3.8728993229854525,Medium
1255,Enhancement,Web,2,44.95114026214855,1.0,Medium,.NET,4.818135207657461,Medium
1256,New Development,Web,5,522.5444925784543,3.0576521875772174,Medium,C#,5.431804204587352,Medium
1257,New Development,Mobile,2,461.8322659220953,4.640268230596474,Medium,C#,8.707180139321578,Large
1258,New Development,Web,5,570.3341215661865,5.558971823592108,Low,Python,5.7087302824782356,Small
1259,New Development,Web,3,98.087645735179,1.8952096773851121,Low,JavaScript,4.262138637531044,Small
1260,Enhancement,Mobile,12,981.1578760783697,3.3772825705403875,Medium,C#,3.229625476316042,Small
1261,New Development,Web,14,1875.879316115698,9.334728945142215,Low,C#,4.678083809129775,Medium
1262,Enhancement,Desktop,6,513.7689192954471,1.0,Medium,C#,5.641624939729329,Large
1263,New Development,Desktop,11,3111.1330060994023,14.24724079902032,Medium,C#,7.7150337148291275,Medium
1264,New Development,Web,10,1198.503216209765,6.957352530498331,Medium,Python,2.0894389855510482,Small
1265,New Development,Mobile,12,1644.5923999767886,6.274542852105704,Low,Java,2.994482694152358,Medium
1266,New Development,Web,13,2384.8990896765995,11.015682423600019,Medium,Java,4.416886142818059,Medium
1267,New Development,Desktop,11,305.4465050496803,1.0,Medium,JavaScript,4.243585646075632,Large
1268,New Development,Desktop,4,339.28568599914007,3.0130228804035966,Medium,.NET,4.525732788446906,Medium
1269,Enhancement,Mobile,9,520.8344262723484,1.883074079017702,Medium,Java,8.141691381762922,Medium
1270,New Development,Mobile,4,1191.617262978706,1.5253884028416511,High,.NET,3.917389626659558,Medium
1271,Enhancement,Web,7,718.0661760567367,6.857612861090844,Low,Java,5.517083623623982,Medium
1272,Maintenance,Web,5,434.4808205750448,4.199158346166634,High,Java,6.615163295721069,Medium
