project_prf_year_of_project,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,external_eef_organisation_type_banking_insurance_stock,external_eef_organisation_type_banking,external_eef_organisation_type_communications,external_eef_organisation_type_education_institution,external_eef_organisation_type_financial_banking_insurance_stock,external_eef_organisation_type_financial_property_and_business_services,external_eef_organisation_type_government,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_transport_and_storage,external_eef_organisation_type_wholesale_and_retail_trade,external_eef_industry_sector_banking,external_eef_industry_sector_financial,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_missing,functional_size_group_l_1000_2999,functional_size_group_m_100_999,functional_size_group_s_100,functional_size_group_xl_3000_8999,functional_size_group_xxl_9000_17999,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_missing,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_lean,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,external_eef_data_quality_rating_a,external_eef_data_quality_rating_d,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_client_server_don_t_know,tech_tf_client_server_missing,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_yes
2014,financial transaction process/accounting,Visual Basic,203.71622,1.7732986,15,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,business application,PL/I,141.53131,1.1980348,2,0,0,1,0,1,0,0,0,0,1,1,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,customer billing/relationship management,COBOL,451.3791,6.850031,2,0,0,1,0,0,0,1,0,0,0,0,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,120.09082,3.2355247,2,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,.Net,993.765,4.646636,3,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,414.89133,2.2362072,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,C#,134.80142,1.4901447,4,0,0,1,1,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,.Net,327.3096,4.366066,9,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,.Net,133.34273,1.2367406,10,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2014,financial transaction process/accounting,Visual FoxPro,12.087182,3.2024403,9,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,"Shell, C",1263.7628,12.225384,2,2,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,financial transaction process/accounting,Java,11.492823,2.0710425,6,1,0,1,0,0,0,0,1,1,0,1,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True
2014,financial transaction process/accounting,.Net,789.017,5.0921154,3,2,0,0,0,0,1,0,0,0,0,0,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,673.68286,3.1010327,13,0,0,1,0,0,0,1,0,0,0,0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2014,financial transaction process/accounting,.Net,690.29126,8.945594,4,0,0,0,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,53.568592,1.05983,16,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,surveillance and security,Java,316.82092,5.5641313,2,0,0,1,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,missing,PL/I,125.96129,1.018602,16,2,0,1,0,0,0,0,1,1,1,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2014,mobile application,Script Language,443.7421,17.559752,3,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,760.7164,13.844667,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,financial transaction process/accounting,COBOL,27.161062,4.3273077,4,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Missing,148.82512,4.082183,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2014,surveillance and security,Java,2443.6172,4.8449016,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,C++,204.9773,4.8266706,3,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,343.93042,4.82127,8,5,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014,financial transaction process/accounting,Java,61.664356,1.2723958,15,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,MAPPER,31.870993,2.553305,2,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,mobile application,COBOL,616.6794,3.5564241,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,business application,COBOL,835.85754,5.6195273,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,mobile application,C#,5.5228515,2.0006957,2,2,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,electronic data interchange,.Net,8.459893,1.5152382,5,0,0,0,1,1,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True
2014,financial transaction process/accounting,COBOL,1770.0114,5.0229926,15,2,0,1,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,iOS,32.06378,1.9078482,2,2,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,management or performance reporting; online analysis and reporting,C#,411.74857,3.5671878,4,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,iOS,1312.9045,5.011701,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,customer billing/relationship management,Java,24.731707,1.1852831,3,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Script Language,362.01816,4.3636537,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,financial transaction process/accounting,C#,690.6636,5.2163205,3,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,43.49618,2.789937,9,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,surveillance and security,Script Language,443.7889,14.918116,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,management or performance reporting; online analysis and reporting,PL/I,26.860697,1.0298852,7,0,0,1,1,0,0,0,0,0,0,1,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,online analysis and reporting,COBOL,461.6293,4.6171546,2,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,PL/I,3.490225,3.4207277,16,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,344.46802,11.393905,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,593.809,1.7490643,2,1,0,1,0,0,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Script Language,199.23569,5.5155544,2,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,business application,.Net,8.828213,1.1920508,13,2,0,1,1,0,0,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,C#,6.669517,1.009503,14,0,0,1,1,1,0,0,1,1,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,financial transaction process/accounting,AppBuilder,140.51256,5.3139186,5,2,0,0,0,0,0,1,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,online analysis and reporting,C#,3.7469614,1.0654547,9,0,0,1,1,1,0,0,0,1,1,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2014,financial transaction process/accounting; workflow support & management,C#,41.959087,4.670266,12,0,0,1,0,0,0,1,0,0,0,0,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,115.14386,3.1722293,2,0,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Visual Basic,54.576153,1.2454854,16,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,workflow support & management,Java,83.83444,1.1368626,4,5,0,1,0,0,0,0,1,1,0,0,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,97.41272,1.9687392,2,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,C#,60.839832,1.4474365,8,0,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting; workflow support & management,COBOL,23.647366,4.1231346,2,5,0,1,1,0,0,0,0,0,0,1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
2014,missing,Java,4.4559636,1.0002453,2,0,0,1,1,1,0,0,0,1,1,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,online analysis and reporting,Java,1167.2104,3.086297,2,1,0,1,1,0,0,0,1,0,0,0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,financial transaction process/accounting,Java,9.232667,1.3993593,3,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,1158.505,9.373783,13,0,0,1,0,0,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,3.43364,1.9862098,2,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting; workflow support & management,.Net,233.54234,5.3173413,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,surveillance and security,VisualAge,4744.056,9.470925,7,2,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2014,management or performance reporting,COBOL,431.02036,1.4077741,2,2,0,1,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,mobile application,.Net,42.37869,6.6864986,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2014,financial transaction process/accounting; workflow support & management,Java,131.50264,1.8292402,2,0,0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,87.15889,1.8853686,16,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,161.1206,3.0856988,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,financial transaction process/accounting,iOS,919.6784,14.5509405,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2014,financial transaction process/accounting,ABAP,53.043495,4.802668,2,0,0,1,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
